Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,1.0,IT # Italian,B1,most frequent,Abstract Concepts,anger,strong;big;bad;quick;deep;hot;sudden;fierce;raw;blind
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,inside,inner;hidden;warm;dark;safe;crowded;empty;quiet;vast;protected
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,left,western;free;unused;open;hidden;dark;quiet;vast;simple;complex
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,north,cold;distant;polar;ancient;vast;frozen;remote;cultural;high;flat
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,outside,external;open;cold;warm;vast;empty;busy;green;dark;bright
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,right,correct;eastern;straight;proper;legal;moral;direct;strong;weak;clear
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,south,warm;tropical;distant;coastal;vast;flat;cultural;modern;remote;sunny
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Spatial Concepts,west,distant;wild;coastal;ancient;vast;dry;cultural;modern;remote;golden
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,century,past;future;long;short;golden;dark;progressive;turbulent;peaceful;revolutionary
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;ordinary;special;clear;dark
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,evening,quiet;long;warm;cool;peaceful;busy;golden;relaxing;short;colorful
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,hour,long;short;final;early;late;golden;dark;busy;quiet;precious
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,minute,short;long;final;quick;slow;precious;wasted;exact;passing;intense
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,month,long;short;busy;quiet;festive;dark;warm;cold;passing;memorable
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,morning,fresh;early;bright;foggy;quiet;busy;cool;warm;new;energetic
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;mysterious;sleepless;peaceful;endless
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,season,long;short;warm;cold;wet;dry;festive;harsh;beautiful;changing
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,second,short;final;quick;last;first;precious;wasted;intense;passing;exact
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,week,long;short;busy;quiet;productive;lazy;passing;memorable;final;starting
grok-3-mini,think-in-native,1.0,IT # Italian,C2,most frequent,Time Concepts,year,long;short;busy;quiet;prosperous;difficult;memorable;passing;final;new
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,anger,furious;intense;sudden;deep;boiling;blind;raw;hot;suppressed;explosive
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,courage,brave;bold;heroic;great;relentless;quiet;enduring;noble;tireless;steadfast
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;overwhelming;irrational;constant;hidden;primal;paralyzing;cold
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,freedom,absolute;complete;true;hard-won;basic;unlimited;personal;equal;precious;fleeting
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,happiness,pure;genuine;lasting;simple;radiant;everyday;deep;shared;unexpected;quiet
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,hate,intense;bitter;deep;blind;irrational;consuming;violent;long-standing;cold;destructive
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,honesty,complete;straightforward;pure;unwavering;simple;brutal;rare;genuine;quiet;absolute
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,justice,fair;swift;blind;equal;true;harsh;divine;social;delayed;ultimate
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;ancient;secret;basic;shared;forbidden;accurate;timeless
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,love,true;deep;passionate;unconditional;simple;enduring;romantic;selfless;quiet;fierce
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;fragile;complete;quiet;global;true;temporary;profound;serene
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;quiet;rare;simple;deep;shared;intuitive
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,bell,old;ringing;small;golden;loud;ancient;clear;decorative;simple;broken
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,candle,flickering;scented;tall;white;melted;simple;decorative;warm;old;colored
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,carpet,soft;woven;colorful;old;thick;patterned;dirty;elegant;simple;oriental
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,coin,ancient;shiny;old;rare;small;gold;silver;foreign;minted;valuable
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;heavy;ancient;jeweled;simple;ornate;ceremonial;broken;symbolic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;old;torn;proud;simple;foreign;faded;symbolic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,mask,decorative;old;frightening;simple;colorful;mysterious;wooden;protective;elegant;false
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,necklace,shiny;gold;pearl;simple;elegant;antique;long;beaded;broken;valuable
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;colorful;famous;simple;abstract;detailed;hanging;modern;faded
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,ring,gold;shiny;simple;antique;diamond;broken;elegant;small;engraved;valuable
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,statue,ancient;tall;stone;broken;impressive;modern;decorative;heroic;simple;forgotten
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,vase,antique;fragile;decorative;colorful;tall;broken;simple;elegant;ceramic;floral
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;drifting;low;stormy;light;distant;gray;massive
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,earthquake,violent;sudden;devastating;strong;minor;deep;unexpected;destructive;frequent;seismic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;mysterious;cold;early;rolling;light;damp;persistent;eerie
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;fast;striking;dangerous;electric;distant;forked;intense;dramatic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;cold;warm;pouring;gentle;seasonal;persistent;refreshing
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;fleeting;beautiful;double;faint;vivid;arched;rare;perfect
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,snow,white;fresh;deep;light;falling;wet;powdery;seasonal;cold;melting
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;approaching;sudden;powerful;rainy;windy;electrical;distant;tropical
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;sudden;explosive;deep;constant;frightening;rolling;ominous
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;gentle;powerful;daily;rising;crashing
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;dangerous;smoking;ancient;explosive;fiery;remote;majestic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;northern;eastern;relentless
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,apple,red;fresh;juicy;green;ripe;sweet;tart;small;organic;crisp
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,banana,yellow;ripe;sweet;green;long;fresh;soft;peeled;tropical;spotted
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,beef,fresh;tender;lean;grilled;ground;rare;cooked;organic;fatty;seasoned
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,bread,fresh;warm;soft;crusty;white;whole-wheat;sliced;homemade;stale;baked
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,broccoli,fresh;green;crisp;steamed;raw;organic;frozen;tender;healthy;bitter
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,cheese,sharp;soft;hard;creamy;aged;fresh;grated;melted;mild;flavorful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,chicken,fresh;grilled;roasted;fried;organic;tender;boneless;spicy;whole;frozen
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;raw;large;brown;white;cracked;organic;scrambled
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;fresh-caught;salty;frozen;oily;mild;wild;flaky
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,pasta,cooked;fresh;dry;homemade;al dente;stuffed;colorful;simple;boiled;seasoned
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;fluffy;sticky;wild;raw;seasoned;long-grain
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Food Items,soup,hot;creamy;thick;vegetable;clear;spicy;homemade;cold;hearty;flavorful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,artist,talented;creative;famous;young;dedicated;skilled;visionary;struggling;local;inspired
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;young;skilled;competitive;fit;Olympic;injured
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;talented;experienced;passionate;local;innovative
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,doctor,skilled;experienced;caring;young;dedicated;professional;local;specialist;busy;trustworthy
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,engineer,skilled;innovative;experienced;young;dedicated;professional;creative;practical;local;technical
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,farmer,hardworking;local;experienced;young;dedicated;organic;rural;skilled;family;traditional
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;professional;young;dedicated;successful;ethical;corporate;local;aggressive
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,musician,talented;famous;young;dedicated;skilled;classical;rock;local;passionate;innovative
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;experienced;young;innovative;professional;curious;local;theoretical;practical
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,soldier,brave;trained;dedicated;young;experienced;disciplined;elite;loyal;combat;veteran
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;skilled;patient;inspiring;local;effective;creative
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Human Roles,writer,talented;famous;young;dedicated;skilled;creative;prolific;local;insightful;adventurous
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,book,old;new;thick;popular;interesting;hardcover;paperback;fictional;educational;rare
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,bridge,old;long;sturdy;wooden;stone;modern;high;crossing;damaged;elegant
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;rhythmic;old;modern;large;small;electronic;tribal;polished
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,earth,green;vast;ancient;fertile;dry;rocky;living;spinning;beautiful;fragile
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;old;melodic;simple;modern;handmade;small;shiny;ancient
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,key,small;metal;old;rusty;shiny;spare;modern;locked;simple;electronic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,knife,sharp;old;metal;wooden-handled;small;large;rusty;clean;kitchen;hunting
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,lock,old;metal;secure;broken;simple;electronic;rusty;modern;small;padlock
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;silver;glowing;dark;waxing;waning;mysterious
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,pen,black;ink;old;new;simple;fancy;broken;colorful;metal;disposable
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;distant;warm;summer;powerful;life-giving
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;rusty;ceremonial;wooden;forged;lightweight;decorative
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,cat,black;playful;lazy;wild;domestic;fluffy;stray;young;old;clever
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,dog,loyal;playful;big;small;trained;wild;furry;young;old;friendly
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;graceful;marine;large;friendly;jumping;curious;endangered
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;majestic;old;young;endangered;strong;intelligent
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;cute;tame;wild;quick;young;old;nocturnal
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,monkey,playful;wild;clever;small;agile;young;old;noisy;curious;mischievous
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,mouse,small;gray;timid;wild;fast;domestic;young;old;furry;sneaky
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;beautiful;large;exotic;male;female;noisy;elegant
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,rabbit,white;fluffy;wild;fast;domestic;young;old;playful;timid;hopping
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,shark,dangerous;large;wild;fast;predatory;gray;ocean;fierce;solitary;endangered
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,snake,long;venomous;wild;colorful;small;large;slithery;coiled;endangered;harmless
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,whale,massive;wild;graceful;endangered;blue;singing;deep-sea;gentle;ancient;migratory
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;vibrant;historic;coastal;industrial;quiet
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,desert,vast;dry;hot;sandy;barren;remote;golden;windswept;ancient;harsh
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,forest,dense;green;ancient;dark;quiet;tropical;snowy;vast;peaceful;wild
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,island,small;tropical;remote;volcanic;sandy;green;deserted;coastal;beautiful;rugged
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,lake,calm;deep;blue;frozen;large;small;clear;mountain;quiet;scenic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,mountain,high;snowy;rugged;ancient;green;steep;majestic;volcanic;remote;beautiful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;mysterious;powerful;cold
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,plain,vast;flat;green;dry;fertile;windy;empty;grassy;endless;rural
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;elevated;dry;green;ancient;remote;scenic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,river,wide;deep;flowing;clear;muddy;fast;slow;winding;ancient;powerful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,valley,deep;green;narrow;fertile;hidden;scenic;dry;peaceful;mountainous;wide
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Places,village,small;quiet;rural;ancient;coastal;mountainous;simple;charming;isolated;traditional
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,cactus,spiky;green;tall;desert;small;flowering;wild;hardy;exotic;prickly
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,eggplant,purple;fresh;large;shiny;raw;cooked;organic;soft;bitter;ripe
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;wild;garden;small;large;blooming;delicate;red
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,grass,green;tall;short;wild;fresh;dry;soft;lawn;thick;damp
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;raw;organic;leafy;wilted;salad;sweet;bitter
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,mushroom,wild;fresh;small;large;edible;poisonous;white;dried;earthy;flavorful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,onion,fresh;raw;chopped;sweet;strong;organic;small;large;dried;spicy
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,pepper,red;green;hot;fresh;spicy;sweet;raw;dried;small;flavorful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,potato,fresh;raw;boiled;mashed;organic;small;large;sweet;fried;starchy
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,rose,red;beautiful;fragrant;thorny;wild;garden;blooming;delicate;white;romantic
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;raw;organic;small;large;sweet;sliced
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Plants,tree,tall;green;old;young;leafy;fruit-bearing;ancient;shady;sturdy;flowering
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;close;trusted;powerful;loyal;helpful;enduring
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,brother,older;younger;caring;protective;fun;distant;loving;mischievous;reliable;supportive
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,enemy,dangerous;powerful;sworn;bitter;hidden;foreign;ruthless;old;threatening;defeated
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,father,loving;strict;wise;busy;absent;supportive;hardworking;proud;patient;guiding
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;faithful;enthusiastic;blind;active;passionate;supportive;committed;unquestioning
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,friend,true;close;loyal;fun;old;new;reliable;supportive;trustworthy;helpful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,leader,strong;charismatic;wise;effective;inspirational;fair;bold;experienced;visionary;respected
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;busy;protective;wise;patient;nurturing;supportive;dedicated
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,partner,reliable;supportive;equal;business;romantic;trusted;committed;professional;helpful;loyal
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,rival,fierce;strong;competitive;bitter;equal;corporate;athletic;historical;dangerous;challenging
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,sister,younger;older;caring;fun;protective;mischievous;supportive;distant;loving;close
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;friendly;dangerous;foreign;helpful;suspicious;wandering;odd;intriguing
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,above,high;clear;distant;bright;floating;overhanging;superior;elevated;vast;heavenly
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,back,hidden;rear;distant;old;strong;injured;supporting;forgotten;wide;straight
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,below,deep;hidden;dark;underground;lower;submerged;inferior;quiet;vast;mysterious
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,east,distant;rising;sunny;coastal;ancient;modern;exotic;far;directional;warm
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,front,wide;open;leading;busy;decorative;strong;forward;visible;simple;elegant
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,inside,hidden;warm;secure;dark;cozy;inner;protected;secret;quiet;vast
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,left,abandoned;free;directional;open;weak;hidden;straight;narrow;forgotten;empty
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,north,cold;distant;polar;ancient;modern;directional;wild;frozen;vast;rugged
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,outside,cold;bright;open;noisy;fresh;exposed;vast;dangerous;sunny;quiet
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,right,correct;strong;directional;straight;proper;dominant;accurate;firm;moral;true
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,south,warm;tropical;distant;sunny;directional;coastal;vast;exotic;humid;ancient
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,west,wild;distant;sunset;directional;rugged;coastal;vast;mysterious;golden;frontier
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,century,past;future;golden;dark;recent;ancient;modern;prosperous;turbulent;forgotten
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;ordinary;special;clear;warm
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,evening,quiet;cool;long;romantic;peaceful;dark;busy;golden;relaxing;short
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,hour,late;early;long;short;golden;dark;busy;quiet;final;passing
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,minute,last;first;short;precious;fleeting;quiet;busy;final;exact;passing
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;final;festive;cold;warm;passing;memorable
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,morning,fresh;early;bright;foggy;quiet;busy;cold;warm;crisp;peaceful
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;restless;peaceful;mysterious;short
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,season,long;short;warm;cold;festive;dry;wet;changing;colorful;harsh
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,second,last;first;quick;final;precious;fleeting;exact;passing;crucial;simple
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;final;productive;relaxing;passing;memorable;ordinary
grok-3-mini,think-in-native,1.0,IT # Italian,Perfect,most frequent,Time Concepts,year,new;old;long;short;memorable;busy;quiet;final;prosperous;challenging
