Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,1.0,HE # Hebrew,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;hard;red;new;other;same;different
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,happiness,great;real;true;simple;pure;childish;quiet;complete;total;shared
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,hate,great;real;true;much;deep;strong;personal;irrational;blind;pure
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,honesty,real;true;great;simple;total;complete;brutal;refreshing;earned;professional
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,justice,real;true;great;fair;blind;social;economic;environmental;restorative;criminal
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,knowledge,great;much;true;deep;broad;specialized;common;practical;theoretical;tacit
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,love,great;real;true;deep;first;lost;pure;unconditional;lasting;parental
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,peace,great;real;true;quiet;lasting;inner;outer;fragile;uneasy;global
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Abstract Concepts,wisdom,great;true;real;deep;old;practical;spiritual;inherited;acquired;traditional
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,bell,big;small;loud;clear;church;school;warning;silver;bronze;hand
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,candle,white;tall;short;thick;thin;wax;burning;scented;colorful;decorative
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,carpet,red;blue;green;thick;thin;wool;Persian;oriental;expensive;rolled
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,coin,gold;silver;bronze;old;new;rare;foreign;valuable;lucky;ancient
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,crown,gold;silver;royal;jeweled;heavy;ornate;simple;ceremonial;symbolic;ancient
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,flag,red;white;blue;national;state;waving;flying;tattered;historical;international
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,mask,white;black;red;scary;funny;medical;theatrical;protective;elaborate;simple
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;long;short;beaded;delicate;expensive;costume
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,painting,big;small;oil;watercolor;abstract;realistic;beautiful;famous;modern;old
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;signet;precious;simple;ornate;costume
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,statue,big;small;bronze;marble;stone;ancient;modern;famous;religious;commemorative
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Cultural Artifacts,vase,tall;short;glass;ceramic;porcelain;flower;antique;simple;ornate;colorful
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,cloud,white;gray;dark;big;small;fluffy;rain;storm;passing;looming
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,earthquake,big;strong;powerful;major;minor;devastating;recent;unexpected;sudden;aftershock
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;heavy;white;gray;morning;pea-soup;ground;lifting;coastal
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;sheet;dangerous;close;distant;intense;atmospheric;electrical
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;hard;soft;steady;cold;warm;summer;spring;acid
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;full;partial;faint;vibrant;beautiful;fleeting;sky
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,snow,white;heavy;light;fresh;falling;deep;packed;drifting;melting;first
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,storm,big;strong;severe;winter;summer;electrical;rain;wind;approaching;passing
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,thunder,loud;booming;rolling;distant;close;heavy;crashing;echoing;ominous;atmospheric
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,tide,high;low;spring;neap;incoming;outgoing;strong;weak;rising;falling
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;extinct;big;small;erupting;volcanic;dangerous;ash-covered;mountain
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Environmental Phenomena,wind,strong;weak;cold;warm;dry;wet;gusty;gentle;prevailing;howling
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,apple,red;green;yellow;big;small;sweet;sour;crisp;juicy;delicious
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;long;short;Cavendish;organic;imported;fresh
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,beef,raw;cooked;tender;tough;lean;ground;prime;roasted;grilled;aged
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,bread,white;brown;whole;wheat;fresh;stale;hard;soft;toasted;crusty
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,broccoli,green;fresh;cooked;raw;steamed;organic;healthy;frozen;chopped;florets
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,cheese,hard;soft;sharp;mild;aged;cheddar;Swiss;blue;fresh;processed
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,chicken,raw;cooked;fried;grilled;roasted;boneless;skinless;organic;free-range;whole
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,egg,white;brown;raw;cooked;fried;boiled;scrambled;organic;free-range;fresh
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,fish,fresh;salt;water;white;oily;fried;grilled;raw;cooked;smoked
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,pasta,white;wheat;dry;cooked;long;short;Italian;fresh;stuffed;boiled
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,rice,white;brown;long-grain;short-grain;cooked;boiled;fried;basmati;jasmine;sticky
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Food Items,soup,hot;cold;thick;thin;chicken;vegetable;tomato;creamy;hearty;homemade
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,artist,famous;talented;young;old;local;unknown;modern;contemporary;abstract;classical
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,athlete,young;old;professional;amateur;talented;strong;fast;skilled;injured;dedicated
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,chef,famous;talented;experienced;head;sous;pastry;local;celebrity;Michelin-starred;professional
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,doctor,young;old;good;family;medical;specialist;experienced;qualified;caring;dedicated
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,engineer,civil;mechanical;electrical;software;experienced;qualified;professional;structural;chemical;aerospace
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,farmer,young;old;local;organic;small;big;family;hard-working;independent;dairy
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,lawyer,good;bad;corporate;criminal;experienced;qualified;successful;defending;prosecuting;young
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,musician,talented;young;old;professional;amateur;famous;classical;jazz;rock;local
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,scientist,young;old;famous;talented;experienced;research;leading;brilliant;dedicated;theoretical
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,soldier,young;brave;experienced;trained;active;veteran;injured;fallen;loyal;disciplined
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,teacher,young;old;good;experienced;qualified;dedicated;patient;strict;caring;favorite
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Human Roles,writer,young;old;famous;unknown;talented;good;published;aspiring;struggling;prolific
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,book,big;small;new;old;good;interesting;boring;fiction;non-fiction;hard
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,bridge,big;small;long;short;high;low;old;new;stone;steel
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,drums,big;small;loud;soft;acoustic;electronic;percussion;marching;snare;bass
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,earth,round;flat;old;new;green;blue;third;fragile;spinning;fertile
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,flute,silver;gold;wooden;metal;long;short;high;low;concert;simple
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,key,big;small;metal;gold;silver;important;lost;spare;master;front
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;big;small;kitchen;pocket;hunting;butter;steak;paring
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,lock,big;small;strong;weak;old;new;combination;key;electronic;front
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,moon,full;new;bright;dark;silver;crescent;waxing;waning;distant;Earth's
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,pen,black;blue;red;ballpoint;fountain;cheap;expensive;working;broken;new
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,sun,bright;hot;warm;rising;setting;yellow;distant;burning;life-giving;powerful
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Inanimate Objects,sword,long;short;sharp;dull;steel;silver;gold;old;new;ancient
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,cat,black;white;small;big;fluffy;stray;house;wild;cute;lazy
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,dog,big;small;black;white;brown;stray;house;wild;cute;friendly
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,dolphin,gray;playful;intelligent;wild;trained;marine;bottlenose;common;striped;captive
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,elephant,big;gray;African;Indian;wild;trained;old;young;endangered;heavy
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,hamster,small;cute;brown;white;fluffy;pet;golden;Syrian;dwarf;caged
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,monkey,small;big;brown;black;playful;intelligent;wild;trained;cute;social
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,mouse,small;gray;white;house;wild;cute;squeaky;scared;laboratory;common
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,peacock,colorful;beautiful;proud;male;Indian;blue;green;iridescent;exotic;impressive
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,rabbit,small;white;brown;wild;pet;cute;fluffy;long-eared;domestic;cottontail
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,shark,big;dangerous;great;white;hammerhead;tiger;bull;oceanic;predatory;marine
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,snake,long;short;green;brown;black;venomous;poisonous;constrictor;grass;garden
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Neutral Animals,whale,big;blue;gray;humpback;orca;marine;endangered;migrating;singing;majestic
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,city,big;small;old;new;modern;historical;capital;coastal;industrial;bustling
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,desert,hot;dry;sandy;barren;vast;arid;rocky;empty;silent;isolated
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,forest,big;green;dense;thick;old;new;dark;silent;mysterious;enchanted
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,island,big;small;tropical;deserted;volcanic;remote;beautiful;rocky;inhabited;uninhabited
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,lake,big;small;deep;shallow;clear;blue;fresh;salt;frozen;beautiful
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,mountain,big;high;tall;rocky;snow-capped;green;old;new;volcanic;majestic
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,ocean,big;deep;blue;vast;salty;cold;warm;stormy;calm;endless
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,plain,flat;wide;open;grassy;empty;vast;rolling;agricultural;fertile;treeless
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,plateau,high;flat;large;arid;rocky;windswept;elevated;remote;isolated;barren
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,river,long;short;big;small;deep;shallow;wide;narrow;flowing;muddy
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,valley,green;wide;narrow;deep;shallow;fertile;beautiful;scenic;mountain;river
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Places,village,small;quiet;old;rural;traditional;peaceful;charming;historic;isolated;friendly
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,cactus,tall;short;green;spiky;desert;thorny;flowering;prickly;succulent;water-storing
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,eggplant,purple;big;small;long;round;fresh;cooked;grilled;fried;stuffed
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,flower,red;white;yellow;beautiful;fragrant;colorful;wild;garden;fresh;blooming
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,grass,green;long;short;wet;dry;fresh;cut;wild;artificial;lawn
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;leafy;iceberg;romaine;butter;salad;organic;hydroponic
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,mushroom,big;small;brown;white;wild;cultivated;poisonous;edible;fresh;dried
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,onion,white;yellow;red;big;small;raw;cooked;fried;chopped;sliced
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,pepper,red;green;black;hot;sweet;spicy;bell;chili;ground;whole
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,potato,white;red;brown;big;small;raw;cooked;fried;mashed;baked
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,rose,red;white;pink;yellow;beautiful;fragrant;thorny;blooming;fresh;dried
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,tomato,red;green;ripe;fresh;canned;sliced;diced;cooked;juicy;plum
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Plants,tree,tall;short;green;old;young;big;small;leafy;bare;strong
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,ally,strong;loyal;close;trusted;important;key;political;military;natural;potential
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,brother,big;small;older;younger;half;step;foster;dear;close;protective
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,enemy,big;small;old;new;dangerous;powerful;bitter;sworn;political;personal
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,father,old;young;biological;step;foster;adoptive;loving;strict;protective;dear
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;new;old;active;passive;political;religious;social
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,friend,good;best;close;old;new;loyal;trusted;dear;true;childhood
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,leader,strong;good;bad;political;military;religious;charismatic;elected;appointed;effective
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,mother,young;old;biological;step;foster;adoptive;loving;strict;protective;dear
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,partner,business;life;legal;romantic;close;trusted;important;key;potential;equal
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,rival,fierce;strong;close;main;political;business;personal;friendly;potential;sporting
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,sister,big;small;older;younger;half;step;foster;dear;close;protective
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Social Relationships,stranger,total;complete;perfect;friendly;suspicious;dangerous;helpful;kind;unknown;innocent
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,above,far;high;directly;just;slightly;well;much;always;usually;immediately
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,back,far;long;straight;good;strong;hard;soft;sore;lower;upper
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,below,far;down;just;slightly;sea-level;freezing;zero;average;par;acceptable
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,east,far;middle;wild;near;north;south;southeast;northeast;eastern;central
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,front,far;near;long;short;right;left;main;new;open;busy
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,inside,far;right;left;deep;inner;personal;private;closed;safe;warm
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,left,far;right;hard;soft;new;much;little;always;often;usually
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,north,far;wild;frozen;near;south;northeast;northwest;polar;magnetic;central
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,outside,far;dry;wet;cold;warm;safe;dangerous;public;open;quiet
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,right,far;left;correct;wrong;legal;human;always;new;civil;moral
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,south,far;near;hot;warm;north;southeast;southwest;southern;central;developed
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Spatial Concepts,west,far;wild;old;near;east;southwest;northwest;western;mid-;central
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,century,21st;20th;long;short;past;present;future;new;old;modern
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,day,long;short;good;bad;sunny;rainy;busy;free;working;special
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,evening,long;short;warm;cool;quiet;busy;good;pleasant;summer;winter
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,hour,long;short;early;late;working;free;busy;quiet;golden;last
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,minute,long;short;free;busy;waiting;extra;last;final;golden;ticking
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,month,long;short;first;last;next;previous;summer;winter;early;late
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,morning,good;early;late;sunny;foggy;cold;busy;quiet;working;free
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,night,long;short;dark;bright;quiet;busy;good;bad;cold;warm
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,season,long;short;summer;winter;spring;autumn;rainy;dry;tourist;open
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,second,long;short;fast;slow;extra;last;final;split;fleeting;remaining
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,week,long;short;busy;free;last;next;working;school;holiday;first
gemini-2.0-flash,basic,1.0,HE # Hebrew,Perfect,most frequent,Time Concepts,year,long;short;good;bad;new;old;last;next;school;leap
