Language,Question,Response,Count,Percentage
SQ # Albanian,Which item best symbolizes mystery and exploration?,moon,3,2.08
SQ # Albanian,Which phenomenon best symbolizes unpredictability?,earthquake,2,1.39
SQ # Albanian,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
SQ # Albanian,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
SQ # Albanian,Which place best symbolizes growth and vitality?,forest,2,1.39
SQ # Albanian,Which place best symbolizes growth and vitality?,river,1,0.69
SQ # Albanian,Which place best symbolizes tranquility and reflection?,lake,2,1.39
SQ # Albanian,Which place best symbolizes tranquility and reflection?,valley,1,0.69
SQ # Albanian,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
SQ # Albanian,Which plant best symbolizes simplicity and humility?,grass,3,2.08
SQ # Albanian,Which relationship best symbolizes leadership and guidance?,father,2,1.39
SQ # Albanian,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
SQ # Albanian,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
SQ # Albanian,Which role best represents creativity and self-expression?,artist,2,1.39
SQ # Albanian,Which role best represents creativity and self-expression?,writer,1,0.69
SQ # Albanian,Which time period best represents urgency and immediacy?,second,3,2.08
SW # Swahili,Choose the animal most strongly linked with intelligence and adaptability.,monkey,2,1.39
SW # Swahili,Choose the animal most strongly linked with intelligence and adaptability.,nyani,1,0.69
SW # Swahili,Choose the artifact most suitable as a symbol of heritage.,carpet,2,1.39
SW # Swahili,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
SW # Swahili,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
SW # Swahili,Choose the food most symbolic of health and freshness.,apple,2,1.39
SW # Swahili,Choose the food most symbolic of health and freshness.,banana,1,0.69
SW # Swahili,Choose the natural event that most strongly conveys renewal.,rain,3,2.08
SW # Swahili,Choose the object best symbolizing knowledge and insight.,book,3,2.08
SW # Swahili,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
SW # Swahili,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
SW # Swahili,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
SW # Swahili,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
SW # Swahili,Pick the artifact most associated with artistic expression.,painting,3,2.08
SW # Swahili,Pick the food item most associated with abundance and prosperity.,beef,1,0.69
SW # Swahili,Pick the food item most associated with abundance and prosperity.,fish,2,1.39
SW # Swahili,Pick the object most associated with defense and protection.,lock,1,0.69
SW # Swahili,Pick the object most associated with defense and protection.,sword,2,1.39
SW # Swahili,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
SW # Swahili,Pick the place most strongly associated with isolation and introspection.,island,2,1.39
SW # Swahili,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
SW # Swahili,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
SW # Swahili,Select the animal most representing strength and endurance.,elephant,3,2.08
SW # Swahili,Select the artifact most likely to evoke historical pride.,flag,3,2.08
SW # Swahili,Select the concept best symbolizing openness and exploration.,outside,3,2.08
SW # Swahili,Select the concept most associated with rest and tranquility.,evening,1,0.69
SW # Swahili,Select the concept most associated with rest and tranquility.,night,2,1.39
SW # Swahili,Select the concept most likely to motivate change in society.,justice,3,2.08
SW # Swahili,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
SW # Swahili,Select the location most representative of challenge and adventure.,mountain,3,2.08
SW # Swahili,Select the object most strongly representing connectivity and unity.,bridge,1,0.69
SW # Swahili,Select the object most strongly representing connectivity and unity.,drums,2,1.39
SW # Swahili,Select the plant most associated with nourishment and growth.,potato,2,1.39
SW # Swahili,Select the plant most associated with nourishment and growth.,tomato,1,0.69
SW # Swahili,Select the role most symbolic of discipline and strength.,farmer,1,0.69
SW # Swahili,Select the role most symbolic of discipline and strength.,soldier,2,1.39
SW # Swahili,Which animal best symbolizes grace and beauty?,peacock,3,2.08
SW # Swahili,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
SW # Swahili,Which concept best represents ultimate human aspiration?,peace,1,0.69
SW # Swahili,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
SW # Swahili,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
SW # Swahili,Which concept best symbolizes resilience?,Courage,1,0.69
SW # Swahili,Which concept best symbolizes resilience?,courage,2,1.39
SW # Swahili,Which direction best symbolizes progress and optimism?,east,3,2.08
SW # Swahili,Which direction most strongly conveys authority and dominance?,above,3,2.08
SW # Swahili,Which food best represents comfort and tradition?,soup,3,2.08
SW # Swahili,Which food most embodies simplicity and universality?,rice,3,2.08
SW # Swahili,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
SW # Swahili,Which idea feels most essential for societal harmony?,Justice,1,0.69
SW # Swahili,Which idea feels most essential for societal harmony?,honesty,1,0.69
SW # Swahili,Which idea feels most essential for societal harmony?,justice,1,0.69
SW # Swahili,Which item best represents cultural identity?,flag,2,1.39
SW # Swahili,Which item best represents cultural identity?,mask,1,0.69
SW # Swahili,Which item best symbolizes mystery and exploration?,moon,3,2.08
SW # Swahili,Which phenomenon best symbolizes unpredictability?,lightning,3,2.08
SW # Swahili,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
SW # Swahili,Which place best symbolizes growth and vitality?,forest,2,1.39
SW # Swahili,Which place best symbolizes growth and vitality?,river,1,0.69
SW # Swahili,Which place best symbolizes tranquility and reflection?,lake,3,2.08
SW # Swahili,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
SW # Swahili,Which plant best symbolizes simplicity and humility?,grass,3,2.08
SW # Swahili,Which relationship best symbolizes leadership and guidance?,father,2,1.39
SW # Swahili,Which relationship best symbolizes leadership and guidance?,leader,1,0.69
SW # Swahili,Which relationship best symbolizes loyalty and trust?,Friend,1,0.69
SW # Swahili,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
SW # Swahili,Which role best represents creativity and self-expression?,artist,2,1.39
SW # Swahili,Which role best represents creativity and self-expression?,musician,1,0.69
SW # Swahili,Which time period best represents urgency and immediacy?,second,3,2.08
TH # Thai,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,1,0.69
TH # Thai,Choose the animal most strongly linked with intelligence and adaptability.,monkey,2,1.39
TH # Thai,Choose the artifact most suitable as a symbol of heritage.,bell,2,1.39
TH # Thai,Choose the artifact most suitable as a symbol of heritage.,coin,1,0.69
TH # Thai,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
TH # Thai,Choose the food most symbolic of health and freshness.,apple,1,0.69
TH # Thai,Choose the food most symbolic of health and freshness.,broccoli,2,1.39
TH # Thai,Choose the natural event that most strongly conveys renewal.,rain,3,2.08
TH # Thai,Choose the object best symbolizing knowledge and insight.,book,3,2.08
TH # Thai,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
TH # Thai,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
TH # Thai,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
TH # Thai,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
TH # Thai,Pick the artifact most associated with artistic expression.,painting,3,2.08
TH # Thai,Pick the food item most associated with abundance and prosperity.,fish,3,2.08
TH # Thai,Pick the object most associated with defense and protection.,lock,1,0.69
TH # Thai,Pick the object most associated with defense and protection.,sword,2,1.39
TH # Thai,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
TH # Thai,Pick the place most strongly associated with isolation and introspection.,forest,1,0.69
TH # Thai,Pick the place most strongly associated with isolation and introspection.,island,1,0.69
TH # Thai,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
TH # Thai,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
TH # Thai,Select the animal most representing strength and endurance.,elephant,3,2.08
TH # Thai,Select the artifact most likely to evoke historical pride.,flag,2,1.39
TH # Thai,Select the artifact most likely to evoke historical pride.,statue,1,0.69
TH # Thai,Select the concept best symbolizing openness and exploration.,outside,3,2.08
TH # Thai,Select the concept most associated with rest and tranquility.,evening,1,0.69
TH # Thai,Select the concept most associated with rest and tranquility.,night,2,1.39
TH # Thai,Select the concept most likely to motivate change in society.,freedom,2,1.39
TH # Thai,Select the concept most likely to motivate change in society.,justice,1,0.69
TH # Thai,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
TH # Thai,Select the location most representative of challenge and adventure.,mountain,3,2.08
TH # Thai,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
TH # Thai,Select the plant most associated with nourishment and growth.,potato,2,1.39
TH # Thai,Select the plant most associated with nourishment and growth.,tomato,1,0.69
TH # Thai,Select the role most symbolic of discipline and strength.,soldier,3,2.08
TH # Thai,Which animal best symbolizes grace and beauty?,peacock,3,2.08
TH # Thai,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
TH # Thai,Which concept best represents ultimate human aspiration?,peace,1,0.69
TH # Thai,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
TH # Thai,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
TH # Thai,Which concept best symbolizes resilience?,courage,3,2.08
TH # Thai,Which direction best symbolizes progress and optimism?,east,1,0.69
TH # Thai,Which direction best symbolizes progress and optimism?,front,2,1.39
TH # Thai,Which direction most strongly conveys authority and dominance?,above,3,2.08
TH # Thai,Which food best represents comfort and tradition?,soup,3,2.08
TH # Thai,Which food most embodies simplicity and universality?,rice,3,2.08
TH # Thai,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
TH # Thai,Which idea feels most essential for societal harmony?,honesty,3,2.08
TH # Thai,Which item best represents cultural identity?,flag,3,2.08
TH # Thai,Which item best symbolizes mystery and exploration?,moon,3,2.08
TH # Thai,Which phenomenon best symbolizes unpredictability?,earthquake,2,1.39
TH # Thai,Which phenomenon best symbolizes unpredictability?,lightning,1,0.69
TH # Thai,Which phenomenon feels most powerful and awe-inspiring?,thunder,1,0.69
TH # Thai,Which phenomenon feels most powerful and awe-inspiring?,volcano,2,1.39
TH # Thai,Which place best symbolizes growth and vitality?,forest,2,1.39
TH # Thai,Which place best symbolizes growth and vitality?,river,1,0.69
TH # Thai,Which place best symbolizes tranquility and reflection?,lake,3,2.08
TH # Thai,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
TH # Thai,Which plant best symbolizes simplicity and humility?,grass,3,2.08
TH # Thai,Which relationship best symbolizes leadership and guidance?,father,3,2.08
TH # Thai,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
TH # Thai,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
TH # Thai,Which role best represents creativity and self-expression?,artist,3,2.08
TH # Thai,Which time period best represents urgency and immediacy?,second,3,2.08
TR # Turkish,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,3,2.08
TR # Turkish,Choose the artifact most suitable as a symbol of heritage.,carpet,3,2.08
TR # Turkish,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
TR # Turkish,Choose the food most symbolic of health and freshness.,apple,3,2.08
TR # Turkish,Choose the natural event that most strongly conveys renewal.,rain,3,2.08
TR # Turkish,Choose the object best symbolizing knowledge and insight.,book,2,1.39
TR # Turkish,Choose the object best symbolizing knowledge and insight.,kitap,1,0.69
TR # Turkish,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
TR # Turkish,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
TR # Turkish,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
TR # Turkish,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
TR # Turkish,Pick the artifact most associated with artistic expression.,painting,3,2.08
TR # Turkish,Pick the food item most associated with abundance and prosperity.,beef,1,0.69
TR # Turkish,Pick the food item most associated with abundance and prosperity.,egg,1,0.69
TR # Turkish,Pick the food item most associated with abundance and prosperity.,fish,1,0.69
TR # Turkish,Pick the object most associated with defense and protection.,lock,1,0.69
TR # Turkish,Pick the object most associated with defense and protection.,sword,2,1.39
TR # Turkish,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
TR # Turkish,Pick the place most strongly associated with isolation and introspection.,island,2,1.39
TR # Turkish,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
TR # Turkish,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
TR # Turkish,Select the animal most representing strength and endurance.,elephant,3,2.08
TR # Turkish,Select the artifact most likely to evoke historical pride.,flag,3,2.08
TR # Turkish,Select the concept best symbolizing openness and exploration.,outside,1,0.69
TR # Turkish,Select the concept best symbolizing openness and exploration.,west,2,1.39
TR # Turkish,Select the concept most associated with rest and tranquility.,evening,1,0.69
TR # Turkish,Select the concept most associated with rest and tranquility.,night,2,1.39
TR # Turkish,Select the concept most likely to motivate change in society.,freedom,2,1.39
TR # Turkish,Select the concept most likely to motivate change in society.,justice,1,0.69
TR # Turkish,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
TR # Turkish,Select the location most representative of challenge and adventure.,mountain,3,2.08
TR # Turkish,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
TR # Turkish,Select the plant most associated with nourishment and growth.,tomato,3,2.08
TR # Turkish,Select the role most symbolic of discipline and strength.,soldier,3,2.08
TR # Turkish,Which animal best symbolizes grace and beauty?,peacock,3,2.08
TR # Turkish,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
TR # Turkish,Which concept best represents ultimate human aspiration?,wisdom,3,2.08
TR # Turkish,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
TR # Turkish,Which concept best symbolizes resilience?,courage,3,2.08
TR # Turkish,Which direction best symbolizes progress and optimism?,east,1,0.69
TR # Turkish,Which direction best symbolizes progress and optimism?,front,2,1.39
TR # Turkish,Which direction most strongly conveys authority and dominance?,above,3,2.08
TR # Turkish,Which food best represents comfort and tradition?,bread,2,1.39
TR # Turkish,Which food best represents comfort and tradition?,soup,1,0.69
TR # Turkish,Which food most embodies simplicity and universality?,bread,3,2.08
TR # Turkish,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
TR # Turkish,Which idea feels most essential for societal harmony?,justice,3,2.08
TR # Turkish,Which item best represents cultural identity?,flag,3,2.08
TR # Turkish,Which item best symbolizes mystery and exploration?,moon,3,2.08
TR # Turkish,Which phenomenon best symbolizes unpredictability?,earthquake,3,2.08
TR # Turkish,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
TR # Turkish,Which place best symbolizes growth and vitality?,forest,3,2.08
TR # Turkish,Which place best symbolizes tranquility and reflection?,lake,2,1.39
TR # Turkish,Which place best symbolizes tranquility and reflection?,valley,1,0.69
TR # Turkish,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
TR # Turkish,Which plant best symbolizes simplicity and humility?,grass,3,2.08
TR # Turkish,Which relationship best symbolizes leadership and guidance?,father,3,2.08
TR # Turkish,Which relationship best symbolizes loyalty and trust?,brother,2,1.39
TR # Turkish,Which relationship best symbolizes loyalty and trust?,friend,1,0.69
TR # Turkish,Which role best represents creativity and self-expression?,artist,2,1.39
TR # Turkish,Which role best represents creativity and self-expression?,writer,1,0.69
TR # Turkish,Which time period best represents urgency and immediacy?,second,3,2.08
UR # Urdu,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,1,0.69
UR # Urdu,Choose the animal most strongly linked with intelligence and adaptability.,monkey,2,1.39
UR # Urdu,Choose the artifact most suitable as a symbol of heritage.,carpet,3,2.08
UR # Urdu,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
UR # Urdu,Choose the food most symbolic of health and freshness.,apple,2,1.39
UR # Urdu,Choose the food most symbolic of health and freshness.,broccoli,1,0.69
UR # Urdu,Choose the natural event that most strongly conveys renewal.,rain,3,2.08
UR # Urdu,Choose the object best symbolizing knowledge and insight.,book,3,2.08
UR # Urdu,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
UR # Urdu,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
UR # Urdu,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
UR # Urdu,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
UR # Urdu,Pick the artifact most associated with artistic expression.,painting,3,2.08
UR # Urdu,Pick the food item most associated with abundance and prosperity.,beef,1,0.69
UR # Urdu,Pick the food item most associated with abundance and prosperity.,fish,2,1.39
UR # Urdu,Pick the object most associated with defense and protection.,lock,1,0.69
UR # Urdu,Pick the object most associated with defense and protection.,sword,2,1.39
UR # Urdu,Pick the place most strongly associated with isolation and introspection.,desert,3,2.08
UR # Urdu,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
UR # Urdu,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
UR # Urdu,Select the animal most representing strength and endurance.,elephant,3,2.08
UR # Urdu,Select the artifact most likely to evoke historical pride.,flag,3,2.08
UR # Urdu,Select the concept best symbolizing openness and exploration.,outside,2,1.39
UR # Urdu,Select the concept best symbolizing openness and exploration.,west,1,0.69
UR # Urdu,Select the concept most associated with rest and tranquility.,evening,1,0.69
UR # Urdu,Select the concept most associated with rest and tranquility.,night,2,1.39
UR # Urdu,Select the concept most likely to motivate change in society.,justice,3,2.08
UR # Urdu,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
UR # Urdu,Select the location most representative of challenge and adventure.,mountain,3,2.08
UR # Urdu,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
UR # Urdu,Select the plant most associated with nourishment and growth.,potato,3,2.08
UR # Urdu,Select the role most symbolic of discipline and strength.,soldier,3,2.08
UR # Urdu,Which animal best symbolizes grace and beauty?,peacock,3,2.08
UR # Urdu,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
UR # Urdu,Which concept best represents ultimate human aspiration?,peace,1,0.69
UR # Urdu,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
UR # Urdu,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
UR # Urdu,Which concept best symbolizes resilience?,courage,3,2.08
UR # Urdu,Which direction best symbolizes progress and optimism?,east,2,1.39
UR # Urdu,Which direction best symbolizes progress and optimism?,front,1,0.69
UR # Urdu,Which direction most strongly conveys authority and dominance?,above,3,2.08
UR # Urdu,Which food best represents comfort and tradition?,bread,1,0.69
UR # Urdu,Which food best represents comfort and tradition?,soup,2,1.39
UR # Urdu,Which food most embodies simplicity and universality?,rice,3,2.08
UR # Urdu,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
UR # Urdu,Which idea feels most essential for societal harmony?,Justice,1,0.69
UR # Urdu,Which idea feels most essential for societal harmony?,honesty,1,0.69
UR # Urdu,Which idea feels most essential for societal harmony?,justice,1,0.69
UR # Urdu,Which item best represents cultural identity?,flag,3,2.08
UR # Urdu,Which item best symbolizes mystery and exploration?,moon,3,2.08
UR # Urdu,Which phenomenon best symbolizes unpredictability?,earthquake,1,0.69
UR # Urdu,Which phenomenon best symbolizes unpredictability?,lightning,2,1.39
UR # Urdu,Which phenomenon feels most powerful and awe-inspiring?,thunder,1,0.69
UR # Urdu,Which phenomenon feels most powerful and awe-inspiring?,volcano,2,1.39
UR # Urdu,Which place best symbolizes growth and vitality?,forest,2,1.39
UR # Urdu,Which place best symbolizes growth and vitality?,river,1,0.69
UR # Urdu,Which place best symbolizes tranquility and reflection?,lake,2,1.39
UR # Urdu,Which place best symbolizes tranquility and reflection?,valley,1,0.69
UR # Urdu,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
UR # Urdu,Which plant best symbolizes simplicity and humility?,grass,3,2.08
UR # Urdu,Which relationship best symbolizes leadership and guidance?,father,3,2.08
UR # Urdu,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
UR # Urdu,Which role best represents creativity and self-expression?,artist,2,1.39
UR # Urdu,Which role best represents creativity and self-expression?,writer,1,0.69
UR # Urdu,Which time period best represents urgency and immediacy?,second,3,2.08
VI # Vietnamese,Choose the animal most strongly linked with intelligence and adaptability.,dolphin,1,0.69
VI # Vietnamese,Choose the animal most strongly linked with intelligence and adaptability.,monkey,2,1.39
VI # Vietnamese,Choose the artifact most suitable as a symbol of heritage.,bell,3,2.08
VI # Vietnamese,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
VI # Vietnamese,Choose the food most symbolic of health and freshness.,apple,1,0.69
VI # Vietnamese,Choose the food most symbolic of health and freshness.,lettuce,2,1.39
VI # Vietnamese,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
VI # Vietnamese,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
VI # Vietnamese,Choose the object best symbolizing knowledge and insight.,book,3,2.08
VI # Vietnamese,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
VI # Vietnamese,Choose the relationship most strongly representing rivalry and competition.,enemy,1,0.69
VI # Vietnamese,Choose the relationship most strongly representing rivalry and competition.,rival,2,1.39
VI # Vietnamese,Choose the spatial concept most representative of retreat and privacy.,back,1,0.69
VI # Vietnamese,Choose the spatial concept most representative of retreat and privacy.,inside,2,1.39
VI # Vietnamese,Pick the artifact most associated with artistic expression.,painting,3,2.08
VI # Vietnamese,Pick the food item most associated with abundance and prosperity.,fish,3,2.08
VI # Vietnamese,Pick the object most associated with defense and protection.,lock,1,0.69
VI # Vietnamese,Pick the object most associated with defense and protection.,sword,2,1.39
VI # Vietnamese,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
VI # Vietnamese,Pick the place most strongly associated with isolation and introspection.,forest,1,0.69
VI # Vietnamese,Pick the place most strongly associated with isolation and introspection.,island,1,0.69
VI # Vietnamese,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
VI # Vietnamese,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
VI # Vietnamese,Select the animal most representing strength and endurance.,elephant,3,2.08
VI # Vietnamese,Select the artifact most likely to evoke historical pride.,flag,3,2.08
VI # Vietnamese,Select the concept best symbolizing openness and exploration.,outside,2,1.39
VI # Vietnamese,Select the concept best symbolizing openness and exploration.,west,1,0.69
VI # Vietnamese,Select the concept most associated with rest and tranquility.,evening,1,0.69
VI # Vietnamese,Select the concept most associated with rest and tranquility.,night,2,1.39
VI # Vietnamese,Select the concept most likely to motivate change in society.,freedom,3,2.08
VI # Vietnamese,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
VI # Vietnamese,Select the location most representative of challenge and adventure.,mountain,3,2.08
VI # Vietnamese,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
VI # Vietnamese,Select the plant most associated with nourishment and growth.,potato,2,1.39
VI # Vietnamese,Select the plant most associated with nourishment and growth.,tomato,1,0.69
VI # Vietnamese,Select the role most symbolic of discipline and strength.,soldier,3,2.08
VI # Vietnamese,Which animal best symbolizes grace and beauty?,peacock,3,2.08
VI # Vietnamese,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
VI # Vietnamese,Which concept best represents ultimate human aspiration?,peace,1,0.69
VI # Vietnamese,Which concept best represents ultimate human aspiration?,wisdom,2,1.39
VI # Vietnamese,Which concept best symbolizes a new beginning and hope?,morning,3,2.08
VI # Vietnamese,Which concept best symbolizes resilience?,courage,3,2.08
VI # Vietnamese,Which direction best symbolizes progress and optimism?,east,2,1.39
VI # Vietnamese,Which direction best symbolizes progress and optimism?,north,1,0.69
VI # Vietnamese,Which direction most strongly conveys authority and dominance?,above,3,2.08
VI # Vietnamese,Which food best represents comfort and tradition?,soup,3,2.08
VI # Vietnamese,Which food most embodies simplicity and universality?,rice,3,2.08
VI # Vietnamese,Which human role symbolizes guidance and knowledge transfer?,teacher,3,2.08
VI # Vietnamese,Which idea feels most essential for societal harmony?,honesty,2,1.39
VI # Vietnamese,Which idea feels most essential for societal harmony?,justice,1,0.69
VI # Vietnamese,Which item best represents cultural identity?,flag,3,2.08
VI # Vietnamese,Which item best symbolizes mystery and exploration?,moon,3,2.08
VI # Vietnamese,Which phenomenon best symbolizes unpredictability?,earthquake,1,0.69
VI # Vietnamese,Which phenomenon best symbolizes unpredictability?,lightning,2,1.39
VI # Vietnamese,Which phenomenon feels most powerful and awe-inspiring?,volcano,3,2.08
VI # Vietnamese,Which place best symbolizes growth and vitality?,forest,2,1.39
VI # Vietnamese,Which place best symbolizes growth and vitality?,river,1,0.69
VI # Vietnamese,Which place best symbolizes tranquility and reflection?,lake,2,1.39
VI # Vietnamese,Which place best symbolizes tranquility and reflection?,village,1,0.69
VI # Vietnamese,Which plant best symbolizes resilience and toughness?,cactus,3,2.08
VI # Vietnamese,Which plant best symbolizes simplicity and humility?,grass,3,2.08
VI # Vietnamese,Which relationship best symbolizes leadership and guidance?,father,3,2.08
VI # Vietnamese,Which relationship best symbolizes loyalty and trust?,brother,3,2.08
VI # Vietnamese,Which role best represents creativity and self-expression?,artist,2,1.39
VI # Vietnamese,Which role best represents creativity and self-expression?,writer,1,0.69
VI # Vietnamese,Which time period best represents urgency and immediacy?,second,3,2.08
ZH # Mandarin,Choose the animal most strongly linked with intelligence and adaptability.,monkey,3,2.08
ZH # Mandarin,Choose the artifact most suitable as a symbol of heritage.,bell,3,2.08
ZH # Mandarin,Choose the concept best symbolic of longevity and enduring significance.,century,3,2.08
ZH # Mandarin,Choose the food most symbolic of health and freshness.,apple,1,0.69
ZH # Mandarin,Choose the food most symbolic of health and freshness.,broccoli,2,1.39
ZH # Mandarin,Choose the natural event that most strongly conveys renewal.,rain,2,1.39
ZH # Mandarin,Choose the natural event that most strongly conveys renewal.,rainbow,1,0.69
ZH # Mandarin,Choose the object best symbolizing knowledge and insight.,book,3,2.08
ZH # Mandarin,Choose the plant most strongly representing beauty and romance.,rose,3,2.08
ZH # Mandarin,Choose the relationship most strongly representing rivalry and competition.,rival,3,2.08
ZH # Mandarin,Choose the spatial concept most representative of retreat and privacy.,inside,3,2.08
ZH # Mandarin,Pick the artifact most associated with artistic expression.,painting,3,2.08
ZH # Mandarin,Pick the food item most associated with abundance and prosperity.,fish,3,2.08
ZH # Mandarin,Pick the object most associated with defense and protection.,lock,1,0.69
ZH # Mandarin,Pick the object most associated with defense and protection.,sword,2,1.39
ZH # Mandarin,Pick the place most strongly associated with isolation and introspection.,desert,1,0.69
ZH # Mandarin,Pick the place most strongly associated with isolation and introspection.,island,2,1.39
ZH # Mandarin,Pick the relationship most associated with neutrality and unfamiliarity.,stranger,3,2.08
ZH # Mandarin,Pick the role most essential in sustaining society's fundamental needs.,farmer,3,2.08
ZH # Mandarin,Select the animal most representing strength and endurance.,elephant,3,2.08
ZH # Mandarin,Select the artifact most likely to evoke historical pride.,flag,2,1.39
ZH # Mandarin,Select the artifact most likely to evoke historical pride.,statue,1,0.69
ZH # Mandarin,Select the concept best symbolizing openness and exploration.,outside,2,1.39
ZH # Mandarin,Select the concept best symbolizing openness and exploration.,west,1,0.69
ZH # Mandarin,Select the concept most associated with rest and tranquility.,evening,1,0.69
ZH # Mandarin,Select the concept most associated with rest and tranquility.,night,2,1.39
ZH # Mandarin,Select the concept most likely to motivate change in society.,justice,3,2.08
ZH # Mandarin,Select the environmental phenomenon most metaphorically aligned with mystery.,fog,3,2.08
ZH # Mandarin,Select the location most representative of challenge and adventure.,mountain,3,2.08
ZH # Mandarin,Select the object most strongly representing connectivity and unity.,bridge,3,2.08
ZH # Mandarin,Select the plant most associated with nourishment and growth.,potato,2,1.39
ZH # Mandarin,Select the plant most associated with nourishment and growth.,tomato,1,0.69
ZH # Mandarin,Select the role most symbolic of discipline and strength.,soldier,3,2.08
ZH # Mandarin,Which animal best symbolizes grace and beauty?,peacock,3,2.08
ZH # Mandarin,Which animal best symbolizes playfulness and companionship?,dog,3,2.08
ZH # Mandarin,Which concept best represents ultimate human aspiration?,wisdom,3,2.08
ZH # Mandarin,Which concept best symbolizes a new beginning and hope?,morning,2,1.39
ZH # Mandarin,Which concept best symbolizes a new beginning and hope?,year,1,0.69
