Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;real;new;much;same;other;different
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,day,long;short;good;bad;sunny;rainy;busy;free;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,evening,long;short;good;bad;warm;cool;quiet;busy;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,hour,long;short;good;bad;early;late;busy;free;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,minute,long;short;good;bad;early;late;busy;free;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,month,long;short;good;bad;early;late;busy;free;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,morning,long;short;good;bad;early;late;busy;free;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,night,long;short;good;bad;dark;light;quiet;busy;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,season,long;short;good;bad;warm;cool;dry;wet;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,second,long;short;good;bad;early;late;busy;free;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,week,long;short;good;bad;busy;free;new;old;full;last
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,C2,most frequent,Time Concepts,year,long;short;good;bad;new;old;past;present;future;leap
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,anger,hot;great;bad;real;deep;sudden;cold;silent;slow;quick
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,courage,great;true;real;strong;moral;inner;quiet;blind;fierce;amazing
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,fear,great;real;big;deep;sudden;cold;dark;irrational;paralyzing;primal
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,freedom,great;real;true;political;economic;personal;basic;limited;hard-won;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,happiness,great;real;true;simple;pure;deep;lasting;fleeting;childlike;inner
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,hate,great;real;deep;blind;irrational;consuming;bitter;intense;abiding;pure
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,honesty,great;true;real;brutal;complete;simple;refreshing;painful;unwavering;basic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,justice,great;true;real;social;economic;fair;blind;equal;restorative;swift
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,knowledge,great;true;real;deep;practical;scientific;common;tacit;specialized;useful
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,love,great;true;real;deep;unconditional;passionate;selfless;romantic;familial;pure
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,peace,great;true;real;lasting;fragile;uneasy;inner;world;temporary;cold
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Abstract Concepts,wisdom,great;true;real;ancient;practical;inner;acquired;collective;spiritual;simple
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,bell,big;small;loud;clear;silver;bronze;church;school;warning;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,candle,white;small;big;tall;wax;burning;scented;colorful;dripping;votive
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,carpet,red;big;Persian;oriental;wool;thick;thin;soft;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,coin,gold;silver;old;new;rare;valuable;foreign;lucky;shiny;copper
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,crown,gold;silver;royal;jeweled;heavy;ceremonial;ancient;new;symbolic;simple
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,flag,national;big;small;red;white;blue;waving;tattered;colorful;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,mask,white;black;scary;funny;plastic;paper;painted;theatrical;protective;simple
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;long;short;beaded;simple;elegant;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,painting,big;small;old;new;beautiful;abstract;landscape;portrait;colorful;famous
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;simple;ornate;precious;valuable;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,statue,big;small;bronze;marble;stone;old;new;famous;religious;commemorative
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Cultural Artifacts,vase,glass;ceramic;tall;short;colorful;empty;full;decorative;antique;simple
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,cloud,white;dark;grey;big;small;fluffy;rain;storm;passing;low
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,earthquake,big;small;strong;weak;sudden;devastating;major;minor;recent;unexpected
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;heavy;white;grey;morning;evening;sea;ground;rolling
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;sheet;distant;close;dangerous;powerful;silent;loud
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;hard;soft;cold;warm;gentle;constant;acid;torrential
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;beautiful;double;faint;full;partial;arched;vibrant;elusive
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,snow,white;heavy;light;fresh;falling;deep;wet;dry;powdery;drifting
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,storm,big;strong;heavy;severe;winter;summer;rain;wind;thunder;lightning
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,thunder,loud;deep;rumbling;distant;close;crashing;booming;rolling;echoing;sudden
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;weak;spring;neap;incoming;outgoing;daily;coastal
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;extinct;big;small;volcanic;erupting;smoking;dangerous;nearby
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Environmental Phenomena,wind,strong;weak;cold;warm;gentle;light;gusty;prevailing;offshore;onshore
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,apple,red;green;big;small;sweet;sour;juicy;crisp;ripe;rotten
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;soft;long;short;small;organic;fresh
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,beef,raw;cooked;tender;tough;lean;ground;roast;grilled;prime;aged
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,bread,white;brown;whole;wheat;fresh;stale;soft;hard;toasted;sliced
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,broccoli,green;fresh;cooked;steamed;raw;organic;healthy;frozen;chopped;tender
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,cheese,hard;soft;sharp;mild;cheddar;Swiss;blue;grated;sliced;aged
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,chicken,fried;roasted;grilled;raw;cooked;whole;boneless;skinless;organic;tender
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,egg,white;brown;raw;cooked;fried;boiled;scrambled;hard-boiled;soft-boiled;fresh
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,fish,fresh;salt;water;fried;grilled;raw;cooked;whole;boneless;small
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,pasta,long;short;dry;cooked;fresh;Italian;wheat;whole;grain;stuffed
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,rice,white;brown;long;grain;short;cooked;boiled;fried;steamed
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Food Items,soup,hot;cold;thick;thin;chicken;vegetable;tomato;creamy;hearty;homemade
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,artist,famous;talented;young;old;local;modern;contemporary;abstract;struggling;successful
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,athlete,young;old;professional;amateur;talented;strong;fast;dedicated;injured;successful
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,chef,famous;talented;young;old;head;executive;sous;pastry;line;experienced
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,doctor,young;old;good;bad;family;general;specialist;experienced;caring;dedicated
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,engineer,young;old;civil;mechanical;electrical;chemical;software;experienced;qualified;structural
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,farmer,young;old;local;small;big;organic;family;independent;hardworking;experienced
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,lawyer,young;old;good;bad;corporate;criminal;family;experienced;successful;qualified
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,musician,young;old;talented;famous;local;professional;amateur;classical;jazz;rock
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,scientist,young;old;famous;leading;research;experienced;dedicated;brilliant;respected;qualified
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,soldier,young;old;brave;strong;experienced;dedicated;loyal;injured;fallen;active
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,teacher,young;old;good;bad;experienced;dedicated;caring;patient;strict;qualified
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Human Roles,writer,young;old;famous;talented;good;bad;experienced;published;aspiring;struggling
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,book,big;small;old;new;good;bad;interesting;boring;long;short
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,bridge,big;small;long;short;old;new;wooden;steel;suspension;stone
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,drums,big;small;loud;soft;new;old;acoustic;electronic;snare;bass
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,earth,big;round;blue;green;dry;wet;fertile;barren;rocky;sandy
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,flute,silver;wooden;long;short;new;old;concert;piccolo;simple;ornate
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,key,small;big;old;new;metal;house;car;spare;master;important
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;big;small;kitchen;pocket;hunting;butter;steak;serrated
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,lock,big;small;old;new;strong;weak;combination;key;padlock;secure
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,moon,full;new;bright;dark;crescent;half;waxing;waning;silver;big
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,pen,blue;black;red;new;old;ballpoint;fountain;expensive;cheap;fine
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,sun,bright;hot;warm;yellow;big;small;rising;setting;morning;afternoon
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Inanimate Objects,sword,long;short;sharp;dull;old;new;steel;iron;ceremonial;antique
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,cat,black;white;small;big;young;old;stray;domestic;fluffy;playful
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,dog,big;small;black;white;young;old;stray;domestic;friendly;loyal
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,dolphin,grey;small;big;young;old;playful;intelligent;wild;trained;bottlenose
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,elephant,big;grey;old;young;African;Indian;wild;trained;strong;gentle
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,hamster,small;brown;white;young;old;cute;furry;playful;pet;golden
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,monkey,small;big;young;old;brown;black;playful;intelligent;wild;trained
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,mouse,small;grey;white;young;old;wild;domestic;cute;furry;squeaky
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,peacock,colorful;beautiful;big;small;young;old;male;female;proud;exotic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,rabbit,small;white;brown;young;old;wild;domestic;cute;furry;long-eared
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,shark,big;small;grey;white;dangerous;predatory;great;hammerhead;tiger;reef
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,snake,long;short;green;brown;black;poisonous;non-poisonous;wild;pet;constrictor
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Neutral Animals,whale,big;blue;grey;humpback;killer;sperm;baleen;young;old;migratory
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,city,big;small;old;new;modern;ancient;crowded;busy;clean;dirty
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,desert,hot;dry;sandy;barren;vast;empty;arid;rocky;desolate;silent
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,forest,big;small;green;dense;dark;old;new;tropical;temperate;pine
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,island,big;small;tropical;deserted;volcanic;inhabited;beautiful;remote;green;sandy
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,lake,big;small;deep;shallow;clear;blue;fresh;salt;frozen;scenic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,mountain,big;tall;high;snow;capped;rocky;green;steep;volcanic;majestic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,ocean,big;deep;blue;vast;salty;cold;warm;rough;calm;pacific
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,plain,flat;wide;open;grassy;empty;vast;rolling;fertile;barren;treeless
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,plateau,high;flat;elevated;vast;rocky;barren;arid;windy;scenic;tableland
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,river,long;short;wide;narrow;deep;shallow;fast;slow;clean;dirty
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,valley,green;wide;narrow;deep;shallow;fertile;scenic;hidden;peaceful;long
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Places,village,small;quiet;rural;old;traditional;peaceful;remote;friendly;charming;historic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,cactus,tall;short;green;prickly;desert;flowering;spiny;succulent;thorny;drought-resistant
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,eggplant,purple;big;small;long;round;fresh;cooked;raw;grilled;fried
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,flower,colorful;beautiful;fragrant;small;big;wild;garden;fresh;dried;blooming
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,grass,green;long;short;dry;wet;fresh;cut;tall;thick;thin
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;leafy;romaine;iceberg;butter;head;loose-leaf;organic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,mushroom,white;brown;small;big;wild;cultivated;edible;poisonous;fresh;dried
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,onion,white;yellow;red;small;big;raw;cooked;sweet;pungent;chopped
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,pepper,red;green;black;hot;sweet;small;big;ground;whole;spicy
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,potato,white;red;small;big;raw;cooked;baked;fried;mashed;roasted
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,rose,red;white;pink;yellow;fragrant;beautiful;thorny;long-stemmed;fresh;dried
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,tomato,red;green;small;big;ripe;fresh;cooked;raw;juicy;sliced
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Plants,tree,tall;short;green;old;young;big;small;leafy;bare;strong
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,ally,strong;weak;loyal;trusted;reliable;important;strategic;political;military;close
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,brother,older;younger;big;small;little;half;step;adopted;close;distant
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,enemy,strong;weak;bitter;sworn;mortal;dangerous;powerful;political;personal;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,father,old;young;loving;strict;biological;step;adoptive;good;bad;absent
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,follower,loyal;devoted;faithful;blind;enthusiastic;active;passive;online;social;political
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,friend,good;best;close;old;new;true;loyal;helpful;supportive;casual
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,leader,strong;weak;good;bad;political;military;charismatic;effective;popular;decisive
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,mother,old;young;loving;caring;biological;step;adoptive;good;bad;absent
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,partner,business;life;romantic;legal;equal;senior;junior;trusted;reliable;strategic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,rival,strong;weak;fierce;bitter;friendly;professional;political;business;sporting;academic
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,sister,older;younger;big;small;little;half;step;adopted;close;distant
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Social Relationships,stranger,unknown;strange;new;foreign;suspicious;friendly;helpful;dangerous;passing;casual
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,above,high;far;directly;just;slightly;well;clearly;always;usually;often
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,back,far;long;straight;right;left;lower;upper;strong;weak;sore
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,below,low;far;directly;just;slightly;well;clearly;always;usually;often
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,east,far;north;south;central;middle;near;true;wild;old;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,front,far;right;left;near;main;direct;open;clear;strong;weak
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,inside,dark;warm;cold;dry;wet;safe;dangerous;quiet;noisy;small
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,left,far;right;hard;soft;upper;lower;main;true;strong;weak
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,north,far;east;west;central;middle;near;true;wild;old;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,outside,cold;warm;dry;wet;safe;dangerous;quiet;noisy;small;open
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,right,far;left;hard;soft;upper;lower;main;true;strong;weak
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,south,far;east;west;central;middle;near;true;wild;old;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Spatial Concepts,west,far;north;south;central;middle;near;true;wild;old;new
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,century,20th;21st;19th;past;present;future;long;short;new;old
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,day,good;bad;long;short;sunny;rainy;hot;cold;busy;free
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,evening,good;bad;long;short;warm;cool;quiet;busy;pleasant;dark
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,hour,long;short;late;early;busy;quiet;golden;peak;working;free
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,minute,long;short;quick;slow;precious;fleeting;spare;last;final;crucial
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,month,long;short;first;last;next;previous;summer;winter;spring;autumn
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,morning,good;bad;long;short;early;late;sunny;rainy;busy;quiet
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,night,good;bad;long;short;dark;clear;quiet;busy;cold;warm
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,season,summer;winter;spring;autumn;dry;wet;long;short;tourist;peak
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,second,long;short;quick;slow;last;first;next;spare;final;crucial
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,week,long;short;last;next;busy;quiet;working;school;holiday;full
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,most frequent,Time Concepts,year,good;bad;long;short;last;next;new;old;leap;fiscal
