Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
o3-mini,basic,1.0,IT # Italian,B1,most frequent,Abstract Concepts,anger,strong;intense;bad;deep;sudden;hot;wild;extreme;heavy;raw
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,bell,resonant;metallic;clear;sonorous;hollow;audible;rhythmic;vibrant;delicate;ornamental
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,candle,flickering;soft;warm;scented;glowing;delicate;slender;traditional;ambient;modest
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,carpet,plush;colorful;woven;soft;patterned;durable;ornate;luxurious;comfortable;decorative
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,coin,small;metallic;ancient;shiny;valuable;collectible;round;embossed;rare;historic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,crown,regal;ornate;golden;majestic;jeweled;priceless;symbolic;elegant;illustrious;resplendent
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,flag,vibrant;symbolic;national;revered;colorful;striped;prominent;enduring;distinguished;fluttering
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,mask,mysterious;ornate;expressive;theatrical;protective;enigmatic;striking;concealed;crafted;symbolic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,necklace,elegant;delicate;shimmering;ornate;stylish;timeless;jeweled;attractive;refined;precious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,painting,vivid;artistic;colorful;expressive;dramatic;detailed;imaginative;striking;classic;evocative
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,ring,circular;elegant;sparkling;symbolic;precious;timeless;intricate;refined;slender;exquisite
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,statue,majestic;monumental;lifelike;carved;imposing;historic;graceful;detailed;revered;artistic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Cultural Artifacts,vase,elegant;ceramic;decorative;delicate;ornate;slender;refined;artistic;timeless;fragile
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;white;drifting;ethereal;billowy;soft;vast;transient;shifting;misty
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,earthquake,powerful;devastating;seismic;tremorous;unexpected;violent;sudden;catastrophic;intense;earth-shattering
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,fog,dense;misty;gloomy;thick;heavy;eerie;obscuring;pervasive;chilling;silent
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,lightning,brilliant;sudden;flashing;electric;fierce;rapid;streaking;intense;transient;jagged
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,rain,gentle;steady;torrential;rhythmic;cleansing;soft;persistent;seasonal;refreshing;drenching
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;vivid;arching;radiant;enchanting;ethereal;fleeting;brilliant;vibrant;magical
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,snow,pure;white;silent;fluffy;cold;sparkling;soft;powdery;gentle;pristine
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,storm,violent;fierce;raging;turbulent;dark;relentless;powerful;ominous;sudden;chaotic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,thunder,booming;resonant;deep;rolling;rumbling;powerful;startling;echoing;explosive;majestic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,tide,steady;powerful;rhythmic;rising;falling;gradual;predictable;high;low;lunar
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,volcano,active;fiery;explosive;dormant;menacing;towering;rugged;molten;destructive;unpredictable
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Environmental Phenomena,wind,gusty;strong;chilly;brisk;relentless;swirling;gentle;howling;dynamic;forceful
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,apple,fresh;crisp;juicy;red;green;ripe;delicious;aromatic;firm;sweet
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,banana,ripe;yellow;sweet;soft;tropical;fresh;edible;curved;nutritious;appealing
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,beef,tender;succulent;savory;juicy;flavorful;hearty;prime;robust;fresh;marbled
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,bread,fresh;warm;soft;crusty;wholesome;aromatic;golden;hearty;fluffy;traditional
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,broccoli,fresh;green;crisp;healthy;crunchy;vibrant;nutritious;tender;organic;steamed
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,cheese,creamy;sharp;aged;rich;flavorful;soft;savory;delicate;smooth;tangy
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,chicken,tender;juicy;succulent;flavorful;roasted;grilled;crispy;seasoned;spicy;delicious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,egg,fresh;raw;whole;beaten;delicate;organic;hardboiled;nutritious;farm-fresh;protein-rich
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,fish,fresh;flaky;tender;succulent;wild;juicy;oily;seafaring;delicious;nutritious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,pasta,al dente;savory;hearty;delicious;traditional;flavorful;tender;creamy;rich;versatile
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,rice,steamed;fluffy;white;aromatic;sticky;plain;nutritious;golden;delicate;versatile
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Food Items,soup,warm;hearty;savory;flavorful;rich;comforting;aromatic;wholesome;delicate;smooth
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,artist,creative;talented;visionary;expressive;passionate;skillful;innovative;intuitive;dedicated;imaginative
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,athlete,strong;determined;agile;resilient;competitive;dedicated;fit;swift;powerful;energetic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,chef,skilled;inventive;seasoned;creative;meticulous;dedicated;passionate;resourceful;expert;professional
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,doctor,compassionate;knowledgeable;experienced;dedicated;skilled;reliable;empathetic;professional;diligent;caring
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,engineer,innovative;analytical;skilled;precise;dedicated;practical;creative;systematic;resourceful;technical
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,farmer,hardworking;diligent;resilient;dedicated;resourceful;experienced;traditional;knowledgeable;robust;industrious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,lawyer,experienced;knowledgeable;articulate;methodical;persuasive;ethical;dedicated;strategic;professional;astute
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,musician,talented;creative;passionate;rhythmic;expressive;innovative;skilled;dedicated;soulful;vibrant
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,scientist,curious;innovative;analytical;methodical;dedicated;knowledgeable;insightful;rigorous;inventive;precise
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,soldier,brave;disciplined;steadfast;courageous;dedicated;resilient;honorable;valiant;strong;tactical
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,teacher,dedicated;knowledgeable;patient;inspiring;compassionate;innovative;experienced;thoughtful;caring;skilled
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Human Roles,writer,creative;expressive;articulate;imaginative;thoughtful;dedicated;eloquent;insightful;original;prolific
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,book,engaging;informative;timeless;classic;captivating;well-written;popular;instructive;inspirational;detailed
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,bridge,sturdy;historic;elegant;long;arched;resilient;well-built;iconic;expansive;architectural
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,drums,rhythmic;resonant;powerful;vibrant;energetic;deep;dynamic;percussive;lively;booming
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,earth,vast;fertile;blue;ancient;diverse;vibrant;unique;nurturing;dynamic;life-giving
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,flute,melodious;delicate;airy;refined;elegant;soothing;graceful;silvery;charming;tuneful
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,key,small;metallic;unique;intricate;ancient;ornamental;practical;decorative;heavy;reliable
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,knife,sharp;sturdy;sleek;functional;reliable;elegant;dangerous;cutting;polished;versatile
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,lock,secure;intricate;sturdy;resistant;reliable;complex;well-built;heavy;traditional;dependable
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,moon,luminous;silvery;radiant;full;crescent;enchanting;distant;mysterious;celestial;pale
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,pen,smooth;sleek;reliable;elegant;functional;refined;versatile;inked;slender;precise
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,sun,radiant;blazing;powerful;golden;warm;dazzling;bright;fierce;luminous;life-giving
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Inanimate Objects,sword,sharp;gleaming;mighty;ancient;legendary;balanced;elegant;formidable;enduring;polished
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,cat,curious;agile;graceful;playful;independent;clever;sleek;alert;soft;mysterious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;playful;obedient;energetic;loving;affectionate;faithful;brave;attentive
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,dolphin,intelligent;agile;friendly;playful;graceful;curious;social;swift;sleek;lively
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,elephant,massive;gentle;majestic;intelligent;ancient;strong;noble;serene;enduring;impressive
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,hamster,small;playful;cute;active;timid;furry;lively;curious;gentle;nimble
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,monkey,mischievous;agile;clever;playful;curious;lively;active;smart;resourceful;spirited
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,mouse,small;timid;agile;delicate;quick;quiet;nimble;curious;elusive;gentle
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,peacock,vibrant;majestic;colorful;elegant;flamboyant;graceful;striking;dazzling;ornate;impressive
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,rabbit,fluffy;timid;gentle;swift;soft;cute;lively;agile;endearing;delicate
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,shark,ferocious;sleek;powerful;menacing;relentless;formidable;agile;dangerous;swift;primal
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,snake,slithering;venomous;sleek;silent;mysterious;agile;dangerous;cunning;sinuous;elusive
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Neutral Animals,whale,massive;gentle;majestic;deep;ancient;powerful;serene;colossal;graceful;oceanic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,city,bustling;vibrant;modern;historic;crowded;sprawling;lively;urban;diverse;dynamic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,desert,arid;vast;barren;scorching;sandy;harsh;endless;desolate;remote;sunlit
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,forest,dense;lush;vibrant;ancient;wild;enchanting;mysterious;serene;colorful;thriving
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,island,isolated;tropical;serene;picturesque;remote;charming;lush;sunny;tranquil;inviting
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,lake,serene;calm;pristine;reflective;vast;still;picturesque;deep;tranquil;clear
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,mountain,majestic;towering;rugged;steep;ancient;snow-capped;imposing;scenic;formidable;vast
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,ocean,vast;deep;blue;turbulent;endless;mysterious;roaring;majestic;saline;boundless
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,plain,open;expansive;flat;fertile;endless;serene;wide;barren;gentle;wind-swept
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,plateau,elevated;expansive;rugged;remote;flat;barren;arid;scenic;isolated;timeless
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,river,winding;swift;meandering;deep;clear;powerful;serene;refreshing;flowing;abundant
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,valley,lush;fertile;secluded;scenic;deep;tranquil;vast;verdant;sheltered;rolling
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Places,village,quaint;peaceful;rustic;small;charming;close-knit;traditional;cozy;serene;friendly
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,cactus,spiky;resilient;rugged;green;hardy;desert;thorny;unique;arid;prickly
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,eggplant,purple;glossy;fresh;tender;vibrant;ripe;firm;succulent;shiny;nutritious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,flower,colorful;fragrant;delicate;vibrant;blooming;fresh;lovely;graceful;radiant;exquisite
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,grass,green;lush;soft;vibrant;fresh;abundant;thick;delicate;gentle;wild
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,lettuce,crisp;fresh;green;leafy;tender;vibrant;crunchy;nutritious;organic;mild
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,mushroom,edible;earthy;fresh;delicate;wild;flavorful;rustic;organic;petite;spongy
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,onion,pungent;layered;strong;fresh;versatile;crisp;aromatic;raw;wholesome;tangy
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,pepper,spicy;vibrant;hot;flavorful;aromatic;bold;zesty;fresh;robust;tangy
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,potato,starchy;hearty;versatile;fresh;earthy;tender;robust;golden;rustic;nutritious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,rose,fragrant;delicate;vibrant;blooming;elegant;red;soft;thorny;romantic;timeless
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,tomato,ripe;juicy;red;fresh;vibrant;succulent;tangy;firm;flavorful;luscious
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Plants,tree,tall;ancient;sturdy;lush;leafy;sprawling;majestic;green;towering;resilient
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,ally,supportive;loyal;trustworthy;reliable;steadfast;dependable;friendly;committed;invaluable;strategic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,brother,caring;supportive;loyal;protective;understanding;dependable;loving;close;kind;respectful
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,enemy,hostile;dangerous;formidable;vicious;relentless;bitter;adversarial;aggressive;cunning;merciless
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,father,caring;protective;wise;supportive;strong;loving;reliable;patient;kind;nurturing
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,follower,loyal;devoted;attentive;supportive;obedient;enthusiastic;committed;reliable;engaged;consistent
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,friend,loyal;caring;supportive;trustworthy;kind;reliable;compassionate;genuine;understanding;warm
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,leader,charismatic;decisive;visionary;inspiring;authoritative;strategic;resourceful;determined;bold;influential
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,mother,nurturing;caring;supportive;loving;understanding;compassionate;patient;reliable;gentle;devoted
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,partner,supportive;loving;reliable;committed;caring;trustworthy;dedicated;understanding;devoted;intimate
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,rival,competitive;fierce;challenging;determined;relentless;ambitious;tough;formidable;strategic;persistent
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,sister,kind;caring;supportive;loving;gentle;reliable;close;understanding;affectionate;warm
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Social Relationships,stranger,unknown;mysterious;unfamiliar;intriguing;distant;cautious;curious;reserved;enigmatic;anonymous
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,above,higher;elevated;lofty;superior;overarching;supreme;ascendant;celestial;remote;distant
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,back,posterior;supportive;resilient;strong;hidden;reliable;steady;firm;robust;enduring
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,below,underlying;inferior;lower;subordinate;hidden;deep;minimal;modest;subtle;concealed
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,east,eastern;rising;vibrant;sunlit;historic;mystical;warm;inviting;scenic;promising
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,front,leading;prominent;visible;daring;bold;advanced;open;inviting;assertive;notable
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,inside,internal;enclosed;secret;intimate;warm;hidden;comfortable;confined;private;sheltered
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,left,lateral;remaining;alternate;residual;hidden;distinct;unorthodox;forgotten;minor;subordinate
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,north,northern;cold;frosty;brisk;icy;crisp;isolated;majestic;rugged;clear
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,outside,external;open;exposed;vast;wild;fresh;accessible;broad;clear;unconfined
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,right,correct;proper;suitable;appropriate;precise;exact;accurate;justified;fair;ideal
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,south,southern;warm;inviting;gentle;vibrant;breezy;radiant;pastoral;mild;serene
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Spatial Concepts,west,western;rugged;vast;wild;pioneering;golden;historic;expansive;distant;iconic
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,century,long;historic;notable;significant;defining;transformative;enduring;monumental;remarkable;ancient
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,day,bright;sunny;lively;eventful;pleasant;clear;warm;vibrant;bustling;hopeful
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,evening,calm;serene;cool;gentle;relaxing;peaceful;dusky;soft;quiet;cozy
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,hour,brief;fleeting;crucial;short;memorable;timely;significant;transient;precise;valuable
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,minute,tiny;brief;minuscule;transient;rapid;subtle;delicate;succinct;fleeting;modest
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,month,regular;cyclical;routine;eventful;treasured;changing;busy;memorable;distinct;seasonal
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,morning,fresh;radiant;bright;peaceful;crisp;lively;invigorating;hopeful;calm;gentle
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,night,dark;quiet;starry;peaceful;mysterious;serene;calm;deep;silent;enchanting
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,season,changing;vibrant;distinct;varied;pleasant;memorable;cool;warm;refreshing;predictable
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,second,brief;immediate;fleeting;tiny;rapid;swift;minor;transient;short;subordinate
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,week,busy;productive;eventful;fleeting;regular;structured;balanced;memorable;demanding;transitional
o3-mini,basic,1.0,IT # Italian,Perfect,most frequent,Time Concepts,year,long;eventful;challenging;prosperous;memorable;transformative;historic;productive;enduring;significant
