Language1,Language2,Language1 Gender System,Language2 Gender System,Gender Pairing,Average Noun Distance,NounCategory,Noun
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.0633207984268665,Spatial Concepts,above
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.07687599919736383,Spatial Concepts,back
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.065769799798727,Spatial Concepts,below
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.0804384000599384,Spatial Concepts,east
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.09505539983510966,Spatial Concepts,front
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.07615799866616725,Spatial Concepts,inside
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.09703740105032915,Spatial Concepts,left
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.08733960017561908,Spatial Concepts,north
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.11794640123844147,Spatial Concepts,outside
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.13807000070810316,Spatial Concepts,right
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.08175359927117822,Spatial Concepts,south
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.09417320266366004,Spatial Concepts,west
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.08271240033209319,Time Concepts,century
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.030884599685668875,Time Concepts,day
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.03189880065619942,Time Concepts,evening
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.037699600309133524,Time Concepts,hour
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.06745499894022938,Time Concepts,minute
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.038920399174094136,Time Concepts,month
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.06230120081454514,Time Concepts,morning
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.031174000677060533,Time Concepts,night
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.03101820009608216,Time Concepts,season
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.07611839994788167,Time Concepts,second
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.053025200217962226,Time Concepts,week
JA,ZH,Fully Non-Gendered,Fully Non-Gendered,Fully Non-Gendered vs. Fully Non-Gendered,0.06781699955463408,Time Concepts,year
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04321360010653727,Abstract Concepts,anger
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07625779956579205,Abstract Concepts,courage
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.035725199803709966,Abstract Concepts,fear
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03751059882342812,Abstract Concepts,freedom
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04272820018231863,Abstract Concepts,happiness
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05758219957351682,Abstract Concepts,hate
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0550749995745718,Abstract Concepts,honesty
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05206100009381763,Abstract Concepts,justice
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05723179951310155,Abstract Concepts,knowledge
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04465860053896901,Abstract Concepts,love
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05879419893026346,Abstract Concepts,peace
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.06342639997601503,Abstract Concepts,wisdom
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.045112599804997426,Cultural Artifacts,bell
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.057963199168443655,Cultural Artifacts,candle
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03645540010184044,Cultural Artifacts,carpet
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023715399764478198,Cultural Artifacts,coin
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03186720050871368,Cultural Artifacts,crown
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02093560025095936,Cultural Artifacts,flag
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.048985399678349466,Cultural Artifacts,mask
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03867739886045451,Cultural Artifacts,necklace
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04691659994423385,Cultural Artifacts,painting
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.061508200317621185,Cultural Artifacts,ring
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.053858600184321336,Cultural Artifacts,statue
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.030606200546026186,Cultural Artifacts,vase
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.028528999909758528,Environmental Phenomena,cloud
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04673859998583791,Environmental Phenomena,earthquake
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.025622599944472284,Environmental Phenomena,fog
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.030938399583101243,Environmental Phenomena,lightning
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02631459943950174,Environmental Phenomena,rain
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03005320057272909,Environmental Phenomena,rainbow
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.028970599919557565,Environmental Phenomena,snow
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04214959926903242,Environmental Phenomena,storm
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04271259978413578,Environmental Phenomena,thunder
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02901739962399004,Environmental Phenomena,tide
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02881640046834944,Environmental Phenomena,volcano
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.025432000495493382,Environmental Phenomena,wind
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018592999503016443,Food Items,apple
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.028203799948096242,Food Items,banana
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023117999918758816,Food Items,beef
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019454400148242682,Food Items,bread
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01736819967627524,Food Items,broccoli
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.027541600167751264,Food Items,cheese
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.010433200187981122,Food Items,chicken
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.013448000233620382,Food Items,egg
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05700340047478667,Food Items,fish
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04773199893534178,Food Items,pasta
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02825779989361758,Food Items,rice
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01514540044286147,Food Items,soup
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0167018003761768,Human Roles,artist
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01422939980097907,Human Roles,athlete
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.017781399935483895,Human Roles,chef
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03168779984116553,Human Roles,doctor
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.020433600433170763,Human Roles,engineer
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04131620004773134,Human Roles,farmer
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0377238001674413,Human Roles,lawyer
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.018845799889754714,Human Roles,musician
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0441606000065803,Human Roles,scientist
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.037322000041604,Human Roles,soldier
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02910399977117772,Human Roles,teacher
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03130980022251602,Human Roles,writer
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01963619999587534,Inanimate Objects,book
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04194199964404102,Inanimate Objects,bridge
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04313299991190429,Inanimate Objects,drums
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03532739952206606,Inanimate Objects,earth
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04346859864890571,Inanimate Objects,flute
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03666639961302275,Inanimate Objects,key
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04869299978017804,Inanimate Objects,knife
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04477799907326694,Inanimate Objects,lock
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0388116002082824,Inanimate Objects,moon
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.053884200751781415,Inanimate Objects,pen
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0285877995193004,Inanimate Objects,sun
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05622820034623142,Inanimate Objects,sword
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04709320031106469,Neutral Animals,cat
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.044139999896287856,Neutral Animals,dog
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.041689600422978354,Neutral Animals,dolphin
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.038872400298714575,Neutral Animals,elephant
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04675399884581563,Neutral Animals,hamster
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.053787599503993935,Neutral Animals,monkey
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.06846820041537284,Neutral Animals,mouse
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04488600045442575,Neutral Animals,peacock
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.047087600827217066,Neutral Animals,rabbit
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04299119897186751,Neutral Animals,shark
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.050131000578403445,Neutral Animals,snake
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05769020095467566,Neutral Animals,whale
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04012559982795662,Places,city
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.027490600198507267,Places,desert
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.035470600053667964,Places,forest
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023756199702620478,Places,island
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02711019963026042,Places,lake
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01776800006628034,Places,mountain
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0100528001785278,Places,ocean
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.029414999857544855,Places,plain
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.022284000595186603,Places,plateau
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.045287599414586974,Places,river
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.035311999171972246,Places,valley
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05018619894981381,Places,village
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.032177799567580184,Plants,cactus
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.022557199746370306,Plants,eggplant
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.036571599170565565,Plants,flower
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.036592400074005056,Plants,grass
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021729399822652276,Plants,lettuce
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.035334200039505895,Plants,mushroom
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03857819996774192,Plants,onion
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.025734000280499426,Plants,pepper
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.025871399417519543,Plants,potato
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.034785800054669344,Plants,rose
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024153399839997258,Plants,tomato
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04199799969792362,Plants,tree
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021242600120604003,Social Relationships,ally
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.021087200194597224,Social Relationships,brother
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02432780023664232,Social Relationships,enemy
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019174200296401957,Social Relationships,father
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.037598000094294495,Social Relationships,follower
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02266959995031352,Social Relationships,friend
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02706540077924722,Social Relationships,leader
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.01767640039324756,Social Relationships,mother
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03475840054452414,Social Relationships,partner
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0329528000205755,Social Relationships,rival
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02320539969950911,Social Relationships,sister
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02332380004227158,Social Relationships,stranger
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.038782599754631476,Spatial Concepts,above
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.06891359910368912,Spatial Concepts,back
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03283840026706454,Spatial Concepts,below
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07546300068497654,Spatial Concepts,east
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07780320048332211,Spatial Concepts,front
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05200840029865498,Spatial Concepts,inside
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.10161959975957867,Spatial Concepts,left
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.08931379765272139,Spatial Concepts,north
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07938419952988622,Spatial Concepts,outside
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.1120989993214607,Spatial Concepts,right
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07205519974231717,Spatial Concepts,south
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.11776259988546368,Spatial Concepts,west
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0589572004973888,Time Concepts,century
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.019828800436448513,Time Concepts,day
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02884120047092432,Time Concepts,evening
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02682319954037664,Time Concepts,hour
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07975700050592419,Time Concepts,minute
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.035145799815654716,Time Concepts,month
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.036958399415016115,Time Concepts,morning
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.015780000388622258,Time Concepts,night
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04324139934033153,Time Concepts,season
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0715843997895717,Time Concepts,second
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.033218000084161745,Time Concepts,week
KO,LV,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.035312600061297356,Time Concepts,year
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04403519965708252,Abstract Concepts,anger
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04566680081188677,Abstract Concepts,courage
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.028197600133717016,Abstract Concepts,fear
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.06119659878313535,Abstract Concepts,freedom
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04492320083081715,Abstract Concepts,happiness
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.056734599918126995,Abstract Concepts,hate
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.055622800812125145,Abstract Concepts,honesty
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07734339870512483,Abstract Concepts,justice
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05587980113923549,Abstract Concepts,knowledge
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03624299988150592,Abstract Concepts,love
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07478999942541117,Abstract Concepts,peace
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.07577320039272303,Abstract Concepts,wisdom
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.06428819969296452,Cultural Artifacts,bell
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.0498144008219242,Cultural Artifacts,candle
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03672139905393121,Cultural Artifacts,carpet
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.030210200324654556,Cultural Artifacts,coin
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.036440601013600776,Cultural Artifacts,crown
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03650179952383036,Cultural Artifacts,flag
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03833779953420158,Cultural Artifacts,mask
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03935459963977333,Cultural Artifacts,necklace
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03996519967913625,Cultural Artifacts,painting
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.053968599438667254,Cultural Artifacts,ring
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04168460033833976,Cultural Artifacts,statue
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03435500003397458,Cultural Artifacts,vase
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.02691200003027912,Environmental Phenomena,cloud
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.046623599901795335,Environmental Phenomena,earthquake
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.03668420016765591,Environmental Phenomena,fog
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.024440400348976196,Environmental Phenomena,lightning
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.04058759957551953,Environmental Phenomena,rain
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.044457400217652286,Environmental Phenomena,rainbow
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.023441600054502444,Environmental Phenomena,snow
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.047862999513745244,Environmental Phenomena,storm
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05179640054702757,Environmental Phenomena,thunder
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.05295440070331095,Environmental Phenomena,tide
KO,PL,Fully Non-Gendered,Tri-Gendered,Fully Non-Gendered vs. Tri-Gendered,0.026511399447917895,Environmental Phenomena,volcano
