Language,Question,Response,Count,Percentage
SQ # Albanian,Which abstract idea is most vital to inspiring widespread social change?,drejtësia,1,0.69
SQ # Albanian,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
SQ # Albanian,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
SQ # Albanian,Which animal best symbolizes cleverness and adaptability?,snake,1,0.69
SQ # Albanian,Which animal most embodies strength and resilience in challenging environments?,dog,1,0.69
SQ # Albanian,Which animal most embodies strength and resilience in challenging environments?,elephant,2,1.39
SQ # Albanian,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
SQ # Albanian,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
SQ # Albanian,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
SQ # Albanian,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
SQ # Albanian,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
SQ # Albanian,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
SQ # Albanian,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
SQ # Albanian,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
SQ # Albanian,Which direction is most associated with openness and exploration?,outside,3,2.08
SQ # Albanian,Which direction naturally symbolizes progress and optimism?,east,1,0.69
SQ # Albanian,Which direction naturally symbolizes progress and optimism?,front,2,1.39
SQ # Albanian,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,3,2.08
SQ # Albanian,Which food item would you associate most closely with comfort and homeliness?,bread,3,2.08
SQ # Albanian,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
SQ # Albanian,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
SQ # Albanian,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
SQ # Albanian,Which location best represents isolation and introspection?,forest,1,0.69
SQ # Albanian,Which location best represents isolation and introspection?,island,2,1.39
SQ # Albanian,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
SQ # Albanian,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
SQ # Albanian,Which of these foods would you intuitively associate with abundance and prosperity?,beef,3,2.08
SQ # Albanian,Which period best symbolizes rest and introspection?,evening,1,0.69
SQ # Albanian,Which period best symbolizes rest and introspection?,night,2,1.39
SQ # Albanian,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,2,1.39
SQ # Albanian,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,1,0.69
SQ # Albanian,Which place is most strongly associated with growth and abundance?,forest,1,0.69
SQ # Albanian,Which place is most strongly associated with growth and abundance?,river,1,0.69
SQ # Albanian,Which place is most strongly associated with growth and abundance?,valley,1,0.69
SQ # Albanian,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
SQ # Albanian,Which place symbolizes exploration and adventure?,ocean,3,2.08
SQ # Albanian,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
SQ # Albanian,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
SQ # Albanian,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
SQ # Albanian,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
SQ # Albanian,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
SQ # Albanian,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
SQ # Albanian,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
SQ # Albanian,Which relationship intuitively symbolizes guidance and leadership?,father,3,2.08
SQ # Albanian,Which relationship naturally conveys trust and reliability?,brother,2,1.39
SQ # Albanian,Which relationship naturally conveys trust and reliability?,friend,1,0.69
SQ # Albanian,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
SQ # Albanian,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
SQ # Albanian,Which spatial concept symbolizes authority and prominence?,above,3,2.08
SQ # Albanian,Which time period naturally symbolizes stability and longevity?,century,3,2.08
SQ # Albanian,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
SQ # Albanian,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
SW # Swahili,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
SW # Swahili,Choose the food that you feel represents simplicity and universal accessibility.,rice,3,2.08
SW # Swahili,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
SW # Swahili,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
SW # Swahili,Choose the relationship most strongly associated with competition and conflict.,rival,3,2.08
SW # Swahili,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
SW # Swahili,Select the item you naturally link to security and protection.,lock,3,2.08
SW # Swahili,Select the phenomenon you feel is most strongly associated with power and awe in nature.,radi,1,0.69
SW # Swahili,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,1,0.69
SW # Swahili,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,1,0.69
SW # Swahili,Select the role that best represents discipline and resilience.,soldier,3,2.08
SW # Swahili,Which abstract idea is most vital to inspiring widespread social change?,freedom,1,0.69
SW # Swahili,Which abstract idea is most vital to inspiring widespread social change?,haki,1,0.69
SW # Swahili,Which abstract idea is most vital to inspiring widespread social change?,justice,1,0.69
SW # Swahili,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
SW # Swahili,Which animal best symbolizes cleverness and adaptability?,nyani,1,0.69
SW # Swahili,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
SW # Swahili,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
SW # Swahili,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
SW # Swahili,Which artifact best represents the authority and legitimacy of leadership?,crown,2,1.39
SW # Swahili,Which artifact best represents the authority and legitimacy of leadership?,flag,1,0.69
SW # Swahili,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
SW # Swahili,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
SW # Swahili,Which concept naturally symbolizes new beginnings and opportunities?,morning,3,2.08
SW # Swahili,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
SW # Swahili,Which direction is most associated with openness and exploration?,outside,3,2.08
SW # Swahili,Which direction naturally symbolizes progress and optimism?,east,2,1.39
SW # Swahili,Which direction naturally symbolizes progress and optimism?,front,1,0.69
SW # Swahili,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,2,1.39
SW # Swahili,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,1,0.69
SW # Swahili,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
SW # Swahili,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
SW # Swahili,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
SW # Swahili,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
SW # Swahili,Which location best represents isolation and introspection?,island,3,2.08
SW # Swahili,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
SW # Swahili,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
SW # Swahili,Which of these foods would you intuitively associate with abundance and prosperity?,beef,3,2.08
SW # Swahili,Which period best symbolizes rest and introspection?,evening,1,0.69
SW # Swahili,Which period best symbolizes rest and introspection?,night,2,1.39
SW # Swahili,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,1,0.69
SW # Swahili,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,2,1.39
SW # Swahili,Which place is most strongly associated with growth and abundance?,river,2,1.39
SW # Swahili,Which place is most strongly associated with growth and abundance?,valley,1,0.69
SW # Swahili,Which place naturally evokes tranquility and relaxation?,island,1,0.69
SW # Swahili,Which place naturally evokes tranquility and relaxation?,lake,2,1.39
SW # Swahili,Which place symbolizes exploration and adventure?,ocean,3,2.08
SW # Swahili,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
SW # Swahili,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
SW # Swahili,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
SW # Swahili,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
SW # Swahili,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
SW # Swahili,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
SW # Swahili,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
SW # Swahili,Which relationship intuitively symbolizes guidance and leadership?,father,3,2.08
SW # Swahili,Which relationship naturally conveys trust and reliability?,brother,2,1.39
SW # Swahili,Which relationship naturally conveys trust and reliability?,friend,1,0.69
SW # Swahili,Which role would you naturally associate with creativity and innovation?,artist,2,1.39
SW # Swahili,Which role would you naturally associate with creativity and innovation?,msanii,1,0.69
SW # Swahili,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
SW # Swahili,Which spatial concept symbolizes authority and prominence?,above,3,2.08
SW # Swahili,Which time period naturally symbolizes stability and longevity?,century,3,2.08
SW # Swahili,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
SW # Swahili,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
TH # Thai,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
TH # Thai,Choose the food that you feel represents simplicity and universal accessibility.,rice,3,2.08
TH # Thai,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
TH # Thai,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
TH # Thai,Choose the relationship most strongly associated with competition and conflict.,rival,3,2.08
TH # Thai,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
TH # Thai,Select the item you naturally link to security and protection.,lock,3,2.08
TH # Thai,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,1,0.69
TH # Thai,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,2,1.39
TH # Thai,Select the role that best represents discipline and resilience.,soldier,3,2.08
TH # Thai,Which abstract idea is most vital to inspiring widespread social change?,freedom,1,0.69
TH # Thai,Which abstract idea is most vital to inspiring widespread social change?,justice,2,1.39
TH # Thai,Which animal best symbolizes cleverness and adaptability?,monkey,3,2.08
TH # Thai,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
TH # Thai,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
TH # Thai,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
TH # Thai,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
TH # Thai,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
TH # Thai,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
TH # Thai,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
TH # Thai,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
TH # Thai,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
TH # Thai,Which direction is most associated with openness and exploration?,outside,3,2.08
TH # Thai,Which direction naturally symbolizes progress and optimism?,east,2,1.39
TH # Thai,Which direction naturally symbolizes progress and optimism?,front,1,0.69
TH # Thai,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
TH # Thai,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
TH # Thai,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
TH # Thai,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
TH # Thai,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
TH # Thai,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
TH # Thai,Which location best represents isolation and introspection?,forest,1,0.69
TH # Thai,Which location best represents isolation and introspection?,island,2,1.39
TH # Thai,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
TH # Thai,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
TH # Thai,Which of these foods would you intuitively associate with abundance and prosperity?,fish,3,2.08
TH # Thai,Which period best symbolizes rest and introspection?,evening,1,0.69
TH # Thai,Which period best symbolizes rest and introspection?,night,2,1.39
TH # Thai,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,2,1.39
TH # Thai,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,1,0.69
TH # Thai,Which place is most strongly associated with growth and abundance?,forest,1,0.69
TH # Thai,Which place is most strongly associated with growth and abundance?,river,2,1.39
TH # Thai,Which place naturally evokes tranquility and relaxation?,island,1,0.69
TH # Thai,Which place naturally evokes tranquility and relaxation?,lake,2,1.39
TH # Thai,Which place symbolizes exploration and adventure?,ocean,3,2.08
TH # Thai,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
TH # Thai,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
TH # Thai,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
TH # Thai,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
TH # Thai,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
TH # Thai,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
TH # Thai,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
TH # Thai,Which relationship intuitively symbolizes guidance and leadership?,father,3,2.08
TH # Thai,Which relationship naturally conveys trust and reliability?,brother,2,1.39
TH # Thai,Which relationship naturally conveys trust and reliability?,เพื่อน,1,0.69
TH # Thai,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
TH # Thai,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
TH # Thai,Which spatial concept symbolizes authority and prominence?,above,3,2.08
TH # Thai,Which time period naturally symbolizes stability and longevity?,century,3,2.08
TH # Thai,Which trait is most essential in a fair and balanced leader?,honesty,2,1.39
TH # Thai,Which trait is most essential in a fair and balanced leader?,justice,1,0.69
TR # Turkish,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
TR # Turkish,Choose the food that you feel represents simplicity and universal accessibility.,bread,3,2.08
TR # Turkish,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
TR # Turkish,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
TR # Turkish,Choose the relationship most strongly associated with competition and conflict.,enemy,1,0.69
TR # Turkish,Choose the relationship most strongly associated with competition and conflict.,rival,2,1.39
TR # Turkish,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
TR # Turkish,Select the item you naturally link to security and protection.,lock,3,2.08
TR # Turkish,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,3,2.08
TR # Turkish,Select the role that best represents discipline and resilience.,soldier,3,2.08
TR # Turkish,Which abstract idea is most vital to inspiring widespread social change?,adalet,1,0.69
TR # Turkish,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
TR # Turkish,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
TR # Turkish,Which animal best symbolizes cleverness and adaptability?,tilki,1,0.69
TR # Turkish,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
TR # Turkish,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
TR # Turkish,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
TR # Turkish,Which artifact best represents the authority and legitimacy of leadership?,crown,2,1.39
TR # Turkish,Which artifact best represents the authority and legitimacy of leadership?,taç,1,0.69
TR # Turkish,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
TR # Turkish,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
TR # Turkish,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
TR # Turkish,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
TR # Turkish,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
TR # Turkish,Which direction is most associated with openness and exploration?,outside,2,1.39
TR # Turkish,Which direction is most associated with openness and exploration?,west,1,0.69
TR # Turkish,Which direction naturally symbolizes progress and optimism?,east,1,0.69
TR # Turkish,Which direction naturally symbolizes progress and optimism?,front,2,1.39
TR # Turkish,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
TR # Turkish,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
TR # Turkish,Which food item would you associate most closely with comfort and homeliness?,bread,1,0.69
TR # Turkish,Which food item would you associate most closely with comfort and homeliness?,soup,2,1.39
TR # Turkish,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
TR # Turkish,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
TR # Turkish,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
TR # Turkish,Which location best represents isolation and introspection?,desert,1,0.69
TR # Turkish,Which location best represents isolation and introspection?,island,2,1.39
TR # Turkish,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
TR # Turkish,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
TR # Turkish,Which of these foods would you intuitively associate with abundance and prosperity?,beef,3,2.08
TR # Turkish,Which period best symbolizes rest and introspection?,evening,1,0.69
TR # Turkish,Which period best symbolizes rest and introspection?,night,2,1.39
TR # Turkish,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,3,2.08
TR # Turkish,Which place is most strongly associated with growth and abundance?,forest,1,0.69
TR # Turkish,Which place is most strongly associated with growth and abundance?,river,1,0.69
TR # Turkish,Which place is most strongly associated with growth and abundance?,valley,1,0.69
TR # Turkish,Which place naturally evokes tranquility and relaxation?,lake,3,2.08
TR # Turkish,Which place symbolizes exploration and adventure?,ocean,3,2.08
TR # Turkish,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
TR # Turkish,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
TR # Turkish,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
TR # Turkish,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
TR # Turkish,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
TR # Turkish,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
TR # Turkish,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
TR # Turkish,Which relationship intuitively symbolizes guidance and leadership?,father,3,2.08
TR # Turkish,Which relationship naturally conveys trust and reliability?,arkadaş,1,0.69
TR # Turkish,Which relationship naturally conveys trust and reliability?,brother,2,1.39
TR # Turkish,Which role would you naturally associate with creativity and innovation?,artist,3,2.08
TR # Turkish,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
TR # Turkish,Which spatial concept symbolizes authority and prominence?,above,3,2.08
TR # Turkish,Which time period naturally symbolizes stability and longevity?,century,3,2.08
TR # Turkish,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
TR # Turkish,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
UR # Urdu,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
UR # Urdu,Choose the food that you feel represents simplicity and universal accessibility.,rice,3,2.08
UR # Urdu,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
UR # Urdu,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
UR # Urdu,Choose the relationship most strongly associated with competition and conflict.,rival,3,2.08
UR # Urdu,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
UR # Urdu,Select the item you naturally link to security and protection.,lock,3,2.08
UR # Urdu,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,2,1.39
UR # Urdu,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,1,0.69
UR # Urdu,Select the role that best represents discipline and resilience.,soldier,3,2.08
UR # Urdu,Which abstract idea is most vital to inspiring widespread social change?,freedom,1,0.69
UR # Urdu,Which abstract idea is most vital to inspiring widespread social change?,justice,2,1.39
UR # Urdu,Which animal best symbolizes cleverness and adaptability?,monkey,2,1.39
UR # Urdu,Which animal best symbolizes cleverness and adaptability?,snake,1,0.69
UR # Urdu,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
UR # Urdu,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
UR # Urdu,Which animal naturally symbolizes grace and subtlety in its movements?,cat,2,1.39
UR # Urdu,Which animal naturally symbolizes grace and subtlety in its movements?,peacock,1,0.69
UR # Urdu,Which artifact best represents the authority and legitimacy of leadership?,crown,3,2.08
UR # Urdu,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
UR # Urdu,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
UR # Urdu,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
UR # Urdu,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
UR # Urdu,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
UR # Urdu,Which direction is most associated with openness and exploration?,outside,2,1.39
UR # Urdu,Which direction is most associated with openness and exploration?,west,1,0.69
UR # Urdu,Which direction naturally symbolizes progress and optimism?,east,2,1.39
UR # Urdu,Which direction naturally symbolizes progress and optimism?,front,1,0.69
UR # Urdu,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
UR # Urdu,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
UR # Urdu,Which food item would you associate most closely with comfort and homeliness?,bread,2,1.39
UR # Urdu,Which food item would you associate most closely with comfort and homeliness?,soup,1,0.69
UR # Urdu,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
UR # Urdu,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
UR # Urdu,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,2,1.39
UR # Urdu,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,carpet,1,0.69
UR # Urdu,Which location best represents isolation and introspection?,desert,2,1.39
UR # Urdu,Which location best represents isolation and introspection?,island,1,0.69
UR # Urdu,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
UR # Urdu,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
UR # Urdu,Which of these foods would you intuitively associate with abundance and prosperity?,beef,1,0.69
UR # Urdu,Which of these foods would you intuitively associate with abundance and prosperity?,chicken,1,0.69
UR # Urdu,Which of these foods would you intuitively associate with abundance and prosperity?,fish,1,0.69
UR # Urdu,Which period best symbolizes rest and introspection?,evening,1,0.69
UR # Urdu,Which period best symbolizes rest and introspection?,night,2,1.39
UR # Urdu,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,2,1.39
UR # Urdu,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,1,0.69
UR # Urdu,Which place is most strongly associated with growth and abundance?,river,2,1.39
UR # Urdu,Which place is most strongly associated with growth and abundance?,valley,1,0.69
UR # Urdu,Which place naturally evokes tranquility and relaxation?,lake,2,1.39
UR # Urdu,Which place naturally evokes tranquility and relaxation?,village,1,0.69
UR # Urdu,Which place symbolizes exploration and adventure?,ocean,3,2.08
UR # Urdu,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
UR # Urdu,Which plant is most associated with beauty and emotional significance?,rose,2,1.39
UR # Urdu,Which plant most naturally symbolizes strength and endurance in harsh conditions?,cactus,3,2.08
UR # Urdu,Which plant symbolizes nourishment and sustenance?,potato,3,2.08
UR # Urdu,Which profession do you feel is most inherently connected to guiding and mentoring others?,teacher,3,2.08
UR # Urdu,Which quality is crucial for deep intellectual understanding of the world?,wisdom,3,2.08
UR # Urdu,Which relationship best symbolizes unfamiliarity and neutrality?,stranger,3,2.08
UR # Urdu,Which relationship intuitively symbolizes guidance and leadership?,father,2,1.39
UR # Urdu,Which relationship intuitively symbolizes guidance and leadership?,leader,1,0.69
UR # Urdu,Which relationship naturally conveys trust and reliability?,brother,3,2.08
UR # Urdu,Which role would you naturally associate with creativity and innovation?,artist,2,1.39
UR # Urdu,Which role would you naturally associate with creativity and innovation?,writer,1,0.69
UR # Urdu,Which spatial concept intuitively conveys security and comfort?,inside,3,2.08
UR # Urdu,Which spatial concept symbolizes authority and prominence?,above,3,2.08
UR # Urdu,Which time period naturally symbolizes stability and longevity?,century,3,2.08
UR # Urdu,Which trait is most essential in a fair and balanced leader?,honesty,1,0.69
UR # Urdu,Which trait is most essential in a fair and balanced leader?,justice,2,1.39
VI # Vietnamese,Choose the artifact that you feel best represents personal artistic expression.,painting,3,2.08
VI # Vietnamese,Choose the food that you feel represents simplicity and universal accessibility.,rice,3,2.08
VI # Vietnamese,Choose the object you intuitively associate with exploration and discovery.,moon,3,2.08
VI # Vietnamese,Choose the plant you intuitively associate with simplicity and modesty.,grass,3,2.08
VI # Vietnamese,Choose the relationship most strongly associated with competition and conflict.,rival,3,2.08
VI # Vietnamese,Choose the role you believe is foundational for maintaining societal stability.,farmer,3,2.08
VI # Vietnamese,Select the item you naturally link to security and protection.,lock,3,2.08
VI # Vietnamese,Select the phenomenon you feel is most strongly associated with power and awe in nature.,thunder,1,0.69
VI # Vietnamese,Select the phenomenon you feel is most strongly associated with power and awe in nature.,volcano,2,1.39
VI # Vietnamese,Select the role that best represents discipline and resilience.,soldier,3,2.08
VI # Vietnamese,Which abstract idea is most vital to inspiring widespread social change?,courage,1,0.69
VI # Vietnamese,Which abstract idea is most vital to inspiring widespread social change?,freedom,2,1.39
VI # Vietnamese,Which animal best symbolizes cleverness and adaptability?,monkey,3,2.08
VI # Vietnamese,Which animal most embodies strength and resilience in challenging environments?,elephant,3,2.08
VI # Vietnamese,Which animal naturally symbolizes friendliness and companionship?,dog,3,2.08
VI # Vietnamese,Which animal naturally symbolizes grace and subtlety in its movements?,cat,3,2.08
VI # Vietnamese,Which artifact best represents the authority and legitimacy of leadership?,crown,2,1.39
VI # Vietnamese,Which artifact best represents the authority and legitimacy of leadership?,cờ,1,0.69
VI # Vietnamese,Which artifact best symbolizes national pride and collective identity?,flag,3,2.08
VI # Vietnamese,Which concept intuitively conveys urgency and immediacy?,second,3,2.08
VI # Vietnamese,Which concept naturally symbolizes new beginnings and opportunities?,morning,2,1.39
VI # Vietnamese,Which concept naturally symbolizes new beginnings and opportunities?,year,1,0.69
VI # Vietnamese,Which concept would you most associate with someone who consistently takes decisive action in critic,courage,3,2.08
VI # Vietnamese,Which direction is most associated with openness and exploration?,outside,3,2.08
VI # Vietnamese,Which direction naturally symbolizes progress and optimism?,east,3,2.08
VI # Vietnamese,Which environmental phenomenon most effectively symbolizes hope and renewal?,rain,1,0.69
VI # Vietnamese,Which environmental phenomenon most effectively symbolizes hope and renewal?,rainbow,2,1.39
VI # Vietnamese,Which food item would you associate most closely with comfort and homeliness?,soup,3,2.08
VI # Vietnamese,Which food would you naturally link to vitality and sustained energy?,banana,3,2.08
VI # Vietnamese,Which item most strongly represents connection or overcoming barriers?,bridge,3,2.08
VI # Vietnamese,Which item would you most naturally associate with rituals or ceremonies that mark significant life ,candle,3,2.08
VI # Vietnamese,Which location best represents isolation and introspection?,forest,1,0.69
VI # Vietnamese,Which location best represents isolation and introspection?,island,2,1.39
VI # Vietnamese,Which natural event most evokes a sense of mystery or the unknown?,fog,3,2.08
VI # Vietnamese,Which object naturally symbolizes learning and intellectual pursuit?,book,3,2.08
VI # Vietnamese,Which of these foods would you intuitively associate with abundance and prosperity?,fish,3,2.08
VI # Vietnamese,Which period best symbolizes rest and introspection?,evening,1,0.69
VI # Vietnamese,Which period best symbolizes rest and introspection?,night,2,1.39
VI # Vietnamese,Which phenomenon most naturally symbolizes sudden change or disruption?,earthquake,1,0.69
VI # Vietnamese,Which phenomenon most naturally symbolizes sudden change or disruption?,lightning,2,1.39
VI # Vietnamese,Which place is most strongly associated with growth and abundance?,river,2,1.39
VI # Vietnamese,Which place is most strongly associated with growth and abundance?,valley,1,0.69
VI # Vietnamese,Which place naturally evokes tranquility and relaxation?,lake,1,0.69
VI # Vietnamese,Which place naturally evokes tranquility and relaxation?,village,2,1.39
VI # Vietnamese,Which place symbolizes exploration and adventure?,ocean,3,2.08
VI # Vietnamese,Which plant is most associated with beauty and emotional significance?,flower,1,0.69
