Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,english-monolingual,0.0,FA # Persian,B1,most frequent,Abstract Concepts,anger,intense;boiling;sudden;deep;raw;suppressed;righteous;blind;explosive;simmering
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Neutral Animals,peacock,colorful;majestic;wild;captive;strutting;exotic;feathered;proud;large;beautiful
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Neutral Animals,rabbit,fluffy;quick;wild;pet;white;hopping;furry;timid;domestic;playful
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Neutral Animals,shark,fierce;predatory;large;marine;endangered;fast;gray;aggressive;deep-sea;solitary
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Neutral Animals,snake,venomous;slithering;wild;colorful;constrictor;small;exotic;coiled;dangerous;patterned
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Neutral Animals,whale,massive;migratory;endangered;blue;singing;deep-diving;graceful;marine;intelligent;ancient
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,city,bustling;modern;historic;crowded;coastal;industrial;vibrant;sprawling;ancient;polluted
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,desert,arid;vast;sandy;hot;barren;remote;windswept;rocky;endless;harsh
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,forest,dense;ancient;tropical;green;misty;quiet;vast;enchanted;dark;lush
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,island,tropical;remote;volcanic;sandy;inhabited;deserted;small;coral;rugged;exotic
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,lake,serene;deep;frozen;clear;mountain;polluted;vast;scenic;freshwater;tranquil
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,mountain,towering;rugged;snowy;majestic;volcanic;steep;ancient;forested;remote;high
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,ocean,vast;deep;stormy;calm;blue;salty;endless;mysterious;turbulent;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,plain,vast;flat;grassy;fertile;windswept;dry;endless;open;rural;golden
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,plateau,high;flat;rocky;elevated;vast;arid;scenic;ancient;windswept;remote
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,river,winding;mighty;shallow;polluted;clear;fast-flowing;ancient;scenic;wide;frozen
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,valley,lush;deep;narrow;fertile;scenic;hidden;mountainous;green;remote;peaceful
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Places,village,quaint;rural;small;coastal;historic;peaceful;isolated;fishing;mountain;charming
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,cactus,spiky;desert;tall;flowering;green;hardy;prickly;exotic;small;drought-resistant
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,eggplant,purple;fresh;glossy;organic;ripe;large;cooked;raw;shiny;firm
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,flower,colorful;fragrant;wild;blooming;delicate;exotic;wilted;garden;red;perennial
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,grass,green;lush;tall;dry;mowed;wild;soft;overgrown;fresh;damp
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,lettuce,crisp;green;fresh;organic;leafy;wilted;salad;raw;iceberg;nutritious
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,mushroom,wild;edible;poisonous;fresh;dried;large;button;flavorful;organic;earthy
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,onion,fresh;pungent;raw;sliced;organic;sweet;dried;large;red;mild
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,pepper,spicy;fresh;red;green;bell;ground;hot;sweet;dried;flavorful
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,potato,fresh;baked;mashed;organic;small;large;raw;fried;starchy;peeled
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,rose,red;fragrant;blooming;thorny;wild;hybrid;beautiful;white;garden;delicate
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,tomato,ripe;red;juicy;fresh;organic;cherry;sliced;raw;vine-ripened;plump
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Plants,tree,tall;ancient;leafy;fruit-bearing;evergreen;shady;bare;flowering;massive;twisted
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,ally,reliable;strategic;faithful;strong;trusted;international;loyal;supportive;powerful;enduring
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,brother,older;younger;protective;caring;estranged;twin;supportive;mischievous;loyal;distant
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,enemy,sworn;bitter;formidable;ancient;ruthless;hidden;powerful;declared;vengeful;dangerous
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;supportive;biological;step;distant;devoted
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;dedicated;cult;social;faithful;passive;ardent
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,friend,close;lifelong;trustworthy;casual;supportive;online;loyal;fun-loving;distant;reliable
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,leader,charismatic;strong;visionary;effective;authoritarian;inspirational;democratic;competent;natural;influential
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,mother,loving;nurturing;single;protective;working;devoted;biological;step;caring;strict
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,partner,business;romantic;reliable;equal;supportive;professional;trusted;creative;long-term;committed
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,rival,fierce;corporate;athletic;longstanding;bitter;competitive;worthy;direct;emerging;strategic
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,sister,younger;older;protective;caring;estranged;twin;supportive;mischievous;loyal;distant
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Social Relationships,stranger,mysterious;unknown;friendly;suspicious;passing;helpful;eerie;foreign;random;intimidating
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;uppermost;soaring;dominant;lofty;transcendent;aerial
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,back,rear;hidden;supportive;distant;strong;aching;covered;muscular;shadowy;protective
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,below,lower;underground;submerged;inferior;hidden;deep;sunken;beneath;subordinate;foundational
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,east,rising;distant;coastal;sunny;eastern;remote;ancient;windswept;fertile;mysterious
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,front,forward;leading;visible;bold;prominent;defensive;main;exposed;welcoming;direct
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,inside,inner;hidden;cozy;secure;enclosed;private;warm;secretive;protected;intimate
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,left,abandoned;western;unused;forgotten;solitary;isolated;shadowy;vacant;overlooked;quiet
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,north,frozen;polar;chilly;remote;northern;rugged;vast;forested;ancient;windswept
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,outside,external;open;chilly;exposed;vast;welcoming;distant;fresh;unprotected;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,right,correct;eastern;proper;accurate;dominant;lawful;precise;moral;fitting;appropriate
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,south,warm;tropical;southern;humid;coastal;vibrant;remote;fertile;sunny;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Spatial Concepts,west,wild;sunset;frontier;coastal;rugged;distant;golden;arid;mysterious;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,century,past;modern;ancient;golden;dark;progressive;turbulent;enlightened;forgotten;revolutionary
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,day,sunny;long;busy;short;rainy;ordinary;special;clear;exhausting;productive
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,evening,peaceful;cool;romantic;quiet;golden;relaxing;festive;dim;leisurely;magical
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,hour,late;early;golden;final;busy;quiet;fleeting;productive;endless;crucial
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,minute,brief;final;tense;quiet;crucial;fleeting;exact;silent;intense;precise
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,month,long;short;busy;festive;quiet;productive;rainy;sunny;memorable;challenging
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,morning,fresh;early;foggy;bright;crisp;lazy;sunny;hectic;peaceful;energizing
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,night,dark;starry;quiet;restless;moonlit;chilly;festive;endless;mysterious;peaceful
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,season,warm;cold;festive;rainy;blooming;harvest;transitional;mild;harsh;colorful
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,second,final;brief;crucial;fleeting;tense;quiet;exact;intense;precise;decisive
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,week,busy;short;productive;relaxing;eventful;ordinary;exhausting;memorable;quiet;challenging
grok-3-mini,english-monolingual,0.0,FA # Persian,C2,most frequent,Time Concepts,year,new;old;productive;challenging;memorable;busy;quiet;transformative;successful;reflective
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;boiling;quiet;righteous;suppressed;explosive;bitter;cold
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,courage,brave;unwavering;heroic;quiet;bold;innate;foolish;moral;physical;inspiring
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;paralyzing;creeping;unfounded
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,freedom,absolute;hard-won;personal;political;unrestricted;fleeting;true;basic;economic;spiritual
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;profound;everyday;radiant;inner;contagious
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;enduring;violent;simmering;mutual;unspoken
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,honesty,brutal;refreshing;absolute;rare;straightforward;painful;unwavering;heartfelt;transparent;disarming
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,justice,swift;blind;social;poetic;true;delayed;equal;restorative;criminal;divine
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,knowledge,vast;practical;ancient;secret;theoretical;shared;profound;basic;acquired;forbidden
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,love,unconditional;passionate;enduring;platonic;romantic;selfless;fleeting;deep;familial;forbidden
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,peace,inner;lasting;fragile;global;quiet;temporary;profound;negotiated;spiritual;absolute
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;hard-earned;intuitive;worldly;quiet;innate;shared
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,bell,loud;clear;antique;ringing;small;golden;church;handheld;electronic;ornate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,candle,flickering;scented;tall;waxen;decorative;birthday;emergency;aromatic;colored;slender
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,carpet,soft;patterned;woolen;thick;oriental;worn;colorful;synthetic;rolled;antique
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,coin,shiny;ancient;rare;gold;silver;counterfeit;foreign;minted;small;valuable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ceremonial;ancient;heavy;symbolic;ornate;imperial;simple
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;tattered;symbolic;foreign;proud;striped;historic;faded
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,mask,protective;decorative;facial;theatrical;mysterious;surgical;carved;anonymous;festive;elaborate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,necklace,sparkling;pearl;gold;simple;antique;beaded;elegant;layered;delicate;statement
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,painting,vibrant;abstract;detailed;famous;landscape;modern;oil;portrait;faded;impressive
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,ring,golden;engagement;simple;antique;diamond;silver;oversized;engraved;wedding;plain
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,statue,towering;bronze;ancient;marble;heroic;modern;detailed;forgotten;public;symbolic
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Cultural Artifacts,vase,ornate;ceramic;antique;glass;floral;tall;decorative;cracked;elegant;colorful
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;wispy;stormy;white;drifting;low;cumulus;rainy;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,earthquake,massive;destructive;sudden;shallow;powerful;tectonic;minor;devastating;underground;frequent
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;rolling;coastal;chilling;persistent;light;eerie
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,lightning,bright;forked;sudden;electrical;distant;powerful;striking;nighttime;frequent;dangerous
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;torrential;gentle;seasonal;cold;refreshing;persistent;warm
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,rainbow,vibrant;double;fleeting;colorful;arched;post-rain;bright;natural;spectacular;faint
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,snow,fresh;powdery;heavy;melting;deep;fluffy;wet;seasonal;pristine;drifting
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,storm,violent;approaching;fierce;tropical;sudden;electrical;howling;massive;winter;relentless
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;crashing;ominous;echoing;sudden;deep;nighttime;frequent
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,tide,high;low;rising;ebbing;strong;coastal;incoming;outgoing;powerful;gentle
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;smoking;ancient;fiery;dangerous;underwater;towering
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;howling;chilly;gusty;steady;warm;coastal;fierce;whispering
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,apple,red;crisp;juicy;green;sweet;tart;fresh;ripe;organic;shiny
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,banana,yellow;ripe;peeled;sweet;green;curved;fresh;spotted;organic;soft
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,beef,tender;lean;grilled;ground;rare;fatty;fresh;organic;seasoned;juicy
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,bread,fresh;warm;sliced;whole-wheat;crusty;soft;homemade;toasted;white;artisanal
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;crisp;organic;raw;frozen;tender;floreted;nutritious
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,cheese,sharp;creamy;aged;soft;hard;grated;melted;flavorful;imported;mild
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,chicken,grilled;roasted;fresh;organic;boneless;fried;tender;spicy;whole;marinated
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;organic;large;cracked;brown;scrambled;free-range;runny
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;flaky;oily;salted;caught;tender
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;stuffed;whole-wheat;sauced;homemade;colorful;twisted
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,rice,steamed;white;brown;cooked;fluffy;sticky;wild;basmati;fried;aromatic
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;hearty;spicy;clear;chilled;homemade;thick;flavorful
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,artist,talented;creative;visionary;struggling;famous;dedicated;innovative;eccentric;skilled;emerging
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,athlete,fit;professional;dedicated;Olympic;injured;competitive;skilled;young;elite;determined
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,chef,skilled;renowned;innovative;professional;passionate;celebrity;trained;creative;busy;talented
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,doctor,skilled;dedicated;experienced;young;specialist;caring;busy;renowned;emergency;compassionate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,engineer,skilled;innovative;mechanical;electrical;experienced;creative;dedicated;young;senior;practical
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,farmer,hardworking;local;organic;experienced;rural;dedicated;small-scale;innovative;seasonal;knowledgeable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;corporate;defense;ambitious;ethical;busy;renowned;young;trial
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,musician,talented;classical;rock;dedicated;emerging;famous;versatile;passionate;skilled;indie
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;innovative;environmental;medical;theoretical;young;renowned;curious;experimental
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,soldier,brave;trained;veteran;elite;young;disciplined;combat;loyal;injured;heroic
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;inspiring;patient;young;passionate;effective;strict;creative;knowledgeable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Human Roles,writer,talented;prolific;aspiring;famous;creative;mystery;dedicated;freelance;poetic;insightful
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,book,thick;bestselling;old;hardcover;fictional;educational;tattered;colorful;rare;engaging
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,bridge,sturdy;ancient;modern;suspension;wooden;high;iconic;narrow;collapsed;elegant
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;electronic;tribal;professional;small;tuned;vintage;percussive
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,earth,fertile;vast;blue;spinning;ancient;green;molten;distant;solid;fragile
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;melodic;ancient;shiny;handheld;professional;tuned;simple;ornate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,key,small;metal;rusty;spare;golden;electronic;locked;antique;modern;intricate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,knife,sharp;kitchen;pocket;rusty;silver;ceremonial;dull;folding;ancient;precise
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,lock,sturdy;electronic;rusty;combination;modern;antique;secure;broken;keyed;padlock
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,moon,full;crescent;bright;distant;waxing;waning;glowing;mysterious;silver;eclipsed
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,pen,black;fountain;ballpoint;cheap;elegant;leaking;colorful;vintage;fine-tipped;disposable
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,sun,bright;setting;rising;scorching;golden;distant;warm;midday;blazing;eternal
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;ceremonial;steel;enchanted;heavy;ornate;lightweight;rusty;legendary
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,cat,fluffy;playful;black;stray;domestic;lazy;curious;wild;sleek;affectionate
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,dog,loyal;playful;big;small;trained;stray;energetic;friendly;barking;protective
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;marine;sleek;wild;captive;jumping;social;graceful;endangered
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,elephant,massive;gray;wild;tame;endangered;trumpeting;intelligent;majestic;charging;gentle
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;caged;nocturnal;cute;active;pet;wild;fluffy
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,monkey,playful;agile;wild;mischievous;intelligent;swinging;captive;furry;noisy;curious
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,mouse,small;gray;timid;wild;pet;squeaky;fast;furry;nocturnal;trapped
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,peacock,colorful;majestic;wild;captive;strutting;noisy;elegant;rare;feathered;proud
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,rabbit,fluffy;hopping;wild;pet;fast;cute;white;burrowing;timid;fertile
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,shark,fierce;great;predatory;marine;fast;endangered;gray;aggressive;solitary;massive
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,snake,venomous;slithering;wild;coiled;colorful;harmless;exotic;long;pet;dangerous
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Neutral Animals,whale,massive;migratory;endangered;blue;singing;marine;graceful;deep-diving;playful;ancient
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,city,bustling;modern;ancient;crowded;vibrant;coastal;industrial;historic;sprawling;polluted
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,desert,vast;arid;sandy;hot;barren;remote;windswept;golden;harsh;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,forest,dense;ancient;green;tropical;dark;lush;quiet;enchanted;vast;misty
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,island,tropical;remote;volcanic;deserted;green;rocky;inhabited;sandy;small;exotic
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,lake,serene;deep;frozen;crystal-clear;vast;mountain;polluted;scenic;freshwater;hidden
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,mountain,towering;rugged;snowy;ancient;steep;majestic;volcanic;remote;green;challenging
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;endless;salty;mysterious;turbulent;expansive
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,plain,vast;flat;grassy;fertile;dry;endless;rolling;open;windswept;golden
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,plateau,high;flat;rocky;elevated;vast;arid;scenic;ancient;remote;windswept
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,river,winding;mighty;shallow;polluted;clear;fast-flowing;ancient;frozen;scenic;wide
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,valley,lush;deep;narrow;fertile;hidden;scenic;mountainous;green;remote;peaceful
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Places,village,quaint;rural;small;peaceful;ancient;coastal;bustling;isolated;charming;traditional
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,cactus,spiky;desert;tall;flowering;green;hardy;prickly;exotic;small;drought-resistant
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,eggplant,purple;fresh;glossy;ripe;organic;grilled;large;bitter;shiny;firm
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,flower,beautiful;blooming;wild;fragrant;colorful;wilted;exotic;delicate;red;perennial
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,grass,green;lush;tall;dry;mowed;wild;soft;overgrown;fresh;dew-covered
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,lettuce,crisp;fresh;green;organic;leafy;wilted;raw;salad;hydroponic;tender
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,mushroom,wild;edible;poisonous;fresh;dried;large;button;flavorful;organic;earthy
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,onion,fresh;pungent;red;white;sliced;organic;raw;caramelized;mild;crisp
grok-3-mini,english-monolingual,0.0,FA # Persian,Perfect,most frequent,Plants,pepper,spicy;red;green;fresh;bell;hot;sliced;organic;sweet;dried
