Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,TR # Turkish,B1,most frequent,Abstract Concepts,anger,strong;bad;big;quick;deep;hot;bitter;furious;intense;sudden
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,ally,reliable;strong;faithful;strategic;trusted;powerful;loyal;helpful;international;supportive
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,brother,older;younger;protective;caring;annoying;supportive;twin;biological;adopted;fun-loving
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,enemy,dangerous;sworn;powerful;hidden;bitter;foreign;ruthless;defeated;ancient;threatening
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,father,loving;strict;hardworking;absent;supportive;wise;young;biological;step;caring
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,follower,loyal;dedicated;blind;enthusiastic;faithful;mass;religious;political;supportive;obedient
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,friend,close;loyal;true;old;new;trustworthy;fun;supportive;childhood;reliable
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,leader,strong;charismatic;effective;visionary;democratic;authoritarian;respected;young;experienced;inspiring
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,mother,loving;caring;strict;hardworking;supportive;young;single;biological;step;nurturing
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,partner,reliable;business;romantic;equal;supportive;trusted;professional;long-term;creative;committed
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,rival,fierce;strong;competitive;bitter;corporate;athletic;historical;dangerous;equal;challenging
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,sister,younger;older;caring;protective;annoying;supportive;twin;biological;adopted;fun
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Social Relationships,stranger,mysterious;unknown;dangerous;friendly;passing;foreign;helpful;suspicious;wandering;anonymous
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;floating;distant;upper;celestial;dominant;airy
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,back,rear;hidden;supportive;strong;injured;muscular;distant;secondary;covered;straight
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,below,low;underground;inferior;submerged;hidden;deep;lower;sunken;beneath;dark
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,east,rising;distant;oriental;sunny;coastal;ancient;far;eastern;warm;mysterious
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,front,forward;main;visible;leading;bold;direct;exposed;primary;open;prominent
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,inside,hidden;inner;protected;cozy;secret;warm;enclosed;deep;private;secure
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,left,abandoned;western;neglected;free;unused;distant;shadowy;isolated;overlooked;quiet
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,north,cold;polar;northern;distant;frozen;remote;star;ancient;windy;mysterious
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,outside,external;open;cold;visible;distant;free;exposed;wild;sunny;rainy
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,right,correct;eastern;proper;straight;legal;dominant;accurate;moral;immediate;firm
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,south,warm;tropical;southern;distant;sunny;coastal;ancient;humid;exotic;mild
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Spatial Concepts,west,wild;setting;distant;coastal;frontier;ancient;windy;golden;remote;mysterious
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,century,past;modern;ancient;golden;dark;twentieth;nineteenth;forgotten;prosperous;turbulent
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,day,sunny;long;short;busy;lazy;clear;rainy;ordinary;special;bright
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,evening,quiet;cool;peaceful;romantic;long;dark;warm;relaxing;golden;eventful
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,hour,long;short;final;early;late;golden;busy;quiet;passing;crucial
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,minute,short;last;fleeting;precise;quiet;tense;final;early;passing;critical
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,month,long;short;busy;quiet;final;early;festive;cold;warm;memorable
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,morning,fresh;early;bright;foggy;quiet;sunny;cold;productive;lazy;crisp
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;mysterious;sleepless;warm;festive;endless
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,season,long;short;warm;cold;festive;rainy;dry;changing;peak;mild
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,second,short;final;crucial;fleeting;last;quick;precise;tense;passing;decisive
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,week,long;short;busy;quiet;final;early;productive;relaxing;eventful;ordinary
grok-3-mini,think-in-native,0.0,TR # Turkish,C2,most frequent,Time Concepts,year,long;short;busy;memorable;final;early;prosperous;difficult;golden;ordinary
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;raw;suppressed;explosive;quiet;righteous;simmering
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,courage,brave;bold;heroic;fearless;unwavering;quiet;moral;physical;sudden;inspiring
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;constant;paralyzing;creeping
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,freedom,absolute;true;personal;political;hard-won;limited;basic;spiritual;economic;total
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;deep;shared;inner;sudden;quiet
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;enduring;violent;unspoken;racial;personal
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,honesty,brutal;complete;straightforward;rare;absolute;painful;simple;unwavering;heartfelt;refreshing
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,justice,fair;swift;blind;social;true;poetic;delayed;equal;criminal;divine
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;ancient;secret;basic;scientific;hidden;shared;essential
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,love,true;deep;unconditional;passionate;forbidden;eternal;simple;lost;mutual;blind
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;global;fragile;quiet;true;temporary;spiritual;perfect;absolute
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;deep;simple;earned;spiritual;rare;guiding
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,bell,loud;small;ringing;old;golden;church;alarm;silver;handheld;decorative
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,candle,lit;scented;tall;wax;flickering;white;birthday;aromatic;melted;decorative
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,carpet,soft;woolen;colorful;old;Persian;thick;patterned;dirty;large;woven
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;gold;silver;ancient;foreign;small;counterfeit;valuable
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ancient;heavy;ceremonial;simple;stolen;imperial;ornate
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;old;torn;symbolic;foreign;large;printed;patriotic
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,mask,protective;decorative;facial;old;scary;theatrical;simple;painted;medical;hidden
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,necklace,golden;pearl;long;antique;simple;beaded;elegant;broken;silver;valuable
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;abstract;colorful;famous;small;modern;detailed;framed;landscape
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,ring,golden;engagement;simple;antique;diamond;small;wedding;silver;engraved;lost
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,statue,tall;ancient;bronze;marble;famous;broken;decorative;historical;large;stone
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,vase,antique;glass;floral;tall;broken;decorative;ceramic;simple;painted;crystal
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;stormy;drifting;low;high;rainy;thin;massive
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,earthquake,strong;sudden;devastating;minor;underground;massive;rare;shallow;destructive;seismic
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;cold;light;coastal;persistent;gray;rolling
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;dangerous;distant;electrical;fast;stormy;vivid;striking
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;cold;warm;seasonal;gentle;tropical;relentless
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;faint;beautiful;rare;arched;natural;vivid;fleeting
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,snow,fresh;deep;light;falling;cold;powdery;melting;heavy;white;seasonal
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,storm,violent;fierce;approaching;sudden;tropical;windy;electrical;massive;rainy;dark
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;sudden;booming;frightening;constant;muffled;powerful;echoing
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,tide,high;low;rising;strong;coastal;ebbing;powerful;daily;rough;incoming
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;explosive;ancient;smoking;dangerous;volcanic;tall;fiery
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;northern;eastern;fierce
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,apple,red;green;fresh;ripe;juicy;sweet;sour;small;organic;fallen
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,banana,yellow;ripe;green;fresh;sweet;peeled;small;organic;curved;soft
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,beef,fresh;grilled;lean;tender;ground;rare;cooked;organic;fatty;sliced
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,bread,fresh;warm;sliced;whole-wheat;soft;crusty;homemade;white;toasted;stale
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;raw;organic;crisp;frozen;boiled;tender;healthy
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,cheese,sharp;soft;hard;melted;fresh;aged;creamy;grated;mild;sliced
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,chicken,grilled;fresh;roasted;organic;fried;tender;boneless;spicy;raw;baked
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;large;organic;cracked;white;brown;raw;scrambled
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;oily;small;caught;salted;flaky
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,pasta,cooked;fresh;dried;homemade;al dente;spicy;cheesy;simple;Italian;stuffed
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;fluffy;sticky;wild;raw;seasoned;long-grain
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;spicy;thick;clear;homemade;cold;hearty;flavorful
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,artist,talented;creative;famous;young;skilled;dedicated;visionary;struggling;modern;inspired
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,athlete,strong;fast;professional;dedicated;young;skilled;Olympic;injured;competitive;fit
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;talented;experienced;innovative;busy;passionate
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,doctor,skilled;experienced;young;dedicated;busy;specialist;caring;professional;retired;emergency
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,engineer,skilled;innovative;experienced;young;mechanical;electrical;creative;dedicated;professional;talented
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,farmer,hardworking;local;experienced;young;organic;dedicated;rural;skilled;family;independent
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,lawyer,experienced;sharp;corporate;young;dedicated;successful;ethical;criminal;busy;professional
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;classical;rock;dedicated;creative;touring;passionate
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;innovative;environmental;medical;theoretical;curious;professional
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,soldier,brave;trained;young;experienced;loyal;elite;wounded;disciplined;veteran;active
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;skilled;inspiring;patient;strict;creative;retired
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Human Roles,writer,talented;famous;young;experienced;creative;prolific;mystery;dedicated;struggling;award-winning
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,book,old;new;thick;interesting;fictional;educational;hardcover;popular;rare;colorful
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;broken;famous;narrow;sturdy
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;rhythmic;small;electronic;traditional;shiny;broken;professional;handmade
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,earth,green;vast;blue;fertile;dry;ancient;spinning;living;rocky;flat
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;small;melodic;ancient;shiny;handmade;broken;professional;simple
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,key,small;metal;old;rusty;spare;golden;locked;modern;electronic;lost
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,knife,sharp;old;kitchen;rusty;small;pocket;silver;dull;ceremonial;wooden
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,lock,old;rusty;secure;electronic;small;broken;modern;metal;combination;padlock
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;glowing;dark;waxing;waning;silver;mysterious
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,pen,black;ink;cheap;fancy;broken;metal;plastic;fountain;ballpoint;colorful
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;distant;warm;midday;burning;eternal
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;ceremonial;broken;shiny;medieval;wooden;enchanted
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,cat,black;fluffy;wild;domestic;playful;lazy;stray;gray;small;fierce
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;friendly;wild;trained;stray;energetic;old;barking
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;gray;fast;marine;social;young;endangered;graceful
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;endangered;old;majestic;trained;African;Asian
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;wild;caged;brown;fast;young;tame;nocturnal
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,monkey,playful;wild;small;clever;brown;noisy;young;trained;endangered;agile
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,mouse,small;gray;wild;fast;timid;caged;brown;young;sneaky;common
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,peacock,colorful;wild;proud;large;beautiful;male;endangered;tame;noisy;exotic
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,rabbit,white;fluffy;wild;small;fast;tame;young;brown;pet;hopping
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,shark,dangerous;large;wild;gray;fast;marine;predatory;young;endangered;fierce
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,snake,long;venomous;wild;green;small;coiled;tame;dangerous;patterned;exotic
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Neutral Animals,whale,massive;wild;blue;endangered;marine;graceful;singing;young;deep-diving;ancient
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;coastal;historic;industrial;clean;vibrant
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,desert,vast;dry;hot;sandy;barren;remote;golden;windy;ancient;harsh
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,forest,dense;green;ancient;dark;tropical;quiet;vast;rainy;wild;enchanted
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,island,tropical;small;remote;volcanic;green;deserted;coastal;large;sunny;rocky
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,lake,deep;blue;frozen;calm;large;mountain;clear;polluted;scenic;freshwater
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,mountain,high;snowy;rugged;ancient;green;volcanic;steep;majestic;remote;foggy
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;warm;cold;mysterious
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,plain,flat;vast;green;dry;fertile;open;grassy;endless;rural;golden
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;dry;ancient;green;elevated;remote;scenic
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,river,wide;deep;flowing;muddy;clear;fast;ancient;frozen;winding;polluted
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,valley,deep;green;fertile;narrow;scenic;hidden;dry;mountainous;peaceful;ancient
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Places,village,small;quiet;rural;ancient;coastal;fishing;mountain;modern;poor;charming
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,cactus,spiky;green;tall;desert;small;flowering;wild;prickly;exotic;dry
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,eggplant,purple;fresh;large;organic;cooked;shiny;small;raw;grilled;bitter
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,flower,beautiful;red;wild;fragrant;small;blooming;exotic;white;dried;colorful
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,grass,green;tall;wet;dry;wild;soft;mowed;fresh;overgrown;yellow
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,lettuce,fresh;green;crisp;organic;raw;wilted;leafy;small;washed;salad
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,mushroom,wild;fresh;edible;small;poisonous;dried;brown;cooked;organic;large
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,onion,fresh;red;white;small;raw;sliced;organic;spicy;dried;pungent
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,pepper,red;hot;fresh;green;spicy;sliced;organic;sweet;dried;small
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,potato,fresh;large;small;baked;organic;raw;fried;sweet;peeled;starchy
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,rose,red;beautiful;thorny;wild;fragrant;white;blooming;dried;exotic;pink
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,tomato,red;fresh;ripe;small;organic;raw;sliced;juicy;green;cherry
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Plants,tree,tall;green;old;fruit;leafy;ancient;fallen;shady;bare;flowering
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;close;powerful;secret;loyal;foreign;trusted
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,brother,older;younger;loving;protective;twin;distant;caring;mischievous;supportive;estranged
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,enemy,dangerous;sworn;powerful;hidden;foreign;bitter;ancient;ruthless;defeated;common
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;elderly;young;supportive;distant;biological
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;faithful;dedicated;mass;religious;political;misguided
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,friend,close;old;true;new;loyal;helpful;distant;childhood;reliable;fun
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,leader,strong;charismatic;effective;young;visionary;democratic;authoritarian;inspiring;failed;respected
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;single;elderly;young;protective;hardworking;absent;devoted
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,partner,business;life;reliable;equal;supportive;romantic;professional;trusted;junior;senior
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,rival,fierce;strong;corporate;bitter;athletic;political;defeated;respected;longstanding;emerging
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,sister,older;younger;loving;protective;twin;distant;caring;mischievous;supportive;estranged
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;dangerous;friendly;foreign;passing;helpful;suspicious;wandering;odd
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,above,high;clear;distant;bright;floating;overhead;superior;elevated;visible;vast
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,back,strong;sore;broad;straight;injured;muscular;hidden;rear;supportive;arched
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,below,deep;hidden;dark;underground;submerged;lower;secret;vast;unseen;inferior
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,east,rising;distant;sunny;coastal;ancient;modern;eastern;remote;cultural;vast
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,front,wide;open;busy;main;forward;visible;clean;decorated;narrow;secure
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,inside,warm;hidden;secret;cozy;dark;empty;full;protected;quiet;spacious
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,left,free;abandoned;empty;hidden;western;unused;dark;quiet;forgotten;open
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,north,cold;distant;polar;windy;ancient;modern;northern;remote;cultural;vast
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,outside,cold;bright;empty;noisy;green;wet;dark;vast;secure;exposed
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,right,correct;absolute;moral;legal;immediate;perfect;straight;true;divine;basic
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,south,warm;tropical;distant;sunny;southern;ancient;modern;remote;cultural;vast
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,west,wild;distant;sunny;coastal;ancient;modern;western;remote;cultural;vast
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Time Concepts,century,past;recent;dark;golden;lost;modern;ancient;forgotten;pivotal;enlightened
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;final;ordinary;special;clear
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Time Concepts,evening,quiet;long;warm;cool;peaceful;romantic;late;early;dark;golden
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Time Concepts,hour,long;short;final;early;late;busy;quiet;golden;dark;passing
grok-3-mini,think-in-native,0.0,TR # Turkish,Perfect,most frequent,Time Concepts,minute,last;final;short;long;quiet;busy;golden;dark;passing;crucial
