Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,SQ # Albanian,B1,most frequent,Abstract Concepts,anger,big;strong;bad;quick;hot;deep;sudden;great;intense;raw
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,lettuce,fresh;crisp;green;organic;leafy;salad;wilted;raw;hydroponic;tender
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,mushroom,wild;edible;poisonous;fresh;large;button;dried;flavorful;forest;cultivated
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,onion,fresh;pungent;raw;sliced;organic;sweet;dried;large;spicy;peeled
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,pepper,spicy;red;green;fresh;bell;ground;hot;sweet;dried;crunchy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,potato,fresh;baked;mashed;organic;small;large;raw;fried;starchy;peeled
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,rose,red;beautiful;thorny;fragrant;blooming;wild;garden;white;delicate;romantic
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,tomato,red;ripe;fresh;juicy;organic;sliced;cherry;raw;vine-ripened;tangy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Plants,tree,tall;ancient;green;fruit-bearing;shady;fallen;evergreen;blooming;sturdy;twisted
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,ally,reliable;strong;strategic;faithful;powerful;trusted;international;supportive;loyal;helpful
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,brother,older;younger;protective;caring;mischievous;supportive;twin;estranged;loving;competitive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,enemy,sworn;dangerous;bitter;foreign;powerful;hidden;ruthless;ancient;defeated;threatening
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;elderly;supportive;biological;adoptive;wise
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;faithful;dedicated;cult;social;passive;active
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,friend,close;loyal;old;new;trustworthy;fun;supportive;childhood;distant;reliable
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,leader,charismatic;strong;visionary;democratic;authoritarian;effective;inspirational;young;respected;failed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,mother,loving;caring;strict;single;protective;elderly;nurturing;biological;adoptive;busy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,partner,business;romantic;reliable;equal;supportive;professional;long-term;creative;trusted;competitive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,rival,fierce;corporate;athletic;bitter;strong;longstanding;defeated;emerging;direct;challenging
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,sister,younger;older;caring;protective;mischievous;supportive;twin;estranged;loving;competitive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Social Relationships,stranger,mysterious;unknown;helpful;dangerous;foreign;passing;friendly;suspicious;wandering;anonymous
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;floating;distant;upper;celestial;dominant;airy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,back,rear;hidden;supporting;straight;aching;covered;distant;secondary;muscular;shadowy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,below,low;underground;inferior;submerged;hidden;deep;lesser;sunken;subordinate;dark
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,east,rising;distant;coastal;sunny;ancient;oriental;easternmost;foggy;windswept;mysterious
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,front,main;forward;visible;leading;decorative;battle;prominent;clean;welcoming;direct
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,inside,inner;hidden;cozy;protected;secret;warm;enclosed;private;deep;secure
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,left,abandoned;western;unused;free;sharp;political;remaining;solitary;overlooked;vacant
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,north,frozen;polar;windy;remote;northernmost;cold;forested;ancient;rugged;mysterious
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,outside,external;cold;visible;open;rainy;secure;distant;exposed;fresh;guarded
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,right,correct;moral;eastern;proper;legal;immediate;sharp;dominant;accurate;justified
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,south,warm;tropical;southernmost;humid;coastal;ancient;windy;rural;exotic;sunny
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Spatial Concepts,west,wild;coastal;setting;remote;westernmost;dry;ancient;rugged;mysterious;golden
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,century,past;current;upcoming;golden;dark;progressive;ancient;modern;turbulent;enlightened
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,day,sunny;long;short;busy;lazy;clear;rainy;ordinary;special;final
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,evening,calm;cool;peaceful;late;romantic;golden;quiet;festive;darkening;relaxing
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,hour,early;late;final;golden;busy;quiet;fleeting;long;productive;idle
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,minute,last;final;brief;exact;waiting;tense;precious;silent;hurried;detailed
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,month,long;short;busy;festive;cold;warm;final;starting;rainy;productive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,morning,fresh;early;foggy;bright;chilly;routine;lazy;sunny;awakening;crisp
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,night,dark;long;starry;quiet;stormy;sleepless;festive;cold;mysterious;peaceful
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,season,changing;warm;cold;festive;rainy;dry;final;blooming;harsh;mild
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,second,final;brief;last;crucial;fleeting;precise;tense;extra;quiet;decisive
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,week,long;short;busy;final;relaxing;productive;upcoming;ordinary;eventful;lazy
grok-3-mini,think-in-native,0.0,SQ # Albanian,C2,most frequent,Time Concepts,year,new;old;busy;productive;final;challenging;memorable;upcoming;quiet;golden
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;raw;boiling;suppressed;explosive;blind;righteous;simmering
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,courage,brave;bold;heroic;unwavering;quiet;moral;physical;innate;foolish;inspiring
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;paralyzing;constant;creeping
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,freedom,absolute;true;hard-won;personal;unlimited;basic;fragile;complete;equal;inspiring
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;overwhelming;quiet;shared;fleeting;deep;radiant
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;consuming;longstanding;violent;hidden;mutual
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,honesty,complete;brutal;straightforward;rare;absolute;refreshing;painful;unwavering;simple;genuine
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,justice,fair;swift;blind;true;social;equal;delayed;poetic;divine;harsh
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;ancient;secret;useful;basic;shared;forbidden;profound
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,love,true;deep;unconditional;passionate;enduring;pure;forbidden;simple;mutual;blind
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;fragile;global;quiet;true;perfect;temporary;deep;absolute
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;innate;hard-earned;simple;timeless;deep;shared;rare
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,bell,loud;clear;ancient;small;ringing;golden;cracked;distant;heavy;decorative
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,candle,flickering;scented;tall;small;waxen;lit;colorful;melting;simple;decorative
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,carpet,soft;colorful;thick;old;woven;patterned;dirty;large;oriental;warm
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,coin,shiny;old;rare;small;gold;silver;counterfeit;heavy;ancient;valuable
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;heavy;jeweled;ancient;symbolic;ornate;simple;ceremonial;lost
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;torn;proud;old;symbolic;large;foreign;faded
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,mask,mysterious;decorative;protective;false;colorful;ancient;simple;frightening;hidden;plastic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,necklace,shiny;gold;pearl;long;simple;antique;heavy;elegant;cheap;beaded
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;famous;colorful;abstract;detailed;large;modern;simple;damaged
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,ring,golden;shiny;engagement;simple;antique;large;diamond;cheap;heavy;engraved
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,statue,grand;ancient;stone;bronze;tall;damaged;famous;simple;decorative;heroic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Cultural Artifacts,vase,fragile;decorative;ancient;colorful;tall;simple;broken;glass;ceramic;ornate
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;drifting;stormy;high;thin;heavy;fast-moving;distant
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,earthquake,violent;sudden;massive;destructive;shallow;deep;rare;powerful;unexpected;minor
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;mysterious;cold;morning;rolling;light;persistent;damp;eerie
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;striking;dangerous;forked;distant;powerful;quick;electrical;spectacular
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;cold;warm;seasonal;gentle;relentless;refreshing
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;fleeting;beautiful;double;faint;perfect;arched;rare;vivid
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,snow,white;fresh;deep;fluffy;melting;heavy;light;cold;seasonal;pristine
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,storm,violent;fierce;approaching;sudden;powerful;electrical;windy;tropical;long;destructive
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;sudden;powerful;echoing;frightening;constant;deep;ominous
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,tide,high;low;rising;falling;strong;gentle;incoming;outgoing;dangerous;predictable
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;explosive;dangerous;ancient;smoking;fiery;tall;remote
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;eastern;northern;relentless
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,apple,red;green;fresh;juicy;ripe;sweet;sour;small;large;organic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;long;soft;fresh;peeled;organic;spotted
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,beef,fresh;tender;lean;grilled;rare;cooked;organic;tough;ground;fatty
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,bread,fresh;warm;soft;crusty;white;whole-grain;sliced;toasted;homemade;stale
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,broccoli,fresh;green;crisp;steamed;organic;raw;frozen;tender;large;healthy
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,cheese,sharp;soft;hard;creamy;aged;fresh;grated;melted;mild;flavorful
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,chicken,grilled;roasted;fresh;organic;tender;spicy;fried;boneless;whole;frozen
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;large;small;organic;cracked;raw;brown;white
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;oily;large;small;tasty;salted
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;homemade;spicy;cheesy;simple;Italian;long
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;fluffy;sticky;wild;raw;organic;seasoned
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;thick;clear;spicy;homemade;cold;hearty
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,artist,talented;creative;famous;struggling;young;established;visionary;dedicated;skilled;innovative
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;young;injured;skilled;competitive;fit;Olympic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;experienced;talented;busy;innovative;passionate
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,doctor,skilled;experienced;young;dedicated;busy;specialist;caring;professional;retired;competent
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,engineer,skilled;innovative;experienced;young;mechanical;electrical;dedicated;creative;professional;talented
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,farmer,hardworking;experienced;local;organic;young;dedicated;rural;skilled;independent;traditional
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;successful;young;corporate;dedicated;ethical;busy;skilled;ambitious
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;classical;rock;dedicated;creative;professional;passionate
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;experienced;young;innovative;theoretical;practical;curious;skilled;renowned
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,soldier,brave;trained;experienced;young;disciplined;heroic;wounded;loyal;professional;elite
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;patient;skilled;strict;creative;knowledgeable;passionate
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Human Roles,writer,talented;famous;young;prolific;creative;dedicated;mysterious;skilled;established;imaginative
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;hardcover;paperback;educational;fictional
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,bridge,old;new;long;high;wooden;stone;modern;collapsed;famous;sturdy
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;large;small;electronic;traditional;tuned;professional;handmade
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,earth,green;vast;fertile;dry;round;ancient;living;polluted;beautiful;fragile
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;small;melodic;ancient;modern;tuned;simple;professional;handmade
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,key,small;metal;rusty;shiny;old;new;spare;golden;locked;secret
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;small;large;metal;wooden-handled;old;new;kitchen;hunting
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,lock,old;new;rusty;secure;broken;metal;electronic;simple;combination;padlock
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;dark;distant;glowing;waxing;waning;mysterious;silver
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,pen,black;blue;cheap;expensive;fountain;ballpoint;old;new;leaking;smooth
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;distant;powerful;warm;midday;golden
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;decorative;steel;wooden;ceremonial;legendary;long;curved
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,cat,black;white;fluffy;playful;lazy;wild;domestic;stray;young;old
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;big;small;trained;wild;playful;old;young;barking
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;graceful;wild;trained;large;small;marine;friendly;jumping
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;tame;strong;intelligent;old;young;majestic;endangered
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;cute;fast;tame;wild;young;old;nocturnal
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,monkey,playful;clever;wild;tame;small;large;noisy;agile;young;old
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,mouse,small;gray;fast;timid;wild;tame;nocturnal;clever;young;old
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;tame;large;beautiful;noisy;exotic;male;female
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,rabbit,fluffy;fast;wild;tame;small;white;brown;playful;young;old
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,shark,dangerous;large;fast;wild;predatory;gray;sharp-toothed;deep-sea;solitary;aggressive
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,snake,long;venomous;slithery;wild;tame;colorful;green;black;dangerous;coiled
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Neutral Animals,whale,massive;gentle;wild;migratory;blue;singing;deep-sea;endangered;graceful;ancient
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;industrial;coastal;historic;vibrant
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,desert,vast;dry;sandy;hot;barren;remote;beautiful;windswept;endless;harsh
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,forest,dense;green;ancient;dark;tropical;quiet;vast;magical;wet;peaceful
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,island,tropical;small;remote;beautiful;volcanic;sandy;deserted;large;green;rocky
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,lake,deep;clear;blue;frozen;large;small;peaceful;scenic;freshwater;mountain
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,mountain,high;snowy;rugged;green;ancient;steep;majestic;volcanic;remote;beautiful
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;mysterious;warm;cold
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,plain,flat;vast;green;dry;fertile;open;windy;endless;rural;golden
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;elevated;dry;scenic;ancient;remote;green
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,river,wide;deep;fast-flowing;calm;muddy;clear;long;winding;frozen;scenic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,valley,deep;green;fertile;narrow;wide;scenic;hidden;mountainous;peaceful;dry
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Places,village,small;quiet;rural;ancient;coastal;mountainous;simple;charming;isolated;traditional
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,cactus,spiky;green;tall;small;desert;flowering;hardy;exotic;dry;prickly
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,eggplant,purple;fresh;large;small;shiny;ripe;organic;cooked;soft;bitter
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;wild;garden;small;large;blooming;wilted;exotic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,grass,green;tall;short;wet;dry;soft;wild;lawn;fresh;overgrown
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,lettuce,fresh;green;crisp;leafy;organic;raw;wilted;salad;small;large
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,mushroom,wild;edible;poisonous;small;large;fresh;dried;white;brown;exotic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,onion,fresh;red;white;yellow;strong-smelling;raw;cooked;small;large;organic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,pepper,hot;sweet;red;green;fresh;dried;spicy;small;large;organic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,potato,fresh;large;small;baked;boiled;organic;raw;peeled;starchy;golden
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,rose,red;beautiful;fragrant;thorny;wild;garden;blooming;white;pink;exotic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;small;large;organic;raw;cooked;sweet
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Plants,tree,tall;green;old;young;leafy;fruit-bearing;shady;ancient;bare;flowering
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;close;powerful;trusted;foreign;helpful;loyal
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,brother,older;younger;loving;protective;annoying;close;distant;supportive;funny;caring
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,enemy,dangerous;sworn;bitter;powerful;hidden;foreign;ruthless;old;defeated;threatening
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,father,loving;strict;hardworking;absent;proud;wise;young;old;supportive;distant
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;blind;enthusiastic;faithful;active;passive;young;old;committed
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,friend,true;close;old;new;loyal;fun;supportive;distant;helpful;trustworthy
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,leader,strong;charismatic;wise;effective;young;old;inspiring;authoritarian;democratic;visionary
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;hardworking;protective;young;old;supportive;busy;nurturing
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,partner,reliable;business;life;equal;supportive;creative;distant;helpful;committed;trusted
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,rival,fierce;strong;bitter;competitive;old;new;dangerous;skilled;corporate;athletic
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,sister,younger;older;loving;protective;annoying;close;distant;supportive;funny;caring
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;dangerous;friendly;foreign;passing;helpful;suspicious;tall;quiet
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,above,high;clear;bright;distant;visible;open;vast;blue;starry;floating
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,back,strong;sore;straight;broad;injured;muscular;hidden;rear;supportive;aching
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,below,deep;hidden;dark;underground;submerged;low;secret;vast;mysterious;unseen
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,east,rising;distant;sunny;coastal;ancient;modern;flat;mountainous;foggy;clear
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,front,wide;narrow;open;closed;busy;quiet;main;hidden;decorative;strong
grok-3-mini,think-in-native,0.0,SQ # Albanian,Perfect,most frequent,Spatial Concepts,inside,warm;dark;hidden;safe;empty;crowded;secret;cozy;damp;bright
