Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,basic,1.0,TR # Turkish,B1,most frequent,Abstract Concepts,anger,strong;bad;quick;hot;sudden;deep;great;wild;bitter;fierce
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,minute,final;last;first;short;long;quiet;busy;golden;dark;exact
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,month,long;short;busy;quiet;summer;winter;rainy;dry;final;first
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,morning,fresh;early;bright;foggy;cold;warm;busy;quiet;sunny;crisp
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;sleepless;romantic;endless;mysterious
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,season,long;short;rainy;dry;warm;cold;festive;busy;quiet;changing
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,second,final;last;first;short;long;quiet;busy;golden;dark;exact
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,week,long;short;busy;quiet;final;first;productive;relaxing;eventful;ordinary
grok-3-mini,basic,1.0,TR # Turkish,C2,most frequent,Time Concepts,year,long;short;busy;quiet;prosperous;difficult;final;first;memorable;ordinary
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;raw;suppressed;righteous;simmering;explosive;quiet
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,courage,brave;bold;great;moral;physical;innate;heroic;unwavering;foolish;quiet
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;primal;irrational;overwhelming;hidden;paralyzing;instinctive;dark
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,freedom,absolute;personal;political;hard-won;true;limited;economic;social;spiritual;basic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;inner;shared;profound;everyday;radiant
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,hate,intense;deep;bitter;blind;racial;irrational;enduring;violent;unspoken;mutual
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,honesty,complete;brutal;straightforward;rare;absolute;refreshing;painful;unwavering;simple;heartfelt
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,justice,social;fair;swift;blind;poetic;true;criminal;divine;equal;restorative
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,knowledge,vast;practical;ancient;secret;deep;theoretical;shared;basic;scientific;invaluable
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,love,true;eternal;passionate;unconditional;romantic;familial;deep;forbidden;pure;selfless
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,peace,inner;lasting;global;fragile;quiet;absolute;mental;spiritual;negotiated;serene
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;innate;hard-earned;spiritual;common;divine;quiet
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,bell,loud;small;ancient;ringing;golden;church;alarm;handheld;cracked;decorative
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,candle,lit;scented;tall;wax;flickering;birthday;decorative;red;melted;aromatic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,carpet,soft;woven;colorful;thick;oriental;dirty;antique;patterned;woolen;large
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;gold;ancient;foreign;counterfeit;small;valuable;silver
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,crown,royal;golden;jeweled;ancient;ceremonial;heavy;ornate;symbolic;stolen;imperial
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;torn;proud;foreign;historic;symbolic;large;faded
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,mask,protective;decorative;facial;ancient;creepy;theatrical;surgical;wooden;colorful;mysterious
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,necklace,golden;pearl;antique;simple;elegant;beaded;long;valuable;silver;handmade
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,painting,beautiful;abstract;oil;famous;modern;landscape;detailed;colorful;framed;ancient
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,ring,golden;engagement;simple;antique;diamond;finger;valuable;silver;magical;plain
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,statue,marble;ancient;towering;bronze;historical;damaged;lifelike;garden;famous;stone
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,vase,antique;decorative;glass;tall;floral;broken;colorful;ceramic;fragile;ornate
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;stormy;drifting;low;rain;high;cumulus;gray
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,earthquake,massive;destructive;sudden;minor;underground;powerful;seismic;rare;shallow;tectonic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;cold;rolling;light;coastal;persistent;eerie
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;dangerous;electrical;fast;stormy;distant;powerful;striking
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;cold;tropical;gentle;seasonal;acidic;refreshing
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;faint;arched;beautiful;rare;full;vivid;magical
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,snow,fresh;heavy;powdery;melting;white;deep;wet;fluffy;seasonal;icy
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,storm,violent;approaching;fierce;tropical;windy;electrical;sudden;raging;coastal;dark
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;booming;sudden;echoing;frightening;stormy;deep;continuous
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,tide,high;low;rising;ebbing;strong;coastal;daily;powerful;unpredictable;lunar
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;explosive;smoking;ancient;dangerous;underwater;fiery;mountainous
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;howling;cold;warm;gusty;steady;eastern;northern;fierce
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,apple,red;green;fresh;juicy;ripe;sweet;organic;tart;shiny;large
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,banana,yellow;ripe;peeled;fresh;sweet;curved;organic;small;tropical;soft
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,beef,fresh;grilled;lean;tender;ground;rare;organic;fatty;cooked;prime
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,bread,fresh;warm;sliced;whole-wheat;soft;crusty;homemade;white;toasted;stale
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;organic;crisp;raw;frozen;tender;healthy;large
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,cheese,sharp;soft;aged;creamy;grated;hard;mild;blue;melted;flavorful
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,chicken,grilled;fresh;roasted;organic;tender;fried;boneless;spicy;free-range;raw
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;organic;large;brown;cracked;white;scrambled;free-range
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,fish,fresh;grilled;wild;oily;smoked;frozen;tasty;small;salted;flaky
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,pasta,cooked;al dente;homemade;dried;wheat;cheesy;spicy;Italian;fresh;stuffed
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,rice,cooked;white;steamed;brown;sticky;long-grain;fluffy;organic;boiled;wild
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;spicy;thick;homemade;clear;flavorful;cold
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,artist,talented;creative;famous;struggling;visual;dedicated;innovative;local;skilled;passionate
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,athlete,professional;Olympic;fit;dedicated;young;injured;skilled;competitive;fast;strong
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,chef,skilled;famous;professional;creative;busy;talented;head;passionate;experienced;French
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,doctor,skilled;experienced;young;dedicated;specialist;busy;caring;retired;emergency;private
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,engineer,skilled;mechanical;civil;software;innovative;experienced;young;dedicated;electrical;creative
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,farmer,local;organic;hardworking;experienced;small-scale;rural;dedicated;elderly;modern;successful
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,lawyer,corporate;skilled;experienced;criminal;dedicated;young;defense;successful;private;ethical
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,musician,talented;classical;rock;famous;struggling;dedicated;jazz;young;skilled;passionate
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;environmental;nuclear;young;experienced;innovative;medical;theoretical;respected
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,soldier,brave;trained;veteran;young;elite;wounded;disciplined;loyal;combat;retired
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;inspiring;math;creative;retired;effective;patient;passionate
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Human Roles,writer,talented;famous;aspiring;creative;novel;freelance;dedicated;young;skilled;prolific
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,book,old;new;thick;paperback;bestselling;educational;fictional;rare;colorful;leather-bound
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,bridge,old;wooden;high;modern;stone;suspension;ancient;narrow;iron;long
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;electronic;tribal;small;professional;rhythmic;vintage;metal;acoustic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,earth,green;fertile;round;ancient;solid;living;vast;blue;dry;core
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;ancient;small;melodic;modern;bamboo;professional;shiny;handmade
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,key,small;metal;rusty;golden;spare;ancient;electronic;house;car;secret
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,knife,sharp;kitchen;rusty;pocket;silver;ancient;hunting;dull;Swiss;ceremonial
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,lock,old;electronic;sturdy;broken;metal;front-door;combination;padlock;smart;rusty
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,moon,full;crescent;bright;waxing;distant;silvery;new;glowing;dark;harvest
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,pen,black;fountain;ballpoint;cheap;expensive;colorful;leaky;modern;antique;fine-tipped
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;distant;warm;summer;powerful;midday
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;steel;ceremonial;magical;long;rusty;jeweled;lightweight;broad
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,cat,black;fluffy;stray;domestic;playful;lazy;wild;gray;cute;old
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;trained;stray;friendly;wild;energetic;old;protective
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;marine;gray;fast;social;endangered;young;trained
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;endangered;gentle;majestic;African;trained;old;trunked
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,hamster,small;furry;pet;playful;wild;brown;caged;young;active;nocturnal
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,monkey,playful;wild;small;intelligent;mischievous;trained;brown;tree-dwelling;young;curious
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,mouse,small;gray;wild;pet;timid;electronic;fast;white;computer;sneaky
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;beautiful;exotic;large;male;trained;rare;feathered
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,rabbit,white;fluffy;wild;pet;fast;small;brown;hopping;young;timid
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,shark,great;dangerous;marine;fast;predatory;gray;large;wild;endangered;fearsome
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,snake,long;venomous;wild;colorful;small;coiled;green;pet;deadly;slithering
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,whale,massive;blue;marine;endangered;wild;singing;gray;migratory;large;gentle
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,city,bustling;large;modern;ancient;crowded;coastal;industrial;historic;vibrant;polluted
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,desert,vast;sandy;dry;hot;barren;remote;rocky;endless;golden;windswept
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,forest,dense;green;ancient;tropical;dark;lush;quiet;vast;rainy;enchanted
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,island,tropical;remote;small;volcanic;deserted;green;coastal;large;sandy;exotic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,lake,deep;blue;frozen;clear;large;mountain;calm;polluted;scenic;freshwater
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,mountain,high;snowy;rugged;ancient;tall;volcanic;green;majestic;remote;rocky
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;warm;cold;mysterious
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,plain,vast;flat;grassy;fertile;dry;open;endless;green;barren;rolling
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;elevated;dry;green;ancient;scenic;remote
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,river,wide;deep;flowing;muddy;clear;fast;ancient;winding;polluted;scenic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,valley,deep;green;fertile;narrow;scenic;remote;hidden;dry;lush;mountainous
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Places,village,small;rural;quaint;ancient;coastal;peaceful;isolated;fishing;mountain;traditional
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,cactus,spiky;tall;desert;green;flowering;small;wild;prickly;hardy;exotic
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,eggplant,purple;fresh;large;organic;shiny;cooked;bitter;ripe;small;grilled
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,flower,beautiful;colorful;wild;fragrant;blooming;red;small;exotic;wilted;garden
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,grass,green;tall;wet;dry;lush;wild;short;mowed;soft;overgrown
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,lettuce,fresh;green;crisp;organic;leafy;wilted;salad;raw;sweet;large
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,mushroom,wild;edible;small;poisonous;fresh;dried;brown;magic;organic;large
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,onion,fresh;red;white;raw;sliced;strong-smelling;organic;sweet;dried;large
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,pepper,hot;red;green;fresh;spicy;sweet;dried;ground;organic;small
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,potato,fresh;baked;large;organic;small;peeled;sweet;fried;raw;starchy
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,rose,red;beautiful;thorny;fragrant;wild;blooming;white;garden;exotic;fresh
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;organic;small;cherry;sliced;green;raw
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Plants,tree,tall;green;ancient;fruit-bearing;shady;oak;dead;flowering;large;evergreen
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,ally,strong;reliable;strategic;faithful;political;trusted;military;close;international;helpful
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,brother,older;younger;loving;protective;twin;estranged;supportive;playful;distant;caring
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,enemy,sworn;dangerous;bitter;ancient;foreign;powerful;hated;invisible;ruthless;common
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;elderly;supportive;biological;single;wise
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;religious;political;dedicated;faithful;mass;cult
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,friend,close;old;new;trustworthy;loyal;childhood;online;best;supportive;distant
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,leader,strong;charismatic;effective;political;spiritual;military;visionary;democratic;authoritarian;inspiring
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,mother,loving;caring;single;protective;elderly;biological;hardworking;nurturing;absent;adoptive
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,partner,business;romantic;equal;reliable;life;professional;trusted;creative;supportive;long-term
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,rival,fierce;corporate;athletic;bitter;direct;historical;strong;competitive;personal;foreign
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,sister,younger;older;loving;protective;twin;estranged;supportive;playful;distant;caring
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;dangerous;friendly;passing;foreign;helpful;suspicious;lone;unexpected
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,above,high;overhead;upper;skyward;elevated;superior;distant;floating;top;airy
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,back,rear;hidden;supportive;strong;injured;muscular;distant;lower;straight;aching
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,below,low;underground;submerged;inferior;deep;hidden;lower;sunken;bottom;dark
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,east,far;rising;coastal;ancient;sunny;distant;oriental;exotic;eastern;warm
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,front,main;forward;visible;leading;direct;battle;open;wide;prominent;bold
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,inside,inner;hidden;warm;secure;deep;secret;cozy;enclosed;protected;private
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,left,abandoned;forgotten;unused;dark;isolated;empty;western;remaining;solitary;neglected
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,north,far;polar;cold;northern;remote;windy;ancient;frozen;higher;rugged
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,outside,outer;exposed;cold;public;external;bright;rural;distant;fresh;free
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,right,correct;proper;legal;immediate;straight;moral;accurate;eastern;true;just
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,south,warm;tropical;southern;distant;sunny;lower;exotic;coastal;humid;vast
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,west,wild;far;western;sunset;remote;coastal;dry;ancient;golden;rugged
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,century,past;modern;ancient;golden;dark;twentieth;nineteenth;future;enlightened;turbulent
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,day,long;sunny;short;rainy;busy;lazy;clear;ordinary;special;final
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,evening,quiet;cool;late;romantic;peaceful;golden;busy;dark;warm;festive
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,hour,early;late;final;busy;quiet;golden;long;short;peak;midnight
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,minute,last;final;brief;extra;golden;quiet;tense;precious;short;critical
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,month,long;short;final;busy;quiet;warm;cold;peak;festive;ordinary
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,morning,early;fresh;bright;foggy;quiet;busy;cool;sunny;crisp;lazy
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;festive;sleepless;warm;mysterious;final
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,season,high;low;busy;quiet;warm;cold;peak;final;festive;rainy
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,second,final;last;brief;extra;critical;golden;quiet;tense;precious;short
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,week,long;short;final;busy;quiet;peak;festive;ordinary;restful;working
grok-3-mini,basic,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,year,new;old;final;busy;quiet;peak;festive;ordinary;productive;challenging
