Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,basic,1.0,PS # Pashto,B1,most frequent,Abstract Concepts,anger,strong;hot;sudden;deep;blind;great;fierce;quick;raw;bad
grok-3-mini,basic,1.0,PS # Pashto,C2,most frequent,Time Concepts,second,short;last;first;quick;final;early;late;quiet;busy;golden
grok-3-mini,basic,1.0,PS # Pashto,C2,most frequent,Time Concepts,week,long;short;busy;quiet;final;first;working;relaxing;rainy;sunny
grok-3-mini,basic,1.0,PS # Pashto,C2,most frequent,Time Concepts,year,long;short;good;bad;busy;quiet;final;first;changing;memorable
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;boiling;raw;suppressed;blind;righteous;bitter;explosive
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,courage,brave;great;moral;physical;quiet;heroic;unwavering;bold;fearless;inspiring
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;chronic;acute;paralyzing
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,freedom,absolute;personal;political;true;hard-won;complete;limited;basic;individual;collective
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;inner;shared;overwhelming;quiet;radiant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;enduring;passionate;destructive;unspoken;racial
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,honesty,absolute;brutal;straightforward;genuine;complete;rare;refreshing;painful;unwavering;simple
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,justice,blind;swift;social;equal;poetic;delayed;divine;criminal;restorative;fair
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;theoretical;ancient;hidden;scientific;basic;shared;forbidden
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,love,true;deep;unconditional;romantic;enduring;passionate;pure;forbidden;maternal;selfless
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,peace,inner;lasting;global;fragile;quiet;absolute;spiritual;temporary;world;mental
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;eternal;simple;hidden;worldly;spiritual;quiet;timeless
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,bell,loud;small;ringing;antique;golden;clear;handheld;church;alarm;decorative
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,candle,tall;scented;flickering;white;melted;decorative;birthday;emergency;beeswax;aromatic
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,carpet,soft;woolen;colorful;thick;Persian;old;patterned;clean;rolled;oriental
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;gold;ancient;foreign;silver;counterfeit;small;valuable
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ancient;ceremonial;heavy;symbolic;ornate;king's;diamond-encrusted
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;torn;proud;foreign;historic;small;red;symbolic
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,mask,protective;decorative;facial;ancient;carnival;black;medical;wooden;scary;tribal
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,necklace,gold;pearl;long;elegant;antique;beaded;simple;diamond;silver;layered
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;abstract;colorful;famous;landscape;modern;detailed;oil;framed
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,ring,gold;engagement;simple;antique;diamond;silver;wedding;heavy;small;engraved
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,statue,ancient;tall;bronze;marble;historical;broken;garden;heroic;stone;modern
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,vase,tall;glass;antique;decorative;floral;ceramic;broken;colorful;crystal;hand-painted
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,cloud,white;fluffy;dark;stormy;high;drifting;thin;gray;cumulus;passing
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,earthquake,strong;destructive;sudden;major;minor;underground;violent;seismic;rare;devastating
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;coastal;light;rolling;cold;persistent;eerie
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,lightning,bright;fast;striking;forked;electric;sudden;distant;powerful;stormy;natural
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;pouring;gentle;cold;warm;seasonal;tropical;relentless
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;faint;beautiful;arched;sudden;full;natural;rare
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,snow,white;fresh;deep;fluffy;melting;heavy;light;powdery;seasonal;frozen
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;approaching;tropical;sudden;windy;electrical;massive;rainy;howling
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;booming;sudden;ominous;crashing;deep;electrical;frightening
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,tide,high;low;rising;falling;strong;incoming;outgoing;coastal;calm;tidal
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;erupting;ancient;dangerous;volcanic;fiery;smoking;threatening
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;northern;eastern;fierce
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,apple,red;green;fresh;juicy;ripe;sweet;tart;small;organic;shiny
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;fresh;peeled;small;curved;organic;soft
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,beef,fresh;lean;grilled;tender;organic;fatty;rare;cooked;ground;steak
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,bread,fresh;warm;soft;sliced;whole-wheat;crusty;homemade;white;toasted;stale
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;organic;crisp;raw;frozen;tender;healthy;boiled
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,cheese,sharp;soft;hard;aged;creamy;grated;fresh;melted;cheddar;goat
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,chicken,grilled;fresh;roasted;organic;fried;tender;boneless;spicy;raw;baked
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;organic;large;brown;white;cracked;scrambled;hard-boiled
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;oily;small;tasty;caught;saltwater
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,pasta,cooked;fresh;dry;al dente;homemade;whole-wheat;stuffed;boiled;Italian;sauced
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,rice,white;cooked;steamed;brown;sticky;wild;boiled;fluffy;basmati;raw
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;spicy;thick;clear;homemade;cold;flavorful
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,artist,talented;creative;famous;young;skilled;dedicated;visionary;local;passionate;struggling
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,athlete,strong;fast;professional;dedicated;Olympic;young;skilled;competitive;fit;determined
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,chef,skilled;famous;creative;professional;talented;experienced;young;passionate;celebrity;innovative
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,doctor,skilled;experienced;caring;senior;young;dedicated;specialist;local;professional;compassionate
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,engineer,skilled;experienced;innovative;mechanical;electrical;young;talented;professional;dedicated;creative
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,farmer,hardworking;local;organic;experienced;young;dedicated;rural;skilled;family;independent
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,lawyer,experienced;sharp;corporate;young;dedicated;successful;ethical;defense;trial;criminal
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;classical;rock;dedicated;passionate;touring;indie
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;innovative;young;experienced;biological;physical;research;leading;curious
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,soldier,brave;trained;experienced;young;dedicated;elite;combat;loyal;veteran;disciplined
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;skilled;elementary;inspiring;patient;professional;creative
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Human Roles,writer,talented;famous;young;skilled;prolific;creative;mystery;dedicated;novelist;freelance
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,book,old;new;thick;interesting;hardcover;bestselling;educational;fictional;colorful;rare
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;arched;crossing;broken;famous
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;rhythmic;small;large;traditional;electronic;African;beaten;shiny
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,earth,blue;green;fertile;vast;round;ancient;living;dry;wet;spinning
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;ancient;melodic;small;bamboo;modern;traditional;sweet-sounding;shiny
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,key,small;metal;rusty;golden;secret;house;car;locked;spare;ancient
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,knife,sharp;small;kitchen;rusty;pocket;hunting;dull;steel;ancient;ceremonial
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,lock,old;metal;secure;rusty;electronic;small;door;combination;broken;modern
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;waning;glowing;silver;distant;ancient;mysterious;rising
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,pen,black;ink;fine;cheap;expensive;fountain;ballpoint;wooden;colorful;antique
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;warm;distant;ancient;powerful;golden
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;steel;long;ceremonial;rusty;magical;knight's;wooden;decorative
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,cat,black;fluffy;wild;domestic;playful;stray;gray;sleepy;clever;striped
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;friendly;stray;trained;barking;playful;wild;furry
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;gray;marine;jumping;friendly;large;swift;social
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;African;intelligent;trunked;old;majestic;tuskless
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;pet;fast;cute;brown;caged;nocturnal;energetic
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,monkey,playful;wild;small;clever;brown;tree-dwelling;noisy;agile;curious;tropical
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,mouse,small;gray;wild;pet;fast;quiet;scared;house;furry;squeaky
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;large;feathered;beautiful;exotic;Indian;male;strutting
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,rabbit,white;fluffy;wild;fast;pet;small;hopping;brown;cute;timid
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,shark,large;fierce;wild;gray;fast;oceanic;dangerous;predatory;great;sharp-toothed
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,snake,long;poisonous;wild;green;coiled;fast;slithering;deadly;small;exotic
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,whale,large;blue;wild;marine;singing;migrating;gentle;massive;endangered;deep-sea
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,city,busy;large;modern;ancient;crowded;clean;historic;coastal;industrial;vibrant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,desert,vast;sandy;hot;dry;barren;remote;golden;windy;rocky;endless
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,forest,dense;green;ancient;tropical;dark;quiet;vast;rainy;wild;leafy
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,island,small;tropical;remote;green;deserted;volcanic;sunny;coral;large;exotic
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,lake,deep;blue;frozen;calm;mountain;clear;large;freshwater;scenic;peaceful
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,mountain,high;snowy;rugged;ancient;tall;rocky;green;majestic;volcanic;distant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,ocean,vast;blue;deep;stormy;calm;salty;endless;warm;cold;mysterious
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,plain,vast;flat;green;dry;grassy;open;fertile;windy;endless;rural
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;elevated;dry;ancient;scenic;green;remote
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,river,wide;deep;flowing;clean;muddy;fast;ancient;winding;blue;sacred
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,valley,deep;green;fertile;narrow;scenic;remote;hidden;lush;mountainous;peaceful
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Places,village,small;rural;quiet;ancient;coastal;fishing;mountain;traditional;peaceful;isolated
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,cactus,spiky;green;tall;desert;flowering;small;hardy;prickly;exotic;dry
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,eggplant,purple;fresh;large;shiny;organic;raw;cooked;oval;vegetable;firm
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,flower,beautiful;red;fragrant;wild;blooming;yellow;garden;delicate;exotic;white
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,grass,green;tall;fresh;wet;dry;wild;lawn;soft;growing;thick
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;organic;leafy;raw;salad;washed;tender;iceberg
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,mushroom,wild;fresh;edible;small;poisonous;brown;cooked;organic;capped;earthy
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,onion,fresh;red;white;raw;sliced;strong-smelling;organic;small;peeled;spicy
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,pepper,red;hot;fresh;green;spicy;bell;ground;dried;sweet;organic
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,potato,fresh;large;baked;organic;raw;small;peeled;fried;starchy;sweet
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,rose,red;beautiful;fragrant;blooming;thorned;white;garden;wild;pink;fresh
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;organic;raw;small;sliced;vine;sweet
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Plants,tree,tall;green;old;fruit-bearing;shady;ancient;leafy;oak;young;flowering
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;trusted;close;military;loyal;powerful;supportive
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,brother,older;younger;loving;protective;twin;estranged;caring;funny;supportive;rebellious
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,enemy,fierce;sworn;powerful;ancient;bitter;hidden;dangerous;foreign;ruthless;defeated
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,father,loving;strict;absent;caring;wise;young;proud;supportive;hardworking;distant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;faithful;blind;strong;enthusiastic;cult;mass;religious;supportive
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,friend,close;loyal;old;new;trusted;fun;reliable;childhood;supportive;distant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,leader,strong;charismatic;wise;effective;young;inspiring;political;military;spiritual;dominant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;young;dedicated;single;protective;nurturing;hardworking;absent
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,partner,business;romantic;trusted;equal;supportive;professional;long-term;creative;reliable;junior
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,rival,fierce;strong;competitive;business;sports;bitter;worthy;defeated;longstanding;clever
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,sister,younger;older;loving;protective;twin;rebellious;caring;funny;supportive;distant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;friendly;dangerous;foreign;passing;helpful;suspicious;tall;quiet
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;top;floating;distant;aerial;upper;celestial
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,back,rear;hidden;supporting;strong;painful;distant;covered;wooden;old;straight
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,below,low;under;deep;submerged;inferior;hidden;underground;dark;lower
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,east,distant;rising;sunny;coastal;ancient;far;eastern;warm;trading;mysterious
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,front,forward;main;leading;visible;strong;open;direct;battle;house;protective
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,inside,inner;hidden;warm;secure;deep;protected;enclosed;cozy;secret;quiet
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,left,abandoned;forgotten;side;political;remaining;wrong;isolated;unused;distant;sharp
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,north,cold;polar;distant;northern;frozen;ancient;wild;magnetic;star;upper
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,outside,external;cold;bright;open;distant;wild;exposed;rural;safe;forbidden
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,right,correct;moral;straight;legal;political;strong;absolute;dominant;accurate;immediate
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,south,warm;southern;tropical;distant;polar;ancient;windy;trading;sunny;lower
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,west,wild;distant;western;coastal;ancient;setting;golden;frontier;far;stormy
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,century,past;future;golden;dark;modern;ancient;twentieth;nineteenth;long;significant
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,day,long;sunny;busy;short;rainy;perfect;ordinary;special;working;festive
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,evening,quiet;cool;long;peaceful;romantic;busy;golden;warm;dark;relaxing
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,hour,long;short;golden;dark;final;early;late;working;quiet;productive
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,minute,short;last;final;precious;quiet;tense;fleeting;exact;golden;waiting
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,month,long;short;busy;festive;cold;warm;final;starting;memorable;ordinary
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,morning,fresh;early;bright;foggy;quiet;busy;sunny;cold;productive;peaceful
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;sleepless;magical;endless;stormy;peaceful
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,season,long;short;wet;dry;festive;cold;warm;growing;holiday;transitional
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,second,final;last;quick;precious;tense;fleeting;exact;golden;waiting;critical
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,week,long;short;busy;relaxing;final;starting;productive;ordinary;holiday;intense
grok-3-mini,basic,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,year,long;short;busy;successful;final;starting;memorable;ordinary;golden;challenging
