Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,basic,1.0,ES # Spanish,B1,most frequent,Abstract Concepts,anger,strong;hot;deep;sudden;bad;quick;personal;hidden;intense;blind
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,evening,quiet;long;warm;cool;peaceful;busy;romantic;dark;short;golden
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,hour,long;short;final;early;late;busy;quiet;golden;dark;productive
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,minute,last;final;short;long;quiet;busy;golden;dark;precise;fleeting
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,month,long;short;busy;quiet;festive;dark;warm;cold;final;starting
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,morning,early;fresh;bright;foggy;quiet;busy;cool;warm;sunny;dark
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;restless;peaceful;short;mysterious
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;festive;harsh;mild;changing
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,second,last;final;short;long;crucial;quiet;busy;golden;dark;fleeting
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,week,long;short;busy;quiet;final;starting;productive;relaxing;eventful;ordinary
grok-3-mini,basic,1.0,ES # Spanish,C2,most frequent,Time Concepts,year,long;short;busy;quiet;final;starting;productive;memorable;ordinary;challenging
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;suppressed;righteous;explosive;quiet;simmering;raw
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,courage,brave;bold;fearless;heroic;steadfast;moral;quiet;sudden;great;inner
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,fear,deep;sudden;intense;irrational;overwhelming;primal;constant;hidden;creeping;dark
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,freedom,total;personal;absolute;hard-won;true;basic;political;spiritual;limited;new
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;deep;shared;genuine;fleeting;quiet;inner;sudden
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;strong;hidden;racial;personal;growing
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,honesty,complete;brutal;simple;straightforward;rare;absolute;true;painful;quiet;sincere
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,justice,fair;blind;social;true;swift;poetic;moral;legal;divine;harsh
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;theoretical;hidden;basic;ancient;modern;useful;shared
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,love,true;deep;passionate;unconditional;lasting;pure;romantic;family;lost;gentle
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;global;quiet;fragile;true;perfect;mental;world;warm
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;spiritual;hard-earned;simple;deep;timeless;common;quiet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,bell,small;large;old;ringing;metal;golden;church;alarm;decorative;clear
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,candle,small;tall;scented;burning;wax;white;decorative;old;fragrant;simple
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,carpet,soft;thick;woolen;colorful;old;new;patterned;red;dirty;expensive
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;gold;rare;small;silver;ancient;foreign;lucky;heavy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,crown,
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,flag,national;colorful;waving;old;torn;blue;red;symbolic;foreign;large
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,mask,black;scary;protective;old;wooden;colorful;simple;face;festive;hidden
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,necklace,gold;silver;simple;long;beaded;expensive;old;colorful;elegant;broken
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;modern;abstract;large;colorful;famous;detailed;simple;dark
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,ring,gold;silver;simple;diamond;old;engagement;broken;small;heavy;shiny
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,statue,large;stone;ancient;bronze;famous;broken;modern;detailed;tall;beautiful
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Cultural Artifacts,vase,tall;glass;decorative;old;broken;colorful;simple;antique;floral;empty
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,cloud,white;fluffy;dark;moving;low;high;stormy;thin;gray;distant
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,earthquake,strong;sudden;destructive;mild;underground;major;rare;shallow;deep;violent
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;gray;cold;mysterious;light;early;rolling;damp
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,lightning,bright;fast;striking;electric;dangerous;sudden;forked;distant;powerful;blue
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;cold;warm;pouring;gentle;seasonal;falling;fresh
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,rainbow,bright;colorful;double;faint;full;short;beautiful;arched;sudden;clear
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,snow,white;fresh;deep;light;falling;cold;wet;powdery;heavy;pure
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;sudden;strong;electrical;winter;tropical;dark;approaching;wild
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;sudden;deep;frightening;constant;booming;ominous;heavy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;fast;calm;rising;falling;powerful
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;dangerous;smoking;ancient;explosive;tall;fiery;quiet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;blowing;steady;gusty;northern;eastern;wild
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,apple,red;green;fresh;ripe;juicy;sweet;crisp;sour;small;organic
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;long;fresh;peeled;soft;large;tropical
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,beef,fresh;lean;grilled;tender;fatty;raw;cooked;ground;cheap;prime
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,bread,fresh;soft;warm;white;whole;sliced;crusty;stale;homemade;sweet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;raw;crunchy;frozen;organic;small;boiled;healthy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,cheese,sharp;soft;hard;fresh;melted;aged;creamy;yellow;grated;mild
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,chicken,grilled;roasted;fresh;fried;raw;organic;tender;spicy;small;boneless
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;raw;large;small;brown;white;cracked;organic
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;raw;large;small;wild;frozen;oily;tasty
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,pasta,cooked;fresh;dried;al dente;homemade;simple;cheesy;spicy;long;short
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;wild;long-grain;short-grain;sticky;plain;flavored
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Food Items,soup,hot;thick;creamy;vegetable;chicken;spicy;cold;clear;homemade;fresh
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,artist,talented;creative;famous;young;skilled;struggling;modern;dedicated;inspired;local
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,athlete,fast;strong;professional;young;skilled;dedicated;famous;injured;fit;competitive
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,chef,skilled;famous;young;creative;professional;experienced;talented;busy;innovative;local
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,doctor,skilled;experienced;young;dedicated;busy;famous;kind;specialist;local;helpful
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,engineer,skilled;creative;experienced;young;professional;dedicated;innovative;busy;talented;local
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,farmer,hard-working;local;experienced;young;dedicated;organic;skilled;rural;busy;simple
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,lawyer,skilled;experienced;successful;young;professional;busy;ethical;local;dedicated;sharp
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;dedicated;creative;professional;local;passionate;experienced
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;creative;professional;famous;local;innovative;skilled
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,soldier,brave;trained;young;experienced;dedicated;loyal;strong;professional;injured;heroic
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;skilled;patient;inspiring;professional;local;creative;kind
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Human Roles,writer,talented;famous;young;experienced;creative;dedicated;professional;local;passionate;skilled
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;hardcover;paperback;famous;educational
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,bridge,old;new;long;high;wooden;stone;modern;broken;famous;busy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;small;large;electronic;traditional;new;old;rhythmic;shiny
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,earth,round;green;vast;ancient;fertile;dry;living;beautiful;spinning;fragile
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;small;old;new;shiny;musical;simple;traditional;sweet-sounding
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,key,small;metal;old;new;rusty;shiny;spare;front-door;secret;locked
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;small;large;metal;kitchen;rusty;clean;pocket;dangerous
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,lock,old;new;broken;metal;secure;electronic;simple;rusty;front-door;strong
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;dark;distant;glowing;silver;mysterious;rising;beautiful
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,pen,black;blue;cheap;expensive;old;new;ink;ballpoint;fine;broken
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;yellow;warm;distant;powerful;daily;golden
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Inanimate Objects,sword,sharp;long;ancient;metal;heavy;shiny;broken;magical;royal;deadly
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,cat,black;white;small;lazy;playful;wild;domestic;furry;old;young
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;friendly;wild;trained;furry;old;young;barking
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;large;wild;friendly;graceful;marine;fast;social;young
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;strong;old;young;endangered;intelligent;majestic
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;cute;wild;tame;fast;young;old;brown
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,monkey,playful;wild;small;clever;young;old;furry;noisy;agile;curious
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,mouse,small;gray;wild;tame;fast;quiet;young;old;furry;sneaky
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;beautiful;large;exotic;male;young;old;striking
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,rabbit,white;small;fast;wild;tame;fluffy;young;old;cute;hopping
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,shark,large;dangerous;wild;fast;gray;oceanic;predatory;young;old;fearsome
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,snake,long;poisonous;wild;sleek;green;dangerous;small;large;coiled;fast
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Neutral Animals,whale,large;gentle;wild;blue;oceanic;singing;migratory;young;old;massive
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;noisy;clean;historic;vibrant
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,desert,dry;hot;vast;sandy;barren;remote;beautiful;empty;rocky;endless
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,forest,dense;green;old;wild;dark;beautiful;quiet;vast;tropical;ancient
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,island,small;tropical;remote;beautiful;deserted;green;rocky;volcanic;sunny;large
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,lake,deep;blue;calm;frozen;large;small;clear;wild;beautiful;cold
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,mountain,high;snowy;rugged;tall;green;ancient;beautiful;steep;remote;volcanic
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;cold;warm;endless;mysterious;wild
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,plain,flat;vast;green;dry;open;empty;fertile;windy;quiet;expansive
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;dry;green;ancient;remote;beautiful;elevated
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,river,wide;deep;fast;slow;clear;muddy;long;wild;beautiful;frozen
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,valley,deep;green;narrow;wide;fertile;beautiful;remote;sunny;quiet;hidden
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Places,village,small;quiet;rural;old;peaceful;charming;remote;traditional;green;simple
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,cactus,spiky;green;tall;small;desert;wild;prickly;dry;blooming;hardy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,eggplant,purple;large;fresh;shiny;raw;cooked;organic;soft;ripe;dark
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,flower,beautiful;red;white;wild;fresh;blooming;fragrant;small;large;colorful
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,grass,green;tall;short;wet;dry;wild;soft;fresh;growing;thick
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;raw;organic;leafy;washed;small;wilted;healthy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,mushroom,small;wild;fresh;poisonous;edible;brown;white;cooked;raw;large
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,onion,white;red;fresh;raw;chopped;sweet;strong;small;large;dried
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,pepper,red;green;hot;sweet;fresh;raw;dried;spicy;small;large
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,potato,large;small;fresh;raw;boiled;fried;organic;starchy;brown;sweet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,rose,red;beautiful;fresh;thorny;blooming;fragrant;wild;white;pink;delicate
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;raw;organic;small;large;sweet;sour
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Plants,tree,tall;green;old;young;leafy;fruit;shade;ancient;strong;bare
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,ally,strong;reliable;faithful;powerful;close;helpful;trusted;foreign;strategic;loyal
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,brother,older;younger;loving;protective;fun;strict;helpful;distant;close;caring
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,enemy,dangerous;powerful;sworn;old;fierce;hidden;foreign;bitter;strong;ruthless
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,father,loving;strict;busy;kind;absent;proud;hardworking;wise;young;old
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,follower,loyal;devoted;faithful;blind;enthusiastic;dedicated;strong;quiet;young;old
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,friend,close;true;loyal;old;new;helpful;fun;reliable;distant;kind
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,leader,strong;wise;charismatic;effective;young;old;inspiring;authoritarian;popular;skilled
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;busy;kind;protective;hardworking;wise;young;old
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,partner,reliable;close;business;life;equal;supportive;trusted;strong;helpful;loyal
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,rival,fierce;strong;bitter;old;new;competitive;powerful;skilled;dangerous;local
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,sister,younger;older;loving;fun;protective;helpful;distant;close;caring;strong
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Social Relationships,stranger,unknown;mysterious;dangerous;friendly;foreign;odd;tall;quiet;passing;suspicious
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,above,high;clear;bright;distant;floating;overhead;upper;visible;warm;vast
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,back,far;rear;hidden;strong;painful;straight;wooden;old;wide;dark
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,below,deep;hidden;dark;low;underground;cold;quiet;vast;mysterious;wet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,east,distant;rising;sunny;coastal;old;new;far;warm;ancient;busy
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,front,wide;open;busy;clean;hidden;strong;wooden;old;new;straight
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,inside,warm;dark;hidden;quiet;comfortable;empty;full;secret;small;large
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,left,free;open;forgotten;weak;strong;old;new;hidden;straight;dark
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,north,cold;distant;polar;wild;ancient;busy;new;far;high;quiet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,outside,cold;bright;empty;busy;dark;warm;open;hidden;vast;fresh
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,right,correct;strong;free;open;direct;old;new;straight;hidden;true
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,south,warm;tropical;distant;coastal;ancient;busy;new;far;high;quiet
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Spatial Concepts,west,wild;distant;coastal;ancient;busy;new;far;high;quiet;open
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,century,past;new;long;dark;golden;modern;ancient;brief;eventful;forgotten
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;quiet;new;old;warm;cold
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,evening,calm;cool;long;short;dark;peaceful;busy;warm;quiet;golden
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,hour,long;short;early;late;busy;quiet;dark;bright;final;passing
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,minute,short;long;final;passing;quiet;busy;last;first;dark;bright
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;warm;cold;new;old;final;passing
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,morning,fresh;bright;early;cool;quiet;busy;foggy;sunny;new;crisp
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;busy;endless;peaceful;short
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,season,long;short;warm;cold;dry;wet;busy;quiet;new;old
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,second,short;last;final;passing;quick;long;quiet;busy;dark;bright
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;final;passing;new;old;warm;cold
grok-3-mini,basic,1.0,ES # Spanish,Perfect,most frequent,Time Concepts,year,long;short;busy;quiet;new;old;final;passing;eventful;forgotten
