Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,think-in-native,1.0,PS # Pashto,B1,most frequent,Abstract Concepts,anger,strong;deep;red;hot;wild;bitter;quick;dark;fierce;loud
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,below,lower;beneath;underneath;inferior;underground;bottom;sunken;deep;subordinate;lesser
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,east,eastern;oriental;rising;distant;far;ancient;cultural;exotic;sunny;traditional
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,front,forward;leading;foremost;anterior;primary;first;visible;open;main;prominent
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,inside,inner;internal;hidden;deep;enclosed;private;secret;contained;central;sheltered
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,left,western;remaining;port;side;abandoned;lingering;opposite;liberal;awkward;unused
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,north,cold;polar;upper;northern;icy;distant;rugged;remote;harsh;wintry
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,outside,external;outer;exterior;open;public;visible;distant;surrounding;peripheral;exposed
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,right,correct;eastern;proper;starboard;side;just;accurate;fitting;conservative;precise
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,south,warm;southern;tropical;lower;sunny;distant;exotic;humid;vibrant;lush
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Spatial Concepts,west,western;setting;distant;far;modern;open;pioneering;rugged;frontier;expansive
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,century,long;past;new;old;historic;modern;bygone;ancient;recent;specific
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,day,long;short;busy;sunny;rainy;quiet;bright;tiring;special;ordinary
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,evening,calm;quiet;cool;dark;peaceful;relaxing;late;pleasant;serene;beautiful
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,hour,long;short;late;early;busy;quiet;precious;critical;fleeting;golden
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,minute,quick;brief;short;precious;fleeting;exact;crucial;passing;last;tense
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,month,long;short;busy;cold;warm;rainy;quiet;special;current;past
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,morning,early;fresh;bright;cool;quiet;peaceful;sunny;busy;calm;beautiful
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,night,dark;long;quiet;cold;late;peaceful;silent;starry;restless;mysterious
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,season,rainy;dry;cold;warm;hot;long;short;festive;harsh;pleasant
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,second,quick;brief;fleeting;instant;crucial;short;passing;precise;vital;last
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,week,long;short;busy;quiet;stressful;exciting;normal;hectic;productive;tiring
grok-3,think-in-native,1.0,PS # Pashto,C2,most frequent,Time Concepts,year,long;short;busy;memorable;tough;successful;past;new;challenging;eventful
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,anger,intense;fierce;burning;uncontrollable;deep;raging;bitter;explosive;consuming;violent
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,courage,brave;fearless;bold;daring;heroic;valiant;strong;resolute;gallant;determined
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;chilling;deep-seated;intense;creeping;haunting;gripping;terrifying;constant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,freedom,boundless;true;hard-earned;precious;complete;liberating;cherished;undeniable;absolute;fundamental
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,happiness,pure;radiant;genuine;endless;infectious;overwhelming;blissful;warm;heartfelt;joyous
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,hate,intense;bitter;deep;burning;relentless;consuming;fierce;destructive;toxic;venomous
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,honesty,sincere;genuine;true;unwavering;absolute;pure;transparent;trustworthy;frank;candid
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,justice,fair;impartial;righteous;equal;moral;true;just;honorable;upright;balanced
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;valuable;essential;insightful;comprehensive;powerful;enriching
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,love,unconditional;passionate;deep;true;eternal;warm;tender;selfless;enduring;heartfelt
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,peace,serene;calm;tranquil;lasting;inner;quiet;harmonious;gentle;soothing;profound
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,wisdom,profound;deep;timeless;insightful;ancient;practical;enlightened;thoughtful;mature;invaluable
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,bell,loud;clear;ringing;melodic;golden;ancient;heavy;small;decorative;resonant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,candle,flickering;warm;glowing;scented;delicate;soft;burning;tall;white;romantic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,carpet,soft;colorful;thick;luxurious;woven;traditional;warm;patterned;plush;elegant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;valuable;silver;gold;ancient;small;worn;historic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;majestic;heavy;ornate;ancient;symbolic;glittering;regal
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,flag,national;colorful;proud;waving;symbolic;historic;bold;vibrant;tattered;iconic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,mask,mysterious;decorative;scary;traditional;painted;hidden;eerie;cultural;elaborate;dark
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,necklace,elegant;delicate;gold;silver;beaded;stunning;precious;long;sparkling;vintage
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,painting,beautiful;vivid;classic;abstract;colorful;detailed;famous;artistic;expressive;timeless
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,ring,golden;silver;shiny;elegant;precious;diamond;simple;ornate;vintage;engagement
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,statue,tall;ancient;majestic;stone;bronze;imposing;detailed;historic;grand;iconic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,vase,delicate;ceramic;tall;ornate;ancient;colorful;elegant;fragile;decorative;floral
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;white;dark;heavy;drifting;thick;gray;soft;ominous;scattered
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,earthquake,powerful;destructive;sudden;terrifying;massive;violent;devastating;alarming;catastrophic;intense
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;mysterious;cold;gray;eerie;heavy;obscuring;creeping;silent
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;fierce;jagged;powerful;dangerous;striking;vivid;electric;blinding
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,rain,gentle;heavy;steady;cold;refreshing;relentless;soft;torrential;drizzling;soothing
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;beautiful;magical;vibrant;fleeting;arched;stunning;rare;hopeful
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,snow,white;soft;cold;fluffy;heavy;pristine;falling;thick;silent;powdery
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,storm,violent;fierce;raging;dark;powerful;destructive;howling;intense;thunderous;wild
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,thunder,loud;booming;rumbling;deep;powerful;startling;rolling;echoing;ominous;distant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;rising;powerful;relentless;gentle;incoming;surging;steady
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;fiery;massive;dangerous;erupting;ancient;smoky;towering;destructive
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;brisk;fierce;gusty;steady;whispering
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,apple,red;green;sweet;crisp;juicy;fresh;ripe;tart;round;shiny
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,banana,yellow;ripe;sweet;soft;long;curved;fresh;tropical;creamy;healthy
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,beef,tender;juicy;grilled;fresh;lean;savory;cooked;marinated;rare;hearty
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,bread,fresh;warm;soft;crusty;white;brown;homemade;sliced;toasted;fluffy
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,broccoli,green;fresh;crisp;healthy;tender;steamed;raw;nutritious;vibrant;bitter
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,cheese,creamy;sharp;soft;hard;melted;tangy;aged;yellow;white;rich
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,chicken,tender;juicy;grilled;roasted;spicy;fresh;cooked;crispy;savory;lean
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;scrambled;white;brown;small;large;organic;cracked
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,fish,fresh;grilled;raw;smoked;salty;flaky;tender;white;oily;large
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,pasta,al dente;soft;fresh;creamy;cheesy;spicy;homemade;long;short;savory
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,rice,white;brown;fluffy;sticky;steamed;cooked;fragrant;plain;seasoned;warm
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Food Items,soup,hot;creamy;hearty;savory;clear;thick;warm;spicy;comforting;homemade
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,artist,creative;talented;passionate;innovative;skilled;imaginative;inspired;unique;visionary;gifted
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,athlete,strong;fast;skilled;dedicated;competitive;fit;energetic;powerful;determined;agile
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,chef,skilled;creative;passionate;innovative;experienced;talented;professional;meticulous;artistic;renowned
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,doctor,caring;knowledgeable;skilled;compassionate;dedicated;experienced;trustworthy;professional;patient;wise
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,engineer,skilled;innovative;technical;creative;precise;knowledgeable;experienced;logical;dedicated;brilliant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,farmer,hardworking;dedicated;skilled;patient;resilient;strong;resourceful;knowledgeable;honest;humble
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,lawyer,sharp;eloquent;knowledgeable;determined;skilled;persuasive;professional;ethical;confident;experienced
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,musician,talented;passionate;skilled;creative;gifted;dedicated;expressive;soulful;inspired;versatile
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,scientist,brilliant;curious;innovative;dedicated;knowledgeable;analytical;precise;inquisitive;groundbreaking;logical
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,soldier,brave;disciplined;loyal;strong;courageous;dedicated;fearless;honorable;resilient;determined
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,teacher,patient;knowledgeable;inspiring;dedicated;kind;supportive;wise;passionate;encouraging;skilled
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Human Roles,writer,creative;imaginative;eloquent;insightful;talented;expressive;thoughtful;prolific;inspired;skilled
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;classic;worn;engaging;informative
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,bridge,long;high;old;modern;sturdy;narrow;wide;iconic;suspended;historic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;deep;powerful;traditional;beaten;resonant;tribal;energetic;dynamic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,earth,vast;green;blue;ancient;fertile;living;fragile;beautiful;round;bountiful
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,flute,delicate;melodic;soft;wooden;silver;sweet;high-pitched;gentle;traditional;enchanting
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,key,small;golden;silver;old;rusty;important;hidden;shiny;heavy;vital
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,knife,sharp;long;short;rusty;shiny;dangerous;useful;heavy;steel;pointed
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,lock,strong;old;rusty;secure;heavy;broken;tight;ancient;metal;reliable
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,moon,bright;full;crescent;pale;mysterious;glowing;silver;distant;beautiful;haunting
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,pen,black;blue;elegant;cheap;expensive;smooth;sharp;old;new;handy
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,sun,bright;warm;golden;hot;radiant;blazing;shining;powerful;dazzling;eternal
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,sword,sharp;long;heavy;ancient;rusty;deadly;shiny;powerful;historic;legendary
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,cat,fluffy;cute;playful;lazy;curious;small;black;white;soft;independent
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;playful;big;small;energetic;protective;brown;cute;obedient
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;friendly;sleek;fast;graceful;social;curious;gentle;aquatic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,elephant,huge;strong;gentle;gray;majestic;intelligent;massive;wise;slow;powerful
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,hamster,tiny;cute;fluffy;active;small;curious;furry;playful;soft;cuddly
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,monkey,playful;curious;agile;clever;mischievous;small;brown;energetic;social;funny
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,mouse,small;tiny;quick;gray;shy;sneaky;cute;timid;quiet;fast
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,peacock,colorful;beautiful;proud;vibrant;majestic;stunning;elegant;feathered;striking;exotic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,rabbit,soft;cute;fluffy;small;fast;white;timid;playful;gentle;hopping
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,shark,dangerous;powerful;sleek;fast;deadly;gray;predatory;scary;massive;fierce
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,snake,long;slithery;dangerous;venomous;green;silent;creepy;scaly;deadly;coiled
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Neutral Animals,whale,massive;gentle;huge;blue;powerful;majestic;deep;slow;mysterious;oceanic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,city,busy;crowded;modern;noisy;vibrant;large;historic;bustling;urban;lively
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,desert,hot;dry;vast;sandy;barren;endless;harsh;lonely;arid;golden
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,forest,dense;green;dark;thick;ancient;mysterious;lush;quiet;wild;vast
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,island,small;tropical;remote;beautiful;isolated;sandy;green;peaceful;rocky;exotic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,lake,calm;clear;deep;blue;still;beautiful;serene;quiet;freshwater;reflective
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,mountain,tall;rocky;snowy;high;steep;majestic;rugged;ancient;imposing;grand
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,ocean,vast;deep;blue;wild;endless;powerful;mysterious;salty;turbulent;expansive
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,plain,flat;wide;open;vast;green;barren;empty;endless;grassy;quiet
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,plateau,high;flat;wide;elevated;rocky;barren;vast;remote;dry;ancient
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,river,long;winding;deep;clear;fast;slow;wide;blue;mighty;gentle
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,valley,deep;green;narrow;wide;beautiful;lush;quiet;peaceful;hidden;fertile
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Places,village,small;quiet;peaceful;remote;traditional;friendly;old;quaint;rural;charming
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,cactus,prickly;green;tall;dry;tough;spiny;desert;hardy;sharp;resilient
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,eggplant,purple;smooth;shiny;fresh;soft;long;plump;bitter;cooked;healthy
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,flower,colorful;beautiful;fragrant;delicate;bright;blooming;soft;pretty;fresh;vibrant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,grass,green;soft;thick;tall;fresh;wet;short;lush;wild;dewy
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,lettuce,green;crisp;fresh;leafy;tender;light;healthy;raw;cool;vibrant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,mushroom,brown;white;small;soft;edible;wild;earthy;round;delicate;savory
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,onion,strong;pungent;white;red;fresh;raw;sharp;layered;spicy;aromatic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,pepper,spicy;hot;red;green;fresh;sharp;bold;fiery;crisp;vibrant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,potato,brown;starchy;fresh;soft;boiled;baked;mashed;hearty;round;earthy
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,rose,red;beautiful;fragrant;delicate;thorny;romantic;soft;elegant;blooming;classic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,tomato,red;juicy;ripe;fresh;round;soft;sweet;tangy;plump;vibrant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Plants,tree,tall;green;old;strong;leafy;shady;thick;ancient;sturdy;majestic
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,ally,loyal;trustworthy;supportive;reliable;close;helpful;friendly;steadfast;dependable;strong
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,brother,loving;protective;close;supportive;kind;funny;annoying;caring;strong;reliable
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,enemy,dangerous;hostile;fierce;bitter;cunning;ruthless;powerful;deceitful;relentless;cruel
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,father,loving;strict;caring;wise;strong;protective;supportive;kind;hardworking;patient
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;supportive;obedient;faithful;enthusiastic;committed;trusting;devoted;eager
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,friend,close;loyal;kind;funny;supportive;trustworthy;caring;honest;reliable;dear
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,leader,strong;confident;wise;charismatic;decisive;inspiring;powerful;respected;visionary;bold
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,mother,loving;caring;kind;gentle;protective;supportive;nurturing;strong;wise;patient
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,partner,loyal;supportive;loving;trustworthy;reliable;understanding;close;committed;compatible;caring
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,rival,competitive;fierce;strong;determined;challenging;hostile;persistent;ambitious;tough;formidable
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,sister,loving;caring;supportive;funny;close;kind;protective;annoying;sweet;reliable
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Social Relationships,stranger,unknown;mysterious;unfamiliar;distant;curious;suspicious;odd;quiet;unexpected;foreign
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,above,high;overhead;elevated;upper;lofty;towering;superior;distant;raised;skyward
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,back,rear;behind;hidden;posterior;distant;past;old;returning;trailing;secondary
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,below,lower;beneath;under;inferior;underneath;submerged;deep;hidden;lesser;bottom
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,east,distant;rising;early;oriental;far;ancient;warm;cultural;traditional;remote
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,front,forward;leading;first;primary;ahead;visible;prominent;central;main;bold
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,inside,inner;internal;hidden;deep;enclosed;private;secret;confined;personal;intimate
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,left,west;remaining;abandoned;opposite;sideways;liberal;past;unused;neglected;stray
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,north,cold;distant;upper;polar;remote;chilly;far;rugged;wild;northern
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,outside,external;outer;distant;open;exposed;public;foreign;far;wild;detached
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,right,correct;proper;east;accurate;just;fair;true;moral;precise;exact
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,south,warm;lower;tropical;sunny;far;southern;hot;distant;exotic;vibrant
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Spatial Concepts,west,distant;setting;far;modern;open;wild;remote;progressive;expansive;frontier
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,century,past;old;new;long;historic;ancient;modern;specific;memorable;defining
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;quiet;bright;dark;warm;cold
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,evening,calm;quiet;cool;late;peaceful;dark;relaxing;gentle;twilight;serene
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,hour,long;short;busy;quiet;late;early;crucial;precious;fleeting;critical
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,minute,quick;short;brief;fleeting;fast;precious;exact;critical;passing;urgent
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;cold;warm;rainy;important;specific;memorable
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,morning,early;fresh;bright;cool;quiet;sunny;calm;peaceful;new;crisp
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,night,dark;late;quiet;long;cold;starry;silent;deep;mysterious;endless
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,season,warm;cold;rainy;dry;long;short;busy;festive;harsh;mild
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,second,quick;brief;fast;fleeting;short;crucial;precise;instant;passing;vital
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;hectic;relaxing;important;memorable;stressful;productive
grok-3,think-in-native,1.0,PS # Pashto,Perfect,most frequent,Time Concepts,year,long;short;busy;memorable;important;historic;new;old;challenging;successful
